Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.449		-176.5		72.2		0.02		0.02		0.02		3.69		2.293		166.4		
35.547		-176.0		66.1		0.02		0.02		0.02		3.69		2.308		165.1		
35.645		-177.3		64.3		0.02		0.02		0.02		3.69		2.299		163.4		
35.742		-175.6		56.9		0.01		0.02		0.02		3.69		2.312		162.5		
35.840		-173.9		53.4		0.02		0.02		0.02		3.69		2.312		159.0		
35.938		-171.3		45.5		0.02		0.02		0.02		3.69		2.320		160.8		
36.035		-169.1		37.2		0.01		0.02		0.02		3.69		2.318		156.9		
36.133		-164.3		34.1		0.02		0.02		0.02		3.69		2.316		155.1		
36.230		-167.8		27.1		0.02		0.02		0.02		3.69		2.327		153.0		
36.328		-165.6		18.4		0.02		0.02		0.02		3.69		2.325		148.2		
36.426		-158.7		10.5		0.02		0.02		0.02		3.69		2.295		146.9		
36.523		-153.1		6.1		0.01		0.02		0.02		3.69		2.289		144.3		
36.621		-152.2		-0.9		0.01		0.02		0.02		3.69		2.272		138.7		
36.719		-147.9		-9.6		0.02		0.02		0.02		3.69		2.244		136.9		
36.816		-150.5		-2.2		0.02		0.02		0.02		0.02		2.232		142.6		
36.914		-150.5		-6.6		0.02		0.02		0.02		0.02		2.223		143.4		
37.012		-145.7		-9.6		0.02		0.02		0.02		0.02		2.225		142.6		
37.109		-146.6		-11.4		0.02		0.02		0.02		0.02		2.202		143.0		
37.207		-144.4		-14.4		0.02		0.02		0.02		0.02		2.187		144.7		
37.305		-133.6		-34.1		0.02		0.02		0.02		0.02		2.189		153.8		
37.402		-130.1		-42.0		0.02		0.02		0.02		0.02		2.194		156.9		
37.500		-126.2		-44.6		0.02		0.02		0.02		0.02		2.172		159.0		
37.598		-117.5		-47.7		0.02		0.02		0.02		0.02		2.200		159.9		
37.695		-116.2		-54.3		0.02		0.02		0.02		0.01		2.196		159.9		
37.793		-113.6		-62.1		0.01		0.02		0.02		0.02		2.208		163.8		
37.891		-108.4		-65.6		0.02		0.02		0.02		0.02		2.202		162.9		
37.988		-107.5		-69.1		0.02		0.02		0.02		0.02		2.206		163.8		
38.086		-98.9		-74.0		0.02		0.01		0.02		0.02		2.215		162.5		
38.184		-99.3		-78.3		0.02		0.02		0.02		0.02		2.227		166.8		
38.281		-94.1		-87.1		0.02		0.02		0.02		0.02		2.251		166.0		
38.379		-90.2		-90.6		0.02		0.02		0.02		0.02		2.257		169.0		
38.477		-84.6		-92.3		0.02		0.02		0.02		0.02		2.268		164.7		
38.574		-81.1		-99.8		0.02		0.02		0.02		0.02		2.274		164.7		
38.672		-77.6		-100.2		0.02		0.02		0.02		0.02		2.285		169.4		
38.770		-75.0		-102.4		0.02		0.02		0.02		0.02		2.301		166.4		
38.867		-73.7		-108.1		0.02		0.02		0.02		0.02		2.318		164.2		
38.965		-67.2		-112.0		0.02		0.02		0.02		0.02		2.323		166.8		
39.063		-60.7		-115.5		0.02		0.02		0.02		0.02		2.320		165.1		
39.160		-61.1		-119.5		0.02		0.02		0.02		0.02		2.337		164.2		
39.258		-51.6		-125.2		0.02		0.02		0.02		0.02		2.320		161.6		
39.355		-40.3		-127.8		0.02		0.02		0.02		0.02		2.335		159.5		
39.453		-37.7		-135.7		0.02		0.02		0.02		0.02		2.340		156.4		
39.551		-29.1		-138.7		0.02		0.02		0.02		0.02		2.331		155.1		
39.648		-23.0		-144.9		0.02		0.02		0.02		0.02		2.320		152.5		
39.746		-12.6		-144.9		0.02		0.02		0.02		0.02		2.333		146.9		
39.844		-8.2		-147.5		0.02		0.02		0.02		0.02		2.316		143.0		
39.941		5.2		-151.4		0.02		0.02		0.02		0.02		2.301		141.3		
40.039		9.1		-155.8		0.02		0.02		0.02		0.02		2.268		139.5		
40.137		3.9		-151.0		3.68		0.02		0.01		0.02		2.261		144.3		
40.234		6.1		-155.8		3.68		0.02		0.01		0.02		2.253		140.4		
40.332		10.0		-154.9		3.68		0.02		0.01		0.02		2.238		145.2		
40.430		10.4		-155.8		3.68		0.02		0.01		0.02		2.227		143.9		
40.527		12.6		-155.4		3.68		0.02		0.01		0.02		2.210		140.8		
40.625		31.7		-166.7		3.68		0.02		0.01		0.02		2.210		154.3		
40.723		39.5		-166.7		3.68		0.02		0.01		0.02		2.221		155.1		
40.820		44.7		-170.2		3.68		0.02		0.01		0.02		2.215		156.9		
40.918		43.8		-170.2		3.68		0.02		0.01		0.02		2.208		158.6		
41.016		52.9		-171.6		3.68		0.02		0.01		0.02		2.206		157.7		
41.113		57.2		-169.8		3.69		0.02		0.01		0.02		2.208		162.9		
41.211		65.0		-173.3		3.68		0.02		0.01		0.02		2.232		161.2		
41.309		70.7		-174.6		3.68		0.02		0.01		0.02		2.240		162.5		
41.406		75.9		-175.9		3.68		0.02		0.01		0.02		2.244		164.2		
41.504		78.9		-174.6		3.68		0.02		0.01		0.02		2.249		162.9		
41.602		79.8		-176.8		3.68		0.02		0.01		0.02		2.268		166.8		
41.699		87.6		-175.1		3.68		0.02		0.01		0.02		2.272		168.6		
41.797		88.9		-176.8		3.69		0.02		0.01		0.02		2.274		168.6		
41.895		94.1		-177.7		3.68		0.02		0.01		0.02		2.287		163.8		
41.992		102.3		-175.9		3.68		0.02		0.01		0.02		2.306		165.1		
42.090		105.4		-176.8		3.68		0.02		0.01		0.02		2.308		166.0		
42.188		108.0		-178.6		3.68		0.02		0.01		0.02		2.320		164.7		
42.285		111.9		-175.1		3.68		0.02		0.01		0.02		2.323		165.1		
42.383		116.6		-177.2		3.69		0.02		0.01		0.02		2.329		162.5		
42.480		117.1		-173.7		3.68		0.02		0.01		0.02		2.340		164.2		
42.578		122.3		-171.1		3.68		0.02		0.01		0.02		2.331		161.2		
42.676		128.3		-168.1		3.68		0.02		0.01		0.02		2.337		159.9		
42.773		136.2		-170.2		3.68		0.02		0.01		0.02		2.361		156.9		
42.871		137.5		-166.3		3.68		0.02		0.01		0.02		2.335		153.4		
42.969		143.5		-164.6		3.68		0.02		0.01		0.02		2.331		153.8		
43.066		146.6		-159.3		3.68		0.02		0.01		0.02		2.340		146.5		
43.164		150.5		-155.4		3.68		0.02		0.01		0.02		2.304		143.0		
43.262		153.9		-152.7		3.68		0.02		0.01		0.02		2.308		142.1		
43.359		156.5		-148.8		3.68		0.02		0.01		0.02		2.287		137.8		
43.457		153.5		-154.0		3.69		3.68		0.01		0.01		2.268		144.3		
43.555		154.8		-147.9		3.68		3.68		0.01		0.01		2.257		141.7		
43.652		155.2		-147.5		3.68		3.68		0.01		0.01		2.227		142.1		
43.750		155.2		-147.0		3.68		3.68		0.01		0.01		2.230		142.6		
43.848		155.7		-141.8		3.68		3.68		0.01		0.01		2.230		142.1		
43.945		168.2		-133.9		3.68		3.68		0.01		0.01		2.217		152.5		
44.043		168.7		-130.0		3.69		3.68		0.01		0.02		2.204		156.0		
44.141		170.0		-128.7		3.69		3.68		0.01		0.01		2.206		157.3		
44.238		169.1		-119.9		3.68		3.68		0.01		0.01		2.213		158.6		
44.336		170.8		-117.3		3.68		3.68		0.01		0.01		2.213		159.5		
44.434		170.4		-112.0		3.69		3.68		0.01		0.02		2.232		159.5		
44.531		173.4		-112.0		3.68		3.68		0.01		0.01		2.232		159.9		
44.629		174.3		-105.0		3.69		3.68		0.01		0.01		2.249		162.9		
44.727		174.7		-101.1		3.68		3.68		0.01		0.01		2.240		165.1		
44.824		175.2		-99.3		3.68		3.68		0.01		0.01		2.249		165.5		
44.922		177.8		-91.9		3.69		3.68		0.01		0.01		2.257		166.4		
45.020		176.0		-88.8		3.69		3.68		0.01		0.01		2.263		164.2		
45.117		175.2		-83.2		3.68		3.68		0.01		0.02		2.287		166.8		
45.215		179.9		-81.0		3.69		3.69		0.01		0.01		2.293		164.7		
45.313		177.8		-77.5		3.69		3.68		0.01		0.02		2.304		167.3		
45.410		174.7		-73.1		3.68		3.69		0.01		0.02		2.297		167.3		
45.508		175.2		-67.0		3.69		3.68		0.01		0.02		2.316		166.0		
45.605		176.9		-65.2		3.69		3.68		0.01		0.01		2.314		167.7		
45.703		176.0		-63.0		3.68		3.68		0.01		0.02		2.327		163.8		
45.801		173.0		-56.9		3.69		3.68		0.01		0.02		2.329		164.2		
45.898		173.0		-48.6		3.69		3.68		0.01		0.01		2.335		161.2		
45.996		169.5		-40.3		3.68		3.68		0.01		0.01		2.337		159.5		
46.094		168.7		-33.7		3.69		3.68		0.01		0.02		2.346		154.3		
46.191		164.3		-29.3		3.69		3.68		0.01		0.01		2.335		154.3		
46.289		161.3		-19.3		3.68		3.68		0.01		0.01		2.333		152.1		
46.387		160.0		-14.9		3.69		3.68		0.02		0.02		2.329		146.9		
46.484		158.7		-10.9		3.69		3.68		0.01		0.02		2.327		145.2		
46.582		153.5		-0.4		3.69		3.69		0.02		0.02		2.308		143.4		
46.680		153.5		7.0		3.69		3.69		0.01		0.02		2.272		139.5		
46.777		149.2		14.9		0.03		3.69		3.68		0.02		2.268		136.9		
46.875		150.9		4.8		0.02		3.69		3.69		0.02		2.263		145.2		
46.973		147.4		8.8		0.02		3.69		3.68		0.02		2.240		146.5		
47.070		147.0		8.8		0.02		3.69		3.68		0.02		2.227		140.0		
47.168		144.4		12.7		0.02		3.68		3.68		0.02		2.217		143.4		
47.266		137.0		28.0		0.02		3.69		3.68		0.02		2.206		153.4		
47.363		127.0		37.2		0.02		3.69		3.69		0.02		2.223		157.3		
47.461		129.6		42.5		0.02		3.68		3.69		0.02		2.210		159.0		
47.559		122.7		48.1		0.02		3.69		3.68		0.02		2.206		158.2		
47.656		118.4		53.8		0.02		3.69		3.68		0.02		2.206		159.0		
47.754		116.6		59.1		0.02		3.69		3.68		0.02		2.236		162.9		
47.852		111.9		60.4		0.02		3.68		3.68		0.01		2.238		164.2		
47.949		106.2		68.3		0.02		3.68		3.68		0.02		2.246		166.8		
48.047		104.5		75.7		0.02		3.69		3.68		0.02		2.246		162.9		
48.145		99.7		79.2		0.02		3.68		3.68		0.02		2.263		166.0		
48.242		93.2		82.7		0.02		3.68		3.68		0.01		2.278		165.5		
48.340		91.1		90.2		0.02		3.68		3.68		0.02		2.293		167.7		
48.438		83.3		90.6		0.02		3.69		3.68		0.02		2.276		166.8		
48.535		83.3		96.3		0.02		3.68		3.68		0.01		2.285		166.0		
48.633		82.0		99.3		0.02		3.68		3.68		0.01		2.323		167.3		
48.730		74.1		102.8		0.02		3.68		3.68		0.01		2.318		166.8		
48.828		72.0		106.8		0.02		3.68		3.68		0.02		2.333		168.6		
48.926		69.4		110.7		0.02		3.68		3.68		0.02		2.342		169.0		
49.023		61.6		113.8		0.02		3.68		3.68		0.02		2.337		166.4		
49.121		59.8		118.6		0.02		3.68		3.68		0.01		2.361		163.4		
49.219		52.0		118.6		0.02		3.68		3.68		0.01		2.356		160.8		
49.316		45.5		128.7		0.02		3.68		3.68		0.02		2.365		160.8		
49.414		39.0		130.4		0.02		3.68		3.68		0.02		2.371		157.3		
49.512		32.1		136.1		0.02		3.68		3.68		0.02		2.367		156.4		
49.609		22.1		141.8		0.02		3.69		3.68		0.02		2.361		152.5		
49.707		14.3		145.7		0.02		3.68		3.68		0.01		2.335		149.5		
49.805		8.2		145.7		0.02		3.68		3.68		0.01		2.346		147.3		
49.902		2.6		155.4		0.02		3.69		3.68		0.02		2.331		141.7		
