Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.449		-189.9		76.1		0.02		0.02		0.02		3.69		0.907		184.2		
35.547		-186.4		74.4		0.02		0.02		0.02		3.69		0.937		182.4		
35.645		-188.2		65.6		0.02		0.02		0.02		3.69		0.969		180.3		
35.742		-184.3		65.2		0.02		0.02		0.02		3.69		0.975		177.7		
35.840		-180.8		56.9		0.02		0.02		0.02		3.69		1.003		176.4		
35.938		-180.8		49.0		0.01		0.02		0.02		3.69		1.005		175.1		
36.035		-179.1		41.6		0.02		0.02		0.02		3.69		1.024		171.6		
36.133		-177.8		33.7		0.02		0.02		0.02		3.69		1.032		169.4		
36.230		-173.4		27.6		0.02		0.02		0.02		3.69		1.058		166.0		
36.328		-172.1		19.7		0.01		0.02		0.02		3.69		1.064		163.4		
36.426		-166.5		12.3		0.02		0.02		0.02		3.68		1.102		159.0		
36.523		-164.3		4.8		0.01		0.02		0.02		3.68		1.121		154.7		
36.621		-160.4		-1.3		0.02		0.02		0.02		3.68		1.142		150.8		
36.719		-155.7		-13.1		0.01		0.02		0.02		3.69		1.142		147.8		
36.816		-151.8		-18.4		0.01		0.02		0.02		3.69		1.138		143.4		
36.914		-147.4		-25.8		0.01		0.02		0.02		3.68		1.121		140.0		
37.012		-141.8		-35.0		0.02		0.02		0.02		3.69		1.100		133.5		
37.109		-136.6		-38.5		0.01		0.02		0.02		3.69		1.083		129.6		
37.207		-138.8		-43.3		0.02		0.02		0.02		3.68		1.047		127.8		
37.305		-130.1		-51.2		0.01		0.02		0.02		3.69		1.017		123.1		
37.402		-129.6		-57.3		0.01		0.02		0.02		3.68		0.990		120.0		
37.500		-124.4		-63.5		0.01		0.02		0.02		3.69		0.954		115.3		
37.598		-120.1		-77.9		0.01		0.02		0.02		3.68		0.926		113.5		
37.695		-117.1		-70.9		0.01		0.02		0.02		3.69		0.924		112.7		
37.793		-114.9		-76.1		0.02		0.02		0.02		3.68		0.888		106.2		
37.891		-107.5		-84.9		0.01		0.02		0.02		3.69		0.869		102.7		
37.988		-104.9		-85.3		0.01		0.02		0.02		3.69		0.829		101.4		
38.086		-101.5		-89.3		0.02		0.02		0.02		3.69		0.793		97.5		
38.184		-98.0		-95.4		0.01		0.02		0.02		3.69		0.768		92.7		
38.281		-98.0		-98.0		0.02		0.02		0.02		3.69		0.719		90.6		
38.379		-102.8		-85.3		0.02		0.02		0.02		0.02		0.732		196.3		
38.477		-90.2		-101.1		0.02		0.02		0.02		0.02		0.774		185.5		
38.574		-85.4		-103.3		0.02		0.02		0.02		0.02		0.791		182.0		
38.672		-80.7		-110.7		0.02		0.02		0.02		0.02		0.833		186.8		
38.770		-78.9		-113.8		0.02		0.02		0.02		0.02		0.848		184.2		
38.867		-74.1		-116.8		0.02		0.02		0.02		0.02		0.882		183.7		
38.965		-71.5		-116.8		0.02		0.03		0.02		0.02		0.905		180.7		
39.063		-65.5		-123.4		0.02		0.02		0.02		0.02		0.948		181.6		
39.160		-59.8		-126.0		0.02		0.02		0.02		0.02		0.988		177.7		
39.258		-53.3		-131.3		0.02		0.02		0.02		0.02		1.024		175.1		
39.355		-42.9		-135.2		0.02		0.02		0.02		0.02		1.053		169.9		
39.453		-37.3		-143.5		0.02		0.02		0.02		0.02		1.087		166.8		
39.551		-28.2		-145.3		0.02		0.02		0.02		0.02		1.111		168.1		
39.648		-21.7		-152.7		0.02		0.02		0.02		0.02		1.121		161.6		
39.746		-14.3		-152.7		0.02		0.02		0.02		0.02		1.130		158.6		
39.844		-5.2		-158.0		0.02		0.02		0.02		0.02		1.127		155.6		
39.941		0.0		-162.4		0.02		0.02		0.02		0.02		1.134		152.5		
40.039		7.4		-162.4		0.02		0.02		0.02		0.02		1.111		150.8		
40.137		14.7		-165.0		0.02		0.02		0.02		0.02		1.098		146.9		
40.234		23.0		-168.9		0.02		0.02		0.02		0.02		1.089		141.3		
40.332		32.5		-173.7		0.02		0.02		0.02		0.02		1.083		138.2		
40.430		36.0		-177.7		0.02		0.02		0.02		0.02		1.070		130.9		
40.527		43.8		-178.1		0.02		0.02		0.02		0.02		1.058		123.9		
40.625		48.6		-181.2		0.02		0.02		0.02		0.02		1.049		123.5		
40.723		52.9		-181.2		0.02		0.02		0.02		0.02		1.041		121.8		
40.820		56.4		-180.3		0.02		0.02		0.02		0.02		1.024		117.0		
40.918		65.0		-183.4		0.02		0.02		0.02		0.02		1.001		116.1		
41.016		71.1		-186.0		0.02		0.02		0.02		0.02		0.965		110.5		
41.113		72.0		-189.5		0.02		0.02		0.02		0.02		0.920		108.8		
41.211		78.9		-188.6		0.02		0.02		0.02		0.02		0.888		105.3		
41.309		80.2		-190.8		0.02		0.02		0.02		0.02		0.840		104.0		
41.406		87.6		-192.1		0.02		0.02		0.02		0.02		0.785		97.1		
41.504		93.2		-194.3		0.02		0.02		0.02		0.02		0.740		94.9		
41.602		93.7		-195.6		0.02		0.02		0.02		0.02		0.698		94.0		
41.699		58.5		-164.6		3.68		0.02		0.01		0.02		0.711		167.3		
41.797		100.6		-188.2		3.68		0.02		0.01		0.02		0.764		182.4		
41.895		102.3		-186.0		3.68		0.02		0.01		0.02		0.823		182.0		
41.992		109.7		-189.5		3.68		0.02		0.01		0.02		0.852		184.2		
42.090		111.4		-189.5		3.68		0.02		0.01		0.02		0.910		182.9		
42.188		117.1		-188.6		3.68		0.02		0.02		0.02		0.929		180.7		
42.285		117.1		-188.6		3.68		0.02		0.01		0.02		0.965		180.3		
42.383		119.7		-183.8		3.68		0.02		0.01		0.02		0.986		181.1		
42.480		125.7		-185.6		3.68		0.02		0.01		0.02		1.003		177.2		
42.578		129.6		-182.1		3.68		0.02		0.01		0.02		1.020		178.5		
42.676		136.2		-179.9		3.68		0.02		0.01		0.02		1.028		172.5		
42.773		141.8		-175.5		3.68		0.02		0.01		0.02		1.045		172.5		
42.871		144.4		-173.7		3.68		0.02		0.01		0.02		1.060		166.8		
42.969		149.2		-170.7		3.68		0.02		0.01		0.02		1.085		163.8		
43.066		153.1		-164.6		3.68		0.02		0.01		0.02		1.104		159.0		
43.164		158.7		-161.5		3.68		0.02		0.01		0.02		1.125		156.4		
43.262		160.0		-156.2		3.68		0.02		0.01		0.02		1.146		152.5		
43.359		161.3		-154.9		3.68		0.02		0.01		0.02		1.153		149.5		
43.457		166.1		-149.2		3.68		0.02		0.01		0.02		1.149		144.7		
43.555		168.7		-148.4		3.68		0.02		0.01		0.02		1.149		140.4		
43.652		175.2		-145.3		3.68		0.02		0.01		0.02		1.149		135.6		
43.750		177.8		-137.4		3.68		0.02		0.01		0.02		1.104		134.8		
43.848		178.6		-135.2		3.68		0.02		0.01		0.02		1.068		129.6		
43.945		179.5		-130.9		3.68		0.02		0.01		0.02		1.032		124.4		
44.043		183.8		-126.9		3.68		0.02		0.01		0.02		1.024		124.4		
44.141		182.1		-127.8		3.68		0.02		0.01		0.02		0.986		118.7		
44.238		185.1		-118.6		3.68		0.02		0.01		0.02		0.954		114.0		
44.336		188.6		-115.5		3.68		0.02		0.01		0.02		0.937		110.9		
44.434		189.1		-114.2		3.68		0.02		0.01		0.02		0.922		108.3		
44.531		187.3		-109.4		3.68		0.02		0.01		0.02		0.891		105.7		
44.629		187.3		-103.3		3.68		0.02		0.01		0.02		0.852		100.5		
44.727		193.4		-102.4		3.68		0.02		0.01		0.02		0.844		96.2		
44.824		189.9		-98.5		3.68		0.02		0.01		0.02		0.789		95.8		
44.922		193.0		-93.7		3.68		0.02		0.01		0.02		0.753		92.7		
45.020		228.9		-75.7		3.68		3.69		0.02		0.01		0.749		200.7		
45.117		192.5		-94.5		3.69		3.69		0.01		0.01		0.770		185.5		
45.215		190.8		-84.0		3.69		3.69		0.01		0.01		0.819		184.2		
45.313		189.5		-83.6		3.69		3.68		0.01		0.02		0.840		185.0		
45.410		187.3		-78.8		3.68		3.69		0.01		0.01		0.867		182.4		
45.508		187.8		-71.8		3.69		3.69		0.01		0.01		0.886		183.7		
45.605		189.1		-70.9		3.68		3.68		0.01		0.01		0.914		180.3		
45.703		187.8		-62.6		3.69		3.69		0.01		0.01		0.950		178.5		
45.801		184.7		-59.1		3.69		3.69		0.02		0.02		0.979		178.5		
45.898		180.4		-52.5		3.68		3.69		0.01		0.01		1.013		175.5		
45.996		179.1		-43.3		3.69		3.69		0.02		0.02		1.053		171.2		
46.094		177.3		-36.8		3.69		3.69		0.01		0.02		1.094		171.2		
46.191		178.2		-29.8		3.68		3.69		0.02		0.02		1.111		166.4		
46.289		171.3		-22.3		3.69		3.69		0.01		0.01		1.127		164.7		
46.387		171.7		-14.9		3.69		3.69		0.01		0.02		1.125		162.9		
46.484		165.6		-8.8		3.69		3.69		0.01		0.02		1.130		156.9		
46.582		161.3		0.4		3.69		3.69		0.01		0.02		1.132		154.3		
46.680		157.4		7.0		3.69		3.69		0.02		0.01		1.121		150.8		
46.777		153.1		14.4		3.69		3.69		0.01		0.02		1.106		146.0		
46.875		147.0		22.8		3.69		3.69		0.02		0.01		1.102		145.6		
46.973		140.9		28.9		3.69		3.69		0.01		0.02		1.100		139.5		
47.070		138.3		34.1		3.68		3.69		0.02		0.02		1.087		135.6		
47.168		131.4		42.9		3.69		3.69		0.01		0.02		1.087		128.7		
47.266		131.4		49.9		3.69		3.69		0.02		0.02		1.072		127.4		
47.363		130.5		54.7		3.69		3.69		0.02		0.02		1.066		124.8		
47.461		124.0		59.5		3.69		3.69		0.02		0.02		1.056		120.0		
47.559		121.4		64.8		3.69		3.69		0.02		0.02		1.026		114.8		
47.656		117.9		68.7		3.69		3.69		0.02		0.02		0.998		112.7		
47.754		117.9		75.3		3.69		3.69		0.02		0.02		0.950		108.8		
47.852		112.7		77.9		3.69		3.69		0.02		0.01		0.907		106.2		
47.949		111.4		86.7		3.69		3.69		0.02		0.02		0.865		102.7		
48.047		106.7		87.5		3.69		3.69		0.01		0.02		0.814		100.5		
48.145		100.2		95.8		3.69		3.69		0.02		0.02		0.770		96.2		
48.242		98.0		96.7		3.68		3.69		0.01		0.02		0.721		94.5		
48.340		129.2		45.5		0.02		3.69		3.68		0.01		0.715		162.1		
48.438		86.7		102.4		0.02		3.69		3.68		0.02		0.770		179.8		
48.535		86.7		102.0		0.02		3.69		3.68		0.01		0.833		184.2		
48.633		82.4		106.8		0.02		3.69		3.68		0.02		0.869		185.0		
48.730		78.5		111.6		0.02		3.69		3.68		0.01		0.914		186.3		
48.828		77.2		112.9		0.02		3.69		3.68		0.02		0.954		185.5		
48.926		72.8		115.5		0.02		3.69		3.68		0.01		0.973		181.1		
49.023		66.8		116.8		0.02		3.69		3.68		0.01		1.011		183.3		
49.121		64.6		123.0		0.02		3.69		3.68		0.01		1.026		180.3		
49.219		54.6		130.9		0.02		3.68		3.68		0.02		1.034		177.7		
49.316		49.0		134.4		0.02		3.69		3.68		0.02		1.041		172.9		
49.414		39.5		137.4		0.02		3.69		3.68		0.02		1.060		172.5		
49.512		31.7		142.7		0.02		3.69		3.68		0.01		1.072		168.6		
49.609		20.8		147.5		0.02		3.69		3.68		0.02		1.083		164.7		
49.707		16.9		153.6		0.02		3.69		3.68		0.02		1.130		161.6		
49.805		10.0		157.1		0.02		3.69		3.68		0.01		1.153		156.4		
49.902		4.3		157.1		0.02		3.69		3.68		0.02		1.161		155.6		
