Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.059		-194.3		83.6		0.01		0.03		3.68		3.69		0.364		84.1		
35.156		-193.0		81.0		0.01		0.03		3.68		3.69		0.338		81.5		
35.254		-194.3		81.0		0.02		0.02		3.68		3.69		0.341		77.1		
35.352		-194.7		74.0		0.01		0.02		3.68		3.69		0.313		71.5		
35.449		-193.4		69.1		0.02		0.02		3.68		3.69		0.311		68.9		
35.547		-193.4		67.4		0.02		0.02		3.68		3.69		0.273		66.3		
35.645		-193.8		61.3		0.02		0.03		3.68		3.69		0.264		59.4		
35.742		-190.4		57.8		0.02		0.02		3.68		3.69		0.237		55.9		
35.840		-192.5		50.8		0.01		0.02		3.68		3.69		0.212		47.2		
35.938		-186.0		42.0		0.01		0.02		3.69		3.69		0.188		40.7		
36.035		-185.1		38.1		0.02		0.02		3.68		3.69		0.152		36.4		
36.133		-183.0		30.2		0.01		0.02		3.68		3.69		0.125		27.7		
36.230		-179.1		24.1		0.01		0.02		3.68		3.69		0.085		22.1		
36.328		-179.1		14.9		0.01		0.03		3.68		3.69		0.061		13.9		
36.426		-176.0		7.4		0.01		0.02		3.68		3.69		0.042		8.7		
36.523		-170.4		3.9		0.01		0.02		3.68		3.69		-0.002		0.0		
36.621		-162.6		-7.0		0.02		0.03		3.68		3.69		0.000		-1.7		
36.719		-160.0		-15.3		0.01		0.01		3.68		3.69		-0.011		-2.2		
36.816		-154.4		-24.5		0.01		0.01		3.68		3.69		-0.015		-3.9		
36.914		-149.6		-29.3		0.04		0.02		3.68		3.68		0.006		0.4		
37.012		-145.3		-38.1		0.01		0.01		3.68		3.68		-0.015		-1.7		
37.109		-142.2		-45.1		0.01		0.02		3.68		3.69		-0.006		-1.7		
37.207		-140.5		-48.1		0.01		0.03		3.68		3.69		0.002		0.9		
37.305		-132.2		-56.0		0.01		0.02		3.68		3.69		0.002		0.0		
37.402		-133.6		-60.8		0.01		0.03		3.68		3.69		-0.006		0.0		
37.500		-128.3		-63.5		0.01		0.03		3.68		3.69		-0.006		-1.7		
37.598		-122.7		-68.7		0.01		0.02		3.68		3.69		-0.004		0.0		
37.695		-60.7		-96.7		0.01		0.02		0.02		3.69		0.281		63.7		
37.793		-112.3		-80.5		0.01		0.02		0.02		3.69		0.457		107.0		
37.891		-108.8		-87.5		0.01		0.02		0.02		3.69		0.470		103.6		
37.988		-106.2		-91.9		0.01		0.02		0.02		3.68		0.438		99.7		
38.086		-99.3		-96.7		0.02		0.02		0.02		3.69		0.440		96.6		
38.184		-97.6		-100.2		0.02		0.02		0.02		3.69		0.406		92.3		
38.281		-91.9		-102.8		0.02		0.02		0.02		3.69		0.400		90.1		
38.379		-88.9		-109.0		0.02		0.02		0.02		3.69		0.377		87.5		
38.477		-85.4		-112.0		0.02		0.02		0.02		3.69		0.366		80.2		
38.574		-77.6		-116.0		0.01		0.02		0.02		3.69		0.336		76.7		
38.672		-78.5		-117.7		0.01		0.03		0.02		3.69		0.330		76.7		
38.770		-75.0		-121.2		0.02		0.02		0.02		3.69		0.307		72.8		
38.867		-70.7		-124.3		0.01		0.03		0.02		3.69		0.298		66.7		
38.965		-67.6		-129.1		0.01		0.02		0.02		3.69		0.283		59.8		
39.063		-59.0		-133.5		0.01		0.02		0.02		3.69		0.247		57.6		
39.160		-50.3		-138.7		0.01		0.02		0.02		3.69		0.222		50.7		
39.258		-46.8		-143.1		0.02		0.03		0.02		3.69		0.197		42.5		
39.355		-34.7		-151.0		0.01		0.02		0.02		3.68		0.152		34.7		
39.453		-31.7		-152.7		0.01		0.02		0.02		3.69		0.121		27.7		
39.551		-26.4		-156.7		0.01		0.03		0.02		3.69		0.089		18.6		
39.648		-17.8		-161.5		0.02		0.03		0.02		3.69		0.063		16.0		
39.746		-12.1		-161.9		0.01		0.03		0.02		3.69		0.044		7.4		
39.844		-2.6		-162.8		0.02		0.02		0.02		3.69		0.015		2.2		
39.941		4.8		-167.6		0.02		0.02		0.02		3.69		-0.002		-0.4		
40.039		14.7		-170.7		0.01		0.02		0.02		3.69		-0.008		0.4		
40.137		21.7		-175.1		0.01		0.02		0.02		3.68		0.006		-0.4		
40.234		26.9		-178.6		0.02		0.03		0.02		3.69		0.006		0.9		
40.332		37.3		-182.5		0.01		0.02		0.02		3.68		0.006		-0.4		
40.430		42.1		-186.0		0.01		0.02		0.02		3.69		0.017		-0.4		
40.527		46.0		-184.2		0.01		0.02		0.01		3.69		0.000		0.9		
40.625		51.6		-185.1		0.01		0.02		0.02		3.69		0.000		0.0		
40.723		56.8		-189.1		0.02		0.02		0.02		3.69		-0.002		-1.7		
40.820		60.7		-188.2		0.01		0.02		0.02		3.69		0.008		0.9		
40.918		67.2		-191.7		0.01		0.01		0.01		3.69		-0.011		-1.7		
41.016		72.8		-183.4		0.02		0.03		0.02		0.02		0.118		30.8		
41.113		80.7		-193.0		0.02		0.02		0.02		0.01		0.482		107.5		
41.211		83.7		-193.0		0.02		0.02		0.01		0.02		0.470		105.3		
41.309		88.9		-192.1		0.02		0.02		0.02		0.02		0.438		101.8		
41.406		92.4		-195.2		0.02		0.02		0.01		0.02		0.436		97.1		
41.504		99.7		-195.2		0.02		0.02		0.02		0.02		0.410		93.6		
41.602		101.9		-196.1		0.02		0.02		0.02		0.02		0.406		88.4		
41.699		108.4		-198.2		0.02		0.02		0.02		0.02		0.381		85.8		
41.797		112.3		-197.4		0.02		0.02		0.02		0.02		0.362		82.3		
41.895		114.0		-197.4		0.02		0.02		0.02		0.02		0.345		77.1		
41.992		119.7		-197.4		0.02		0.02		0.02		0.02		0.332		75.0		
42.090		121.4		-191.7		0.02		0.02		0.02		0.02		0.313		70.2		
42.188		124.0		-196.1		0.02		0.02		0.02		0.02		0.290		66.7		
42.285		130.1		-192.1		0.02		0.03		0.02		0.02		0.254		61.5		
42.383		134.4		-188.6		0.02		0.02		0.02		0.02		0.250		55.5		
42.480		139.2		-188.6		0.02		0.02		0.02		0.02		0.218		49.4		
42.578		143.5		-188.6		0.02		0.03		0.02		0.02		0.199		42.5		
42.676		144.8		-186.0		0.02		0.02		0.01		0.02		0.176		38.6		
42.773		151.8		-182.9		0.02		0.02		0.02		0.02		0.133		30.3		
42.871		154.4		-180.3		0.02		0.02		0.01		0.02		0.099		24.3		
42.969		157.8		-178.1		0.02		0.02		0.01		0.02		0.072		17.3		
43.066		160.4		-172.0		0.02		0.02		0.02		0.02		0.032		10.8		
43.164		166.9		-169.4		0.02		0.03		0.02		0.02		0.013		1.3		
43.262		169.5		-161.9		0.02		0.02		0.02		0.02		0.002		-2.6		
43.359		172.1		-159.7		0.02		0.02		0.02		0.02		-0.002		-0.4		
43.457		175.6		-154.5		0.02		0.02		0.02		0.02		-0.002		0.0		
43.555		176.0		-148.4		0.02		0.03		0.02		0.02		-0.006		1.3		
43.652		178.6		-147.5		0.02		0.02		0.01		0.02		-0.004		0.4		
43.750		187.3		-142.2		0.02		0.02		0.02		0.02		0.008		0.0		
43.848		183.8		-140.0		0.02		0.02		0.02		0.02		0.000		1.3		
43.945		186.4		-135.7		0.02		0.03		0.02		0.02		0.000		-1.3		
44.043		188.2		-131.7		0.02		0.02		0.02		0.02		0.004		-0.4		
44.141		188.6		-129.5		0.02		0.02		0.02		0.02		-0.002		-3.0		
44.238		190.4		-121.2		0.02		0.02		0.02		0.02		-0.002		-0.4		
44.336		192.1		-117.7		3.68		0.01		0.01		0.01		-0.011		0.4		
44.434		191.7		-112.5		3.68		0.02		0.01		0.02		0.467		105.7		
44.531		192.1		-105.9		3.69		0.02		0.01		0.02		0.461		104.0		
44.629		193.8		-103.7		3.68		0.02		0.01		0.02		0.446		100.1		
44.727		193.8		-100.7		3.68		0.02		0.01		0.02		0.429		96.2		
44.824		193.0		-98.5		3.69		0.02		0.01		0.02		0.423		93.6		
44.922		195.1		-90.6		3.68		0.02		0.01		0.02		0.398		92.3		
45.020		194.3		-89.7		3.68		0.02		0.01		0.02		0.372		84.5		
45.117		197.3		-84.9		3.68		0.02		0.01		0.02		0.364		81.0		
45.215		195.6		-81.4		3.69		0.02		0.01		0.02		0.341		76.7		
45.313		194.7		-75.3		3.68		0.02		0.01		0.02		0.332		74.5		
45.410		193.8		-72.2		3.68		0.02		0.01		0.02		0.307		68.0		
45.508		194.7		-68.3		3.68		0.02		0.01		0.02		0.283		66.3		
45.605		193.8		-66.1		3.68		0.02		0.01		0.02		0.264		62.4		
45.703		190.4		-56.9		3.69		0.02		0.01		0.02		0.252		50.7		
45.801		189.9		-54.3		3.68		0.02		0.01		0.02		0.220		50.3		
45.898		187.3		-44.6		3.68		0.02		0.01		0.02		0.195		41.6		
45.996		184.7		-36.3		3.69		0.03		0.01		0.02		0.163		37.3		
46.094		184.3		-33.3		3.68		0.02		0.01		0.02		0.137		29.9		
46.191		183.4		-23.6		3.68		0.02		0.01		0.02		0.114		22.5		
46.289		177.8		-19.7		3.69		0.03		0.01		0.02		0.076		13.9		
46.387		172.6		-12.7		3.69		0.03		0.01		0.02		0.040		10.0		
46.484		173.0		-3.9		3.69		0.03		0.01		0.02		0.025		3.5		
46.582		170.4		2.6		3.69		0.03		0.02		0.02		0.000		-0.4		
46.680		161.7		12.7		3.69		0.03		0.02		0.02		0.013		-0.9		
46.777		157.8		19.3		3.68		0.03		0.01		0.02		0.000		0.4		
46.875		150.0		24.1		3.69		0.03		0.01		0.02		0.006		0.4		
46.973		145.3		34.1		3.69		0.01		0.02		0.03		-0.011		-2.6		
47.070		143.5		38.1		3.69		0.03		0.02		0.02		0.002		0.9		
47.168		139.2		46.0		3.69		0.01		0.01		0.02		-0.019		1.7		
47.266		135.7		53.4		3.69		0.01		0.01		0.02		-0.011		-2.2		
47.363		130.5		57.3		3.69		0.03		0.02		0.02		-0.004		1.3		
47.461		126.2		60.8		3.69		0.03		0.02		0.02		-0.006		-2.2		
47.559		123.6		67.0		3.69		0.03		0.01		0.02		0.002		0.4		
47.656		120.5		70.5		3.69		0.03		0.01		0.02		-0.002		0.4		
47.754		113.2		81.8		3.69		3.69		0.01		0.02		0.472		104.4		
47.852		109.3		82.7		3.69		3.69		0.01		0.02		0.472		102.3		
47.949		105.8		88.8		3.68		3.69		0.01		0.01		0.446		102.3		
48.047		102.8		90.6		3.69		3.69		0.01		0.02		0.434		100.1		
48.145		96.7		98.0		3.69		3.69		0.01		0.01		0.419		95.3		
48.242		91.9		103.3		3.68		3.69		0.01		0.01		0.396		94.9		
48.340		91.5		109.8		3.69		3.69		0.01		0.01		0.389		86.7		
48.438		86.3		109.8		3.68		3.69		0.01		0.01		0.374		83.6		
48.535		83.7		113.8		3.68		3.69		0.01		0.01		0.360		78.4		
48.633		79.3		118.2		3.69		3.69		0.01		0.01		0.345		74.5		
48.730		74.1		123.0		3.69		3.69		0.01		0.01		0.317		72.4		
48.828		72.4		124.3		3.69		3.69		0.01		0.02		0.313		69.3		
48.926		66.8		127.4		3.69		3.69		0.01		0.01		0.292		67.6		
49.023		60.7		132.6		3.69		3.69		0.01		0.01		0.260		60.2		
49.121		52.5		135.2		3.68		3.69		0.01		0.01		0.235		55.0		
49.219		48.6		140.5		3.69		3.69		0.01		0.02		0.209		46.4		
49.316		40.3		143.5		3.69		3.69		0.01		0.02		0.167		38.6		
49.414		37.3		150.5		3.68		3.69		0.01		0.01		0.137		32.9		
49.512		25.6		154.9		3.69		3.69		0.01		0.02		0.114		25.1		
49.609		22.1		160.2		3.69		3.69		0.02		0.01		0.078		17.3		
49.707		11.3		160.6		3.69		3.69		0.01		0.01		0.061		12.1		
49.805		3.9		163.7		3.69		3.69		0.01		0.02		0.017		3.5		
49.902		-3.0		170.7		3.69		3.69		0.01		0.01		-0.006		-2.6		
