Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
34.473		-202.1		113.3		0.02		3.69		3.68		0.02		1.077		-94.5		
34.570		-198.2		107.7		0.02		3.69		3.68		0.02		1.096		-97.5		
34.668		-200.3		104.6		0.02		3.69		3.68		0.02		1.121		-102.7		
34.766		-200.3		97.2		0.02		3.69		3.68		0.02		1.138		-106.2		
34.863		-202.1		97.2		0.02		3.68		3.68		0.02		1.170		-113.1		
34.961		-199.9		91.9		0.02		3.69		3.68		0.01		1.191		-117.4		
35.059		-199.9		87.1		0.02		3.69		3.68		0.02		1.191		-123.5		
35.156		-203.4		83.2		0.02		3.69		3.68		0.02		1.214		-125.2		
35.254		-201.2		79.2		0.02		3.69		3.68		0.02		1.210		-129.1		
35.352		-204.7		75.7		0.02		3.68		3.68		0.04		1.225		-132.6		
35.449		-204.2		72.2		0.02		3.68		3.68		0.01		1.208		-134.3		
35.547		-202.1		69.1		0.02		3.69		3.68		0.02		1.204		-138.7		
35.645		-196.9		60.8		0.02		3.68		3.68		0.02		1.176		-142.1		
35.742		-197.7		55.1		0.02		3.69		3.68		0.01		1.163		-146.5		
35.840		-196.9		52.1		0.02		3.69		3.68		0.02		1.142		-149.1		
35.938		-190.8		44.6		0.02		3.68		3.68		0.01		1.104		-152.5		
36.035		-189.9		37.2		0.02		3.69		3.68		0.02		1.089		-159.0		
36.133		-188.2		28.4		0.02		3.68		3.68		0.01		1.072		-163.4		
36.230		-184.3		20.6		0.02		3.68		3.68		0.02		1.032		-166.0		
36.328		-181.2		16.6		0.02		3.68		3.68		0.02		0.992		-170.3		
36.426		-177.8		9.6		0.02		3.69		3.68		0.02		0.971		-174.6		
36.523		-175.2		0.0		0.02		3.68		3.68		0.01		0.948		-176.8		
36.621		-166.9		-7.9		0.02		3.68		3.68		0.02		0.903		-178.1		
36.719		-167.4		-14.0		0.02		3.68		3.68		0.01		0.863		-180.3		
36.816		-159.6		-22.3		0.02		3.68		3.68		0.01		0.814		-185.9		
36.914		-156.1		-30.6		0.02		3.68		3.68		0.01		0.766		-188.1		
37.012		-150.0		-34.1		0.02		3.69		3.68		0.02		0.721		-190.2		
37.109		-147.0		-45.5		0.01		0.02		3.68		3.68		0.681		-180.7		
37.207		-130.1		-53.4		0.02		0.02		3.68		3.68		0.757		-63.7		
37.305		-133.1		-57.3		0.02		0.02		3.68		3.68		0.825		-65.9		
37.402		-130.9		-64.3		0.01		0.02		3.68		3.68		0.876		-70.6		
37.500		-126.6		-67.0		0.02		0.02		3.68		3.69		0.935		-77.6		
37.598		-119.7		-75.7		0.02		0.02		3.68		3.68		0.981		-83.2		
37.695		-119.7		-81.0		0.01		0.02		3.68		3.68		1.022		-87.5		
37.793		-111.0		-84.0		0.01		0.02		3.68		3.68		1.053		-93.6		
37.891		-109.3		-90.6		0.01		0.02		3.68		3.68		1.087		-99.7		
37.988		-106.7		-95.0		0.01		0.02		3.68		3.68		1.106		-104.4		
38.086		-102.3		-101.1		0.02		0.02		3.68		3.68		1.121		-106.2		
38.184		-96.7		-104.6		0.02		0.02		3.68		3.68		1.151		-111.4		
38.281		-94.5		-111.2		0.01		0.02		3.68		3.68		1.157		-116.6		
38.379		-91.5		-114.2		0.02		0.02		3.68		3.69		1.166		-121.8		
38.477		-88.5		-115.5		0.02		0.03		3.68		3.68		1.172		-125.7		
38.574		-83.3		-121.2		0.02		0.02		3.68		3.69		1.176		-128.7		
38.672		-76.3		-123.4		0.02		0.02		3.68		3.69		1.161		-134.3		
38.770		-73.3		-130.0		0.02		0.02		3.68		3.68		1.180		-133.9		
38.867		-68.5		-129.1		0.02		0.02		3.68		3.68		1.163		-139.1		
38.965		-67.2		-135.2		0.01		0.02		3.68		3.69		1.130		-141.3		
39.063		-62.9		-139.6		0.02		0.02		3.68		3.68		1.140		-145.6		
39.160		-53.3		-141.4		0.02		0.02		3.68		3.68		1.119		-152.1		
39.258		-46.0		-147.0		0.01		0.02		3.68		3.68		1.081		-153.0		
39.355		-40.3		-151.9		0.01		0.02		3.68		3.68		1.066		-158.6		
39.453		-31.7		-156.2		0.02		0.02		3.68		3.68		1.039		-164.2		
39.551		-22.1		-160.2		0.02		0.02		3.68		3.69		1.024		-165.1		
39.648		-18.2		-163.2		0.01		0.02		3.68		3.68		0.973		-169.9		
39.746		-6.9		-168.5		0.01		0.02		3.68		3.68		0.954		-174.2		
39.844		-4.3		-171.6		0.02		0.02		3.68		3.69		0.897		-175.5		
39.941		3.9		-173.3		0.02		0.02		3.68		3.68		0.869		-178.5		
40.039		9.5		-174.6		0.01		0.02		3.68		3.68		0.825		-179.0		
40.137		18.6		-179.4		0.01		0.02		3.68		3.68		0.772		-182.0		
40.234		28.6		-182.5		0.02		0.02		3.68		3.68		0.734		-185.0		
40.332		33.0		-183.4		0.02		0.02		3.68		3.68		0.694		-187.2		
40.430		39.5		-180.7		0.05		0.02		0.04		3.68		0.630		-190.7		
40.527		48.6		-193.0		0.02		0.02		0.02		3.68		0.732		-40.3		
40.625		54.6		-188.2		0.01		0.02		0.02		3.68		0.795		-63.7		
40.723		60.7		-189.5		0.02		0.02		0.02		3.69		0.852		-69.8		
40.820		68.1		-190.4		0.01		0.02		0.02		3.68		0.905		-76.7		
40.918		73.7		-195.6		0.01		0.02		0.02		3.68		0.965		-78.9		
41.016		78.0		-192.6		0.02		0.02		0.02		3.68		1.009		-85.8		
41.113		83.7		-195.2		0.01		0.02		0.02		3.68		1.028		-91.0		
41.211		88.0		-196.1		0.02		0.02		0.02		3.68		1.049		-97.5		
41.309		97.1		-197.8		0.01		0.02		0.02		3.68		1.075		-101.4		
41.406		97.6		-203.1		0.01		0.02		0.02		3.68		1.100		-106.2		
41.504		103.2		-203.1		0.01		0.02		0.02		3.68		1.123		-109.6		
41.602		106.7		-201.3		0.01		0.02		0.02		3.68		1.134		-113.1		
41.699		113.2		-200.4		0.01		0.02		0.02		3.68		1.159		-119.6		
41.797		115.8		-197.8		0.01		0.02		0.02		3.68		1.176		-122.2		
41.895		121.0		-201.3		0.02		0.02		0.02		3.68		1.168		-127.8		
41.992		125.3		-201.8		0.02		0.02		0.02		3.68		1.176		-131.7		
42.090		126.6		-200.9		0.01		0.02		0.02		3.69		1.174		-136.9		
42.188		130.1		-200.4		0.02		0.02		0.02		3.68		1.151		-138.2		
42.285		133.1		-201.3		0.01		0.02		0.02		3.68		1.142		-139.5		
42.383		136.6		-197.4		0.01		0.02		0.02		3.68		1.134		-145.2		
42.480		141.4		-195.2		0.02		0.02		0.02		3.68		1.100		-149.9		
42.578		146.1		-191.7		0.01		0.02		0.02		3.68		1.066		-153.0		
42.676		152.2		-188.2		0.01		0.02		0.02		3.68		1.058		-157.7		
42.773		153.5		-189.9		0.01		0.02		0.02		3.68		1.026		-162.9		
42.871		156.1		-183.8		0.01		0.02		0.02		3.68		0.988		-167.7		
42.969		162.2		-180.7		0.01		0.02		0.02		3.68		0.962		-172.0		
43.066		167.8		-175.9		0.01		0.02		0.02		3.68		0.948		-172.9		
43.164		167.4		-172.9		0.01		0.02		0.02		3.69		0.912		-175.5		
43.262		171.3		-169.4		0.01		0.02		0.02		3.68		0.886		-178.1		
43.359		177.3		-165.0		0.01		0.02		0.02		3.68		0.836		-183.3		
43.457		180.8		-161.9		0.01		0.02		0.01		3.68		0.785		-183.7		
43.555		179.5		-153.6		0.01		0.02		0.01		3.68		0.740		-186.3		
43.652		183.0		-150.1		0.01		0.02		0.02		3.68		0.683		-188.1		
43.750		184.7		-144.4		0.01		0.02		0.02		3.68		0.628		-185.9		
43.848		157.8		-109.4		0.02		0.02		0.02		0.02		0.690		-71.5		
43.945		188.2		-135.2		0.02		0.02		0.02		0.02		0.772		-62.0		
44.043		189.5		-130.0		0.02		0.02		0.02		0.02		0.836		-69.3		
44.141		193.8		-123.9		0.02		0.02		0.02		0.02		0.886		-73.2		
44.238		192.5		-120.8		0.02		0.02		0.02		0.02		0.941		-81.0		
44.336		194.7		-117.3		0.02		0.02		0.02		0.02		0.984		-85.8		
44.434		197.3		-112.5		0.02		0.02		0.02		0.02		1.020		-89.3		
44.531		197.7		-109.8		0.02		0.02		0.02		0.02		1.058		-94.5		
44.629		199.9		-105.0		0.02		0.02		0.02		0.02		1.083		-98.8		
44.727		202.5		-99.8		0.02		0.02		0.02		0.02		1.096		-104.9		
44.824		198.6		-98.9		0.02		0.02		0.02		0.02		1.123		-110.5		
44.922		199.9		-95.4		0.02		0.02		0.02		0.02		1.115		-113.5		
45.020		203.4		-91.0		0.02		0.02		0.02		0.02		1.138		-119.6		
45.117		200.3		-84.9		0.02		0.02		0.02		0.02		1.142		-120.9		
45.215		204.2		-79.2		0.02		0.02		0.02		0.02		1.163		-125.7		
45.313		200.8		-76.6		0.02		0.02		0.02		0.02		1.159		-130.9		
45.410		201.2		-70.5		0.02		0.02		0.02		0.02		1.159		-134.8		
45.508		200.8		-69.1		0.02		0.02		0.02		0.02		1.159		-137.8		
45.605		199.0		-67.0		0.02		0.02		0.02		0.02		1.140		-143.0		
45.703		197.7		-59.5		0.02		0.02		0.02		0.02		1.125		-143.4		
45.801		196.0		-54.3		0.02		0.02		0.02		0.02		1.111		-148.6		
45.898		193.4		-48.1		0.02		0.02		0.02		0.02		1.094		-152.1		
45.996		190.8		-38.1		0.02		0.02		0.02		0.02		1.058		-158.2		
46.094		189.5		-34.1		0.02		0.02		0.02		0.02		1.028		-162.5		
46.191		188.2		-26.7		0.02		0.02		0.02		0.02		0.996		-163.8		
46.289		180.4		-17.9		0.02		0.02		0.02		0.02		0.960		-166.4		
46.387		176.5		-11.8		0.02		0.03		0.02		0.02		0.931		-171.2		
46.484		173.9		-7.0		0.02		0.02		0.02		0.02		0.895		-177.2		
46.582		171.7		2.2		0.02		0.02		0.02		0.02		0.869		-176.8		
46.680		168.2		8.8		0.02		0.02		0.02		0.02		0.831		-181.1		
46.777		160.9		19.7		0.02		0.03		0.02		0.02		0.791		-183.3		
46.875		158.7		24.9		0.02		0.02		0.02		0.02		0.753		-184.6		
46.973		153.9		29.3		0.02		0.02		0.02		0.02		0.690		-186.3		
47.070		146.1		37.6		0.02		0.02		0.02		0.02		0.654		-187.6		
47.168		109.3		71.3		3.69		0.03		0.02		0.03		0.664		-99.7		
47.266		127.0		53.8		3.68		0.03		0.01		0.02		0.747		-60.7		
47.363		127.9		61.7		3.68		0.02		0.02		0.02		0.825		-68.0		
47.461		126.2		68.7		3.69		0.02		0.02		0.02		0.880		-75.0		
47.559		121.8		72.2		3.68		0.03		0.02		0.02		0.924		-78.0		
47.656		122.7		75.3		3.68		0.03		0.02		0.02		0.965		-82.3		
47.754		114.5		84.5		3.69		0.02		0.02		0.02		0.998		-91.0		
47.852		112.3		91.0		3.69		0.02		0.02		0.02		1.034		-91.9		
47.949		108.4		95.8		3.68		0.02		0.01		0.02		1.053		-96.2		
48.047		101.5		96.7		3.69		0.03		0.01		0.02		1.077		-104.4		
48.145		99.7		103.3		3.68		0.02		0.01		0.02		1.104		-110.5		
48.242		94.1		105.9		3.68		0.02		0.01		0.02		1.144		-112.2		
48.340		91.1		113.8		3.68		0.02		0.01		0.02		1.142		-116.1		
48.438		84.6		116.4		3.68		0.02		0.01		0.02		1.166		-121.8		
48.535		85.9		123.9		3.68		0.02		0.01		0.02		1.174		-126.5		
48.633		79.3		125.2		3.68		0.02		0.01		0.02		1.163		-128.3		
48.730		76.7		129.1		3.68		0.02		0.01		0.02		1.170		-134.3		
48.828		75.4		132.2		3.68		0.02		0.01		0.02		1.166		-135.6		
48.926		71.1		132.6		3.68		0.02		0.01		0.02		1.144		-140.0		
49.023		64.2		133.9		3.68		0.02		0.01		0.02		1.138		-141.3		
49.121		58.5		138.3		3.68		0.02		0.01		0.02		1.119		-144.7		
49.219		48.6		144.4		3.68		0.02		0.01		0.02		1.098		-152.1		
49.316		42.5		150.5		3.68		0.02		0.01		0.02		1.094		-154.3		
49.414		33.8		155.4		3.68		0.02		0.01		0.02		1.056		-159.5		
49.512		28.6		159.7		3.68		0.02		0.01		0.02		1.036		-164.7		
49.609		22.5		162.4		3.68		0.02		0.01		0.02		1.013		-165.1		
49.707		12.6		165.4		3.68		0.02		0.01		0.02		0.979		-169.9		
49.805		6.5		168.1		3.68		0.02		0.01		0.02		0.937		-173.8		
49.902		-1.7		172.4		3.68		0.02		0.01		0.02		0.920		-176.4		
