Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.449		-189.9		77.5		0.02		3.69		0.02		3.70		0.01		0.02		
35.547		-189.1		69.6		0.02		3.69		0.01		3.70		0.02		0.02		
35.645		-188.6		68.7		0.02		3.69		0.02		3.70		0.02		0.02		
35.742		-189.1		62.6		0.02		3.69		0.02		3.70		0.02		0.02		
35.840		-187.3		56.0		0.02		3.69		0.01		3.70		0.02		0.02		
35.938		-184.3		53.0		0.03		3.69		0.02		3.70		0.01		0.02		
36.035		-184.3		43.3		0.02		3.69		0.01		3.69		0.02		0.02		
36.133		-179.5		38.5		0.02		3.69		0.01		3.70		0.01		0.02		
36.230		-178.2		30.6		0.02		3.69		0.02		3.70		0.01		0.02		
36.328		-174.7		25.4		0.02		3.69		0.01		3.70		0.01		0.02		
36.426		-171.7		14.9		0.03		3.69		0.01		3.70		0.01		0.02		
36.523		-173.0		8.8		0.02		3.69		0.02		3.70		0.01		0.02		
36.621		-166.1		3.5		0.02		3.69		0.02		3.69		0.01		0.02		
36.719		-162.2		-3.1		0.01		3.69		0.01		3.70		0.01		0.02		
36.816		-162.2		-1.8		0.01		0.02		3.70		3.69		0.01		0.02		
36.914		-160.9		-5.7		0.01		0.02		3.69		3.69		0.01		0.02		
37.012		-151.3		-19.3		0.01		0.02		3.69		3.69		0.01		0.01		
37.109		-143.5		-29.8		0.01		0.02		3.70		3.69		0.01		0.02		
37.207		-143.5		-33.3		0.01		0.02		3.69		3.69		0.01		0.01		
37.305		-135.3		-40.7		0.01		0.02		3.69		3.69		0.01		0.01		
37.402		-132.7		-46.8		0.01		0.02		3.70		3.69		0.01		0.01		
37.500		-128.8		-55.6		0.01		0.02		3.69		3.69		0.01		0.01		
37.598		-124.4		-59.1		0.01		0.02		3.69		3.69		0.01		0.02		
37.695		-124.9		-63.0		0.01		0.02		3.70		3.69		0.01		0.02		
37.793		-117.5		-67.4		0.01		0.02		3.69		3.69		0.01		0.01		
37.891		-114.9		-73.1		0.01		0.02		3.69		3.69		0.01		0.02		
37.988		-110.6		-77.5		0.01		0.02		3.69		3.69		0.01		0.02		
38.086		-107.5		-81.4		0.01		0.02		3.69		3.69		0.01		0.02		
38.184		-101.5		-87.5		0.01		0.02		3.69		3.69		0.01		0.02		
38.281		-97.6		-90.2		0.01		0.02		3.70		3.69		0.01		0.02		
38.379		-92.4		-95.8		0.01		0.02		3.69		3.69		0.02		0.02		
38.477		-89.3		-105.0		0.01		0.02		3.69		3.69		0.01		0.02		
38.574		-85.9		-105.0		0.01		0.02		3.70		3.69		0.01		0.02		
38.672		-83.7		-109.4		0.01		0.02		3.69		3.69		0.02		0.02		
38.770		-79.8		-112.9		0.01		0.02		3.69		3.69		0.01		0.02		
38.867		-75.9		-116.4		0.01		0.02		3.70		3.69		0.01		0.02		
38.965		-72.4		-120.8		0.01		0.02		3.69		3.69		0.01		0.02		
39.063		-67.2		-122.1		0.01		0.02		3.69		3.69		0.01		0.02		
39.160		-64.2		-125.2		0.01		0.02		3.70		3.69		0.01		0.02		
39.258		-55.9		-134.4		0.01		0.02		3.70		3.69		0.01		0.02		
39.355		-47.3		-134.4		0.01		0.02		3.69		3.69		0.01		0.02		
39.453		-42.5		-142.2		0.01		0.02		3.70		3.69		0.01		0.02		
39.551		-33.0		-144.9		0.01		0.02		3.69		3.69		0.02		0.02		
39.648		-24.7		-150.1		0.01		0.02		3.69		3.69		0.01		0.02		
39.746		-19.9		-154.9		0.01		0.02		3.70		3.69		0.01		0.02		
39.844		-13.9		-155.4		0.01		0.02		3.69		3.69		0.01		0.01		
39.941		-4.3		-161.5		0.01		0.02		3.69		3.69		0.01		0.02		
40.039		3.9		-163.7		0.01		0.02		3.70		3.69		0.01		0.02		
40.137		2.2		-163.2		0.01		0.02		3.69		0.02		3.69		0.01		
40.234		2.6		-162.8		0.01		0.02		3.69		0.02		3.69		0.01		
40.332		12.1		-168.9		0.01		0.02		3.70		0.02		3.69		0.01		
40.430		26.0		-170.7		0.01		0.02		3.69		0.02		3.69		0.01		
40.527		33.8		-178.1		0.01		0.02		3.69		0.02		3.69		0.01		
40.625		39.9		-179.0		0.01		0.02		3.70		0.02		3.69		0.01		
40.723		42.5		-175.9		0.01		0.02		3.69		0.02		3.69		0.01		
40.820		49.4		-182.5		0.01		0.02		3.69		0.02		3.69		0.01		
40.918		56.4		-182.5		0.01		0.02		3.70		0.02		3.69		0.01		
41.016		61.1		-183.8		0.01		0.02		3.69		0.01		3.69		0.01		
41.113		65.9		-182.5		0.01		0.02		3.69		0.02		3.69		0.01		
41.211		72.8		-184.2		0.01		0.02		3.70		0.01		3.69		0.01		
41.309		75.0		-189.5		0.01		0.02		3.69		0.02		3.69		0.01		
41.406		81.5		-189.1		0.01		0.02		3.69		0.02		3.69		0.01		
41.504		84.1		-189.1		0.01		0.02		3.70		0.02		3.69		0.01		
41.602		91.5		-186.9		0.01		0.02		3.69		0.02		3.69		0.01		
41.699		93.2		-187.7		0.01		0.02		3.69		0.02		3.69		0.01		
41.797		102.3		-189.9		0.01		0.02		3.70		0.02		3.69		0.01		
41.895		101.5		-190.4		0.01		0.02		3.69		0.02		3.69		0.01		
41.992		110.1		-190.8		0.01		0.02		3.69		0.02		3.69		0.01		
42.090		111.0		-191.7		0.01		0.02		3.70		0.02		3.69		0.01		
42.188		115.3		-190.4		0.02		0.02		3.69		0.02		3.69		0.01		
42.285		119.2		-190.8		0.01		0.02		3.69		0.02		3.69		0.01		
42.383		122.3		-189.1		0.01		0.02		3.70		0.02		3.69		0.01		
42.480		126.6		-186.4		0.01		0.02		3.69		0.02		3.69		0.01		
42.578		132.2		-184.2		0.01		0.02		3.69		0.02		3.69		0.01		
42.676		137.9		-184.2		0.01		0.02		3.70		0.02		3.69		0.01		
42.773		136.2		-182.1		0.01		0.02		3.69		0.02		3.69		0.01		
42.871		143.5		-176.8		0.01		0.02		3.69		0.02		3.69		0.01		
42.969		145.3		-177.7		0.01		0.02		3.70		0.02		3.69		0.01		
43.066		156.5		-175.9		0.01		0.02		3.69		0.00		3.68		0.01		
43.164		158.3		-167.2		0.01		0.02		3.69		0.02		3.69		0.01		
43.262		159.1		-164.1		0.01		0.02		3.70		0.02		3.69		0.01		
43.359		165.2		-161.9		0.01		0.02		3.69		0.02		3.69		0.01		
43.457		163.5		-161.9		3.68		0.01		0.02		0.03		3.69		0.01		
43.555		165.6		-160.2		3.68		0.01		0.02		0.02		3.69		0.01		
43.652		169.5		-142.7		3.68		0.01		0.02		0.02		3.69		0.01		
43.750		170.8		-125.6		3.68		0.01		0.01		0.02		3.69		0.01		
43.848		174.7		-141.4		3.68		0.01		0.02		0.02		3.69		0.01		
43.945		178.6		-137.4		3.68		0.01		0.02		0.02		3.69		0.01		
44.043		178.6		-137.4		3.68		0.01		0.01		0.02		3.69		0.01		
44.141		180.8		-133.0		3.68		0.01		0.02		0.02		3.69		0.01		
44.238		181.2		-124.7		3.68		0.01		0.02		0.02		3.69		0.01		
44.336		184.7		-119.0		3.68		0.01		0.02		0.02		3.69		0.01		
44.434		185.6		-119.9		3.68		0.01		0.02		0.02		3.69		0.01		
44.531		188.6		-112.0		3.68		0.01		0.02		0.02		3.69		0.01		
44.629		186.0		-110.3		3.68		0.01		0.01		0.02		3.69		0.01		
44.727		187.3		-109.0		3.68		0.01		0.02		0.02		3.69		0.01		
44.824		186.9		-104.6		3.68		0.01		0.02		0.02		3.69		0.01		
44.922		189.1		-97.2		3.68		0.01		0.01		0.02		3.69		0.01		
45.020		187.8		-95.8		3.68		0.01		0.02		0.02		3.69		0.01		
45.117		187.3		-88.8		3.68		0.01		0.02		0.02		3.69		0.01		
45.215		189.1		-88.0		3.68		0.01		0.01		0.02		3.69		0.01		
45.313		189.5		-81.8		3.68		0.01		0.02		0.02		3.69		0.01		
45.410		190.4		-80.1		3.68		0.01		0.02		0.02		3.69		0.01		
45.508		190.4		-75.7		3.68		0.01		0.01		0.02		3.69		0.01		
45.605		192.5		-70.9		3.68		0.01		0.02		0.02		3.69		0.01		
45.703		186.9		-66.5		3.68		0.01		0.02		0.02		3.69		0.01		
45.801		189.1		-61.7		3.68		0.01		0.01		0.03		3.69		0.01		
45.898		182.5		-56.5		3.68		0.02		0.02		0.02		3.69		0.01		
45.996		186.4		-49.5		3.68		0.01		0.02		0.02		3.69		0.01		
46.094		179.9		-40.3		3.68		0.01		0.02		0.02		3.69		0.01		
46.191		177.8		-33.3		3.68		0.01		0.02		0.02		3.69		0.01		
46.289		177.8		-28.9		3.68		0.01		0.02		0.02		3.69		0.01		
46.387		173.9		-18.4		3.68		0.02		0.02		0.02		3.69		0.01		
46.484		171.3		-14.9		3.68		0.02		0.02		0.02		3.69		0.01		
46.582		169.5		-10.9		3.68		0.02		0.02		0.02		3.69		0.01		
46.680		163.5		-0.9		3.68		0.01		0.01		0.02		3.69		0.01		
46.777		163.0		1.8		3.70		0.01		0.03		0.02		0.02		3.69		
46.875		157.8		3.5		3.70		0.01		0.02		0.02		0.02		3.69		
46.973		158.3		9.6		3.70		0.02		0.02		0.02		0.02		3.69		
47.070		150.5		24.9		3.70		0.01		0.02		0.02		0.02		3.69		
47.168		142.2		32.8		3.70		0.02		0.02		0.02		0.02		3.69		
47.266		138.8		38.5		3.70		0.02		0.02		0.02		0.02		3.69		
47.363		135.3		46.4		3.70		0.02		0.03		0.03		0.02		3.69		
47.461		130.9		49.9		3.70		0.02		0.02		0.02		0.02		3.69		
47.559		128.3		56.0		3.70		0.02		0.02		0.03		0.02		3.69		
47.656		121.8		60.4		3.70		0.02		0.03		0.03		0.02		3.69		
47.754		120.5		66.5		3.70		0.02		0.02		0.02		0.02		3.69		
47.852		114.9		70.0		3.70		0.02		0.02		0.03		0.02		3.69		
47.949		113.2		76.6		3.69		0.02		0.03		0.02		0.02		3.69		
48.047		111.9		79.6		3.70		0.01		0.02		0.03		0.02		3.69		
48.145		105.8		84.0		3.69		0.01		0.02		0.02		0.02		3.69		
48.242		100.2		90.2		3.69		0.01		0.02		0.02		0.02		3.69		
48.340		95.0		94.1		3.69		0.01		0.02		0.02		0.02		3.69		
48.438		94.1		97.2		3.69		0.01		0.02		0.02		0.02		3.69		
48.535		87.2		104.2		3.70		0.02		0.02		0.02		0.02		3.69		
48.633		84.1		108.1		3.69		0.01		0.02		0.02		0.02		3.69		
48.730		78.9		114.7		3.69		0.01		0.01		0.02		0.02		3.68		
48.828		77.2		116.4		3.69		0.01		0.02		0.02		0.02		3.69		
48.926		73.7		116.4		3.69		0.01		0.02		0.02		0.02		3.69		
49.023		70.7		122.1		3.69		0.01		0.01		0.02		0.02		3.68		
49.121		63.3		126.5		3.69		0.01		0.02		0.02		0.02		3.69		
49.219		58.5		124.3		3.69		0.01		0.02		0.02		0.02		3.69		
49.316		50.7		136.1		3.69		0.01		0.01		0.02		0.02		3.69		
49.414		42.5		141.4		3.69		0.01		0.02		0.02		0.02		3.69		
49.512		36.9		142.7		3.70		0.01		0.02		0.02		0.02		3.69		
49.609		27.3		148.8		3.69		0.01		0.01		0.02		0.02		3.69		
49.707		23.8		154.5		3.69		0.01		0.02		0.02		0.02		3.69		
49.805		14.7		154.9		3.69		0.01		0.02		0.02		0.02		3.69		
49.902		5.2		161.1		3.69		0.01		0.02		0.02		0.02		3.69		
