Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.840		-194.3		51.1		0.02		3.69		0.01		0.02		0.02		3.68		
35.938		-191.2		46.4		0.02		3.69		0.01		0.02		0.02		3.69		
36.035		-186.0		40.7		0.02		3.69		0.02		0.02		0.02		3.69		
36.133		-183.4		32.5		0.02		3.69		0.01		0.02		0.02		3.68		
36.230		-180.4		26.4		0.02		3.69		0.01		0.02		0.02		3.69		
36.328		-177.3		19.9		0.03		3.69		0.02		0.02		0.02		3.68		
36.426		-177.8		14.3		0.02		3.69		0.02		0.02		0.02		3.68		
36.523		-173.4		6.5		0.02		3.69		0.01		0.03		0.02		3.69		
36.621		-169.1		-0.9		0.03		3.69		0.02		3.32		0.03		0.04		
36.719		-159.6		151.7		0.02		3.69		0.01		3.69		0.01		0.02		
36.816		-155.2		152.5		0.02		3.69		0.01		3.69		0.01		0.02		
36.914		-151.3		145.2		0.02		3.69		0.02		3.70		0.01		0.01		
37.012		-142.2		140.8		0.02		3.69		0.01		3.70		0.01		0.01		
37.109		-143.1		136.5		0.02		3.69		0.01		3.69		0.01		0.02		
37.207		-136.6		133.0		0.02		3.69		0.02		3.70		0.01		0.02		
37.305		-133.6		128.3		0.02		3.69		0.01		3.69		0.01		0.02		
37.402		-128.8		125.7		0.02		3.69		0.01		3.70		0.01		0.02		
37.500		-125.7		122.2		0.02		3.69		0.02		3.69		0.01		0.02		
37.598		-123.1		118.7		0.02		3.69		0.01		3.69		0.01		0.02		
37.695		-119.2		114.8		0.02		3.69		0.01		3.69		0.01		0.01		
37.793		-116.6		110.5		0.02		3.69		0.02		3.69		0.01		0.02		
37.891		-109.3		107.5		0.02		3.69		0.01		3.69		0.01		0.02		
37.988		-108.8		105.3		0.02		3.69		0.01		3.70		0.01		0.02		
38.086		-104.1		98.8		0.02		3.69		0.02		3.69		0.01		0.02		
38.184		-102.3		95.8		0.02		3.69		0.02		3.70		0.01		0.02		
38.281		-95.4		94.0		0.02		3.69		0.01		3.70		0.02		0.02		
38.379		-90.6		89.3		0.03		3.69		0.02		3.70		0.01		0.02		
38.477		-90.2		86.2		0.02		3.69		0.01		3.69		0.01		0.02		
38.574		-83.3		84.1		0.02		3.69		0.01		3.70		0.02		0.02		
38.672		-80.7		76.3		0.02		3.69		0.02		3.70		0.01		0.02		
38.770		-77.6		74.5		0.02		3.69		0.02		3.69		0.02		0.02		
38.867		-75.9		72.4		0.02		3.69		0.01		3.70		0.01		0.02		
38.965		-71.1		66.7		0.02		3.69		0.02		3.69		0.01		0.02		
39.063		-65.0		63.7		0.02		3.69		0.02		3.69		0.02		0.02		
39.160		-60.7		57.2		0.03		3.69		0.01		3.70		0.01		0.02		
39.258		-49.4		48.1		0.02		3.69		0.02		3.69		0.01		0.02		
39.355		-45.5		41.2		0.02		3.69		0.02		3.69		0.02		0.02		
39.453		-39.5		36.0		0.02		3.69		0.01		3.69		0.02		0.02		
39.551		-32.1		28.6		0.02		3.69		0.02		3.69		0.01		0.02		
39.648		-24.7		19.1		0.02		3.69		0.01		3.69		0.01		0.02		
39.746		-18.2		18.2		0.02		3.69		0.01		3.70		0.01		0.02		
39.844		-7.8		6.1		0.02		3.69		0.02		3.69		0.01		0.02		
39.941		-5.2		1.7		0.02		3.69		0.01		3.69		0.01		0.02		
40.039		7.8		151.2		0.02		0.02		3.69		3.69		0.01		0.02		
40.137		14.3		152.1		0.02		0.02		3.70		3.69		0.01		0.02		
40.234		23.8		149.5		0.02		0.02		3.69		3.69		0.01		0.02		
40.332		30.8		142.6		0.02		0.02		3.69		3.69		0.01		0.01		
40.430		36.4		138.7		0.02		0.02		3.70		3.68		0.01		0.02		
40.527		42.1		134.8		0.02		0.02		3.69		3.69		0.01		0.02		
40.625		47.3		133.5		0.02		0.02		3.69		3.69		0.01		0.02		
40.723		50.3		126.5		0.02		0.02		3.70		3.69		0.01		0.02		
40.820		59.4		122.2		0.02		0.02		3.69		3.69		0.01		0.01		
40.918		65.5		123.1		0.02		0.02		3.69		3.69		0.01		0.02		
41.016		71.1		115.7		0.02		0.01		3.69		3.69		0.01		0.02		
41.113		75.0		112.7		0.02		0.02		3.69		3.69		0.01		0.02		
41.211		79.8		110.9		0.02		0.02		3.69		3.69		0.01		0.02		
41.309		83.7		105.3		0.02		0.02		3.70		3.69		0.01		0.02		
41.406		89.3		99.7		0.02		0.02		3.69		3.68		0.01		0.02		
41.504		91.5		97.5		0.02		0.02		3.69		3.69		0.01		0.02		
41.602		99.3		94.5		0.02		0.02		3.69		3.68		0.01		0.01		
41.699		100.6		91.0		0.03		0.02		3.69		3.69		0.01		0.02		
41.797		105.8		84.5		0.02		0.02		3.69		3.69		0.01		0.01		
41.895		112.3		86.2		0.02		0.02		3.69		3.69		0.01		0.02		
41.992		113.2		79.3		0.02		0.02		3.69		3.69		0.01		0.02		
42.090		118.4		75.0		0.02		0.02		3.69		3.69		0.02		0.02		
42.188		123.6		69.3		0.02		0.02		3.70		3.68		0.01		0.01		
42.285		124.4		68.0		0.02		0.02		3.69		3.69		0.01		0.02		
42.383		130.1		64.1		0.02		0.02		3.69		3.69		0.01		0.02		
42.480		131.8		57.2		0.02		0.02		3.70		3.69		0.01		0.02		
42.578		136.2		52.0		0.02		0.02		3.69		3.69		0.01		0.02		
42.676		143.5		43.8		0.02		0.02		3.69		3.69		0.02		0.02		
42.773		147.0		36.0		0.02		0.02		3.69		3.69		0.01		0.02		
42.871		150.5		30.3		0.02		0.01		3.69		3.69		0.01		0.02		
42.969		158.7		22.5		0.02		0.02		3.69		3.69		0.01		0.02		
43.066		160.9		16.5		0.03		0.02		3.70		3.69		0.01		0.01		
43.164		163.9		10.0		0.02		0.02		3.69		3.69		0.01		0.02		
43.262		165.6		1.7		0.02		0.02		3.69		3.69		0.01		0.02		
43.359		163.9		147.8		0.02		0.02		3.69		0.02		3.69		0.01		
43.457		167.4		149.5		0.02		0.02		3.69		0.02		3.69		0.01		
43.555		173.0		146.9		0.02		0.02		3.69		0.02		3.69		0.01		
43.652		175.2		141.3		0.02		0.02		3.69		0.01		3.68		0.01		
43.750		179.5		138.7		0.02		0.02		3.69		0.02		3.68		0.01		
43.848		183.4		134.8		0.02		0.02		3.69		0.02		3.69		0.01		
43.945		183.4		133.5		0.02		0.02		3.70		0.02		3.69		0.01		
44.043		185.6		125.2		0.02		0.02		3.69		0.02		3.69		0.01		
44.141		184.3		124.4		0.02		0.02		3.68		0.02		3.69		0.01		
44.238		187.3		117.9		0.02		0.02		3.70		0.02		3.68		0.01		
44.336		186.4		117.9		0.02		0.02		3.69		0.02		3.69		0.01		
44.434		191.7		112.7		0.02		0.02		3.69		0.02		3.69		0.01		
44.531		189.9		109.2		0.02		0.02		3.70		0.02		3.69		0.01		
44.629		190.4		106.2		0.02		0.02		3.69		0.02		3.69		0.01		
44.727		190.4		100.5		0.02		0.02		3.68		0.02		3.69		0.01		
44.824		193.4		98.4		0.02		0.02		3.70		0.02		3.69		0.01		
44.922		193.4		92.7		0.02		0.02		3.69		0.02		3.69		0.01		
45.020		191.7		91.9		0.02		0.02		3.69		0.02		3.69		0.01		
45.117		196.9		84.1		0.02		0.02		3.70		0.02		3.68		0.01		
45.215		193.8		82.3		0.02		0.02		3.69		0.01		3.69		0.01		
45.313		195.6		79.3		0.02		0.02		3.69		0.02		3.69		0.01		
45.410		195.1		72.8		0.02		0.02		3.70		0.02		3.69		0.01		
45.508		191.7		71.1		0.02		0.02		3.69		0.02		3.69		0.01		
45.605		191.7		67.6		0.02		0.02		3.69		0.02		3.69		0.01		
45.703		194.7		60.7		0.02		0.02		3.69		0.02		3.69		0.01		
45.801		193.8		55.9		0.02		0.02		3.69		0.02		3.69		0.01		
45.898		187.8		49.8		0.02		0.02		3.69		0.02		3.69		0.01		
45.996		189.9		42.5		0.02		0.01		3.70		0.02		3.68		0.01		
46.094		187.3		36.8		0.02		0.02		3.69		0.02		3.69		0.01		
46.191		181.2		32.1		0.02		0.02		3.69		0.02		3.69		0.01		
46.289		180.8		21.2		0.02		0.02		3.70		0.02		3.69		0.01		
46.387		176.5		15.2		0.03		0.02		3.69		0.02		3.69		0.02		
46.484		175.6		10.8		0.02		0.02		3.69		0.02		3.69		0.02		
46.582		167.8		2.2		0.03		0.02		3.70		0.02		3.69		0.01		
46.680		150.9		139.5		3.69		0.01		0.02		0.02		3.69		0.01		
46.777		158.3		153.0		3.69		0.01		0.02		0.03		3.69		0.01		
46.875		151.8		147.8		3.69		0.02		0.03		0.02		3.69		0.01		
46.973		147.4		143.0		3.69		0.02		0.02		0.02		3.69		0.02		
47.070		143.5		141.3		3.70		0.02		0.02		0.03		3.69		0.01		
47.168		139.6		135.6		3.69		0.01		0.03		0.03		3.69		0.01		
47.266		134.4		131.3		3.69		0.02		0.02		0.02		3.69		0.02		
47.363		130.9		129.6		3.69		0.02		0.02		0.02		3.69		0.01		
47.461		124.0		124.8		3.69		0.01		0.03		0.03		3.69		0.02		
47.559		125.3		119.6		3.69		0.02		0.02		0.03		3.69		0.02		
47.656		119.7		117.0		3.69		0.02		0.02		0.02		3.69		0.01		
47.754		116.2		113.5		3.69		0.02		0.03		0.02		3.69		0.02		
47.852		112.7		108.3		3.69		0.02		0.02		0.02		3.69		0.02		
47.949		109.3		104.4		3.69		0.01		0.02		0.02		3.69		0.01		
48.047		106.7		102.3		3.70		0.02		0.03		0.02		3.69		0.01		
48.145		101.0		101.0		3.69		0.02		0.02		0.02		3.69		0.01		
48.242		98.4		96.2		3.69		0.01		0.01		0.02		3.69		0.01		
48.340		94.1		91.4		3.69		0.01		0.02		0.02		3.69		0.01		
48.438		93.2		85.8		3.69		0.01		0.02		0.02		3.69		0.01		
48.535		86.3		83.6		3.69		0.01		0.02		0.03		3.69		0.01		
48.633		82.0		80.2		3.69		0.01		0.02		0.02		3.69		0.01		
48.730		78.0		77.1		3.69		0.01		0.02		0.02		3.69		0.01		
48.828		77.6		73.7		3.69		0.01		0.02		0.02		3.69		0.01		
48.926		72.4		68.9		3.70		0.01		0.02		0.02		3.69		0.01		
49.023		69.4		66.3		3.69		0.01		0.02		0.02		3.69		0.01		
49.121		61.6		59.8		3.69		0.01		0.01		0.02		3.69		0.01		
49.219		55.1		53.7		3.69		0.01		0.02		0.02		3.69		0.02		
49.316		46.4		47.7		3.69		0.01		0.02		0.02		3.69		0.01		
49.414		42.1		40.7		3.69		0.01		0.01		0.02		3.69		0.01		
49.512		33.0		32.5		3.69		0.01		0.03		0.02		3.69		0.01		
49.609		24.3		28.2		3.70		0.01		0.02		0.02		3.69		0.01		
49.707		20.4		17.3		3.69		0.02		0.01		0.03		3.69		0.01		
49.805		15.6		15.2		3.70		0.01		0.02		0.02		3.69		0.01		
49.902		8.7		7.4		3.69		0.01		0.02		0.02		3.69		0.01		
