Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.352		-192.5		72.6		0.02		0.02		3.68		3.69		1.113		67.6		
35.449		-189.5		67.4		0.02		0.03		3.68		3.69		1.085		64.1		
35.547		-190.4		66.1		0.02		0.02		3.68		3.69		1.089		61.5		
35.645		-191.2		60.0		0.01		0.02		3.68		3.68		1.070		56.3		
35.742		-187.8		58.6		0.02		0.02		3.68		3.69		1.049		52.9		
35.840		-189.5		50.3		0.02		0.02		3.68		3.69		1.022		45.1		
35.938		-184.7		43.8		0.01		0.02		3.68		3.69		0.973		39.9		
36.035		-184.7		37.6		0.02		0.02		3.68		3.68		0.926		32.5		
36.133		-180.4		27.6		0.01		0.02		3.68		3.68		0.863		27.3		
36.230		-179.1		22.3		0.02		0.02		3.68		3.69		0.816		21.7		
36.328		-176.9		16.6		0.02		0.03		3.68		3.68		0.755		14.7		
36.426		-171.7		10.9		0.01		0.02		3.68		3.69		0.692		7.8		
36.523		-170.0		4.4		0.01		0.02		3.68		3.68		0.626		0.4		
36.621		-216.4		27.1		0.02		0.03		0.02		3.69		0.635		154.3		
36.719		-159.1		-8.3		0.01		0.02		0.02		3.68		0.721		149.5		
36.816		-146.6		-22.3		0.01		0.02		0.02		3.69		0.789		142.1		
36.914		-144.0		-28.4		0.01		0.02		0.02		3.68		0.850		136.5		
37.012		-139.6		-35.4		0.01		0.02		0.02		3.68		0.912		135.6		
37.109		-135.3		-42.5		0.01		0.02		0.02		3.68		0.946		130.4		
37.207		-133.6		-46.0		0.01		0.02		0.02		3.68		0.981		125.7		
37.305		-125.7		-52.1		0.02		0.02		0.02		3.68		1.007		118.3		
37.402		-122.7		-57.3		0.01		0.02		0.02		3.69		1.022		113.1		
37.500		-122.7		-62.1		0.01		0.02		0.02		3.69		1.034		113.5		
37.598		-115.3		-69.6		0.01		0.02		0.02		3.68		1.036		108.8		
37.695		-113.6		-75.3		0.01		0.02		0.02		3.68		1.068		105.7		
37.793		-107.1		-81.0		0.02		0.02		0.02		3.69		1.089		99.2		
37.891		-106.2		-83.6		0.01		0.02		0.02		3.68		1.098		97.5		
37.988		-100.2		-90.2		0.02		0.02		0.02		3.69		1.134		94.0		
38.086		-99.3		-94.5		0.02		0.02		0.02		3.68		1.149		89.7		
38.184		-93.7		-102.4		0.01		0.02		0.02		3.69		1.174		85.4		
38.281		-91.9		-101.1		0.02		0.02		0.02		3.69		1.178		81.0		
38.379		-88.0		-108.1		0.02		0.02		0.02		3.69		1.172		80.2		
38.477		-82.4		-109.4		0.02		0.02		0.02		3.69		1.166		76.3		
38.574		-79.8		-114.7		0.01		0.02		0.02		3.68		1.140		70.6		
38.672		-74.1		-117.7		0.02		0.02		0.02		3.69		1.117		67.2		
38.770		-72.4		-119.0		0.02		0.02		0.02		3.69		1.087		67.2		
38.867		-72.8		-124.3		0.01		0.02		0.02		3.68		1.045		62.0		
38.965		-70.2		-126.5		0.02		0.02		0.02		3.69		1.030		58.9		
39.063		-61.6		-131.3		0.02		0.02		0.02		3.69		0.992		54.2		
39.160		-56.4		-134.8		0.02		0.02		0.02		3.68		0.969		47.2		
39.258		-47.7		-138.7		0.02		0.02		0.02		3.69		0.941		39.4		
39.355		-43.4		-144.9		0.01		0.02		0.02		3.68		0.924		32.5		
39.453		-30.8		-148.4		0.01		0.02		0.02		3.69		0.871		25.1		
39.551		-26.4		-155.4		0.02		0.02		0.02		3.69		0.846		20.4		
39.648		-17.3		-157.5		0.02		0.02		0.02		3.68		0.795		13.9		
39.746		-13.9		-160.6		0.02		0.02		0.02		3.69		0.738		6.1		
39.844		-4.3		-166.3		0.02		0.02		0.02		3.69		0.679		1.7		
39.941		-6.9		-196.5		0.01		0.02		0.01		0.01		0.675		174.2		
40.039		18.2		-164.6		0.02		0.02		0.02		0.02		0.734		145.6		
40.137		19.5		-168.5		0.02		0.02		0.02		0.02		0.785		143.0		
40.234		23.8		-172.0		0.02		0.02		0.02		0.02		0.819		139.1		
40.332		33.4		-175.5		0.02		0.02		0.02		0.02		0.861		133.5		
40.430		40.3		-175.9		0.02		0.02		0.02		0.02		0.897		133.5		
40.527		45.5		-179.4		0.02		0.02		0.02		0.02		0.926		124.8		
40.625		49.4		-181.2		0.02		0.02		0.02		0.02		0.973		123.5		
40.723		58.1		-182.1		0.02		0.02		0.02		0.02		0.994		117.4		
40.820		64.2		-179.4		0.02		0.02		0.01		0.02		1.041		113.5		
40.918		67.2		-183.8		0.02		0.02		0.02		0.02		1.060		109.2		
41.016		73.3		-185.6		0.02		0.02		0.02		0.02		1.113		105.7		
41.113		79.8		-186.9		0.02		0.02		0.02		0.02		1.136		101.8		
41.211		81.5		-187.7		0.02		0.02		0.02		0.02		1.174		97.1		
41.309		87.6		-187.3		0.02		0.02		0.02		0.02		1.178		93.6		
41.406		90.2		-189.1		0.02		0.02		0.02		0.02		1.187		89.3		
41.504		96.7		-188.2		0.02		0.02		0.01		0.02		1.178		87.5		
41.602		101.0		-191.7		0.02		0.02		0.02		0.02		1.168		84.1		
41.699		102.3		-192.6		0.02		0.02		0.02		0.02		1.144		81.0		
41.797		108.4		-193.9		0.02		0.02		0.02		0.02		1.123		77.6		
41.895		115.8		-191.7		0.02		0.02		0.02		0.02		1.098		71.5		
41.992		115.3		-193.0		0.02		0.02		0.02		0.02		1.091		68.0		
42.090		120.5		-192.6		0.02		0.02		0.02		0.02		1.077		64.6		
42.188		120.1		-193.4		0.02		0.02		0.01		0.02		1.051		61.5		
42.285		127.9		-187.7		0.02		0.02		0.02		0.02		1.062		57.2		
42.383		130.9		-189.9		0.02		0.02		0.02		0.02		1.043		52.9		
42.480		137.5		-186.9		0.02		0.02		0.02		0.02		1.034		45.9		
42.578		139.6		-187.7		0.02		0.02		0.02		0.02		1.001		39.4		
42.676		144.0		-184.7		0.02		0.02		0.02		0.02		0.967		33.4		
42.773		149.6		-179.9		0.02		0.02		0.02		0.02		0.907		27.7		
42.871		152.2		-178.6		0.02		0.02		0.02		0.02		0.859		20.8		
42.969		157.4		-177.7		0.02		0.02		0.02		0.02		0.781		16.5		
43.066		160.0		-173.7		0.02		0.02		0.02		0.02		0.698		9.1		
43.164		163.5		-166.7		0.02		0.02		0.01		0.02		0.632		3.9		
43.262		35.1		-112.0		3.70		0.03		0.04		0.03		0.569		89.3		
43.359		165.6		-158.0		3.68		0.02		0.01		0.02		0.679		151.7		
43.457		169.1		-147.0		3.68		0.02		0.01		0.02		0.745		142.6		
43.555		168.7		-145.3		3.68		0.02		0.01		0.02		0.814		138.2		
43.652		173.0		-137.9		3.68		0.02		0.01		0.02		0.874		136.1		
43.750		176.0		-136.1		3.68		0.02		0.01		0.02		0.924		130.0		
43.848		179.9		-133.9		3.68		0.02		0.01		0.02		0.969		127.0		
43.945		178.2		-130.9		3.68		0.02		0.01		0.02		1.017		120.9		
44.043		178.6		-126.0		3.68		0.02		0.01		0.02		1.036		117.0		
44.141		181.7		-122.5		3.68		0.02		0.01		0.02		1.064		113.1		
44.238		184.3		-117.3		3.68		0.02		0.01		0.02		1.064		113.1		
44.336		185.6		-111.6		3.68		0.02		0.01		0.02		1.083		107.5		
44.434		184.3		-108.1		3.68		0.02		0.01		0.02		1.106		105.7		
44.531		187.3		-106.8		3.68		0.02		0.01		0.02		1.113		97.9		
44.629		193.0		-101.5		3.68		0.02		0.01		0.02		1.113		93.2		
44.727		192.1		-97.6		3.68		0.02		0.01		0.02		1.130		90.1		
44.824		191.7		-95.8		3.68		0.02		0.01		0.02		1.144		85.4		
44.922		190.4		-88.4		3.68		0.02		0.01		0.02		1.153		83.6		
45.020		192.5		-84.9		3.68		0.02		0.01		0.02		1.166		80.6		
45.117		194.3		-84.9		3.68		0.02		0.01		0.02		1.170		75.8		
45.215		193.0		-77.0		3.68		0.02		0.01		0.02		1.149		69.8		
45.313		190.8		-76.1		3.68		0.02		0.01		0.02		1.142		69.8		
45.410		193.4		-71.8		3.68		0.02		0.01		0.02		1.125		62.8		
45.508		192.1		-67.0		3.69		0.02		0.01		0.02		1.087		65.0		
45.605		189.5		-64.3		3.68		0.02		0.01		0.02		1.068		59.8		
45.703		189.9		-60.8		3.69		0.02		0.02		0.02		1.030		55.5		
45.801		187.8		-52.1		3.68		0.02		0.01		0.02		0.990		46.8		
45.898		184.3		-46.0		3.68		0.02		0.01		0.02		0.956		40.7		
45.996		187.3		-42.5		3.69		0.03		0.01		0.02		0.901		32.1		
46.094		181.7		-29.3		3.68		0.02		0.01		0.02		0.882		27.7		
46.191		182.1		-31.5		3.68		0.02		0.01		0.02		0.816		21.7		
46.289		178.6		-21.4		3.69		0.02		0.01		0.02		0.785		16.5		
46.387		174.7		-14.0		3.68		0.02		0.01		0.02		0.730		9.1		
46.484		171.3		-7.4		3.68		0.02		0.01		0.02		0.677		3.9		
46.582		165.6		-0.4		3.69		0.02		0.01		0.02		0.622		-3.5		
46.680		160.9		24.5		3.69		3.69		0.01		0.02		0.704		162.1		
46.777		151.3		16.2		3.68		3.69		0.01		0.02		0.778		143.9		
46.875		147.0		26.7		3.69		3.69		0.02		0.02		0.814		143.0		
46.973		142.7		32.8		3.69		3.69		0.01		0.02		0.865		135.2		
47.070		139.6		37.6		3.69		3.69		0.02		0.02		0.897		132.2		
47.168		131.8		44.2		3.69		3.69		0.02		0.02		0.931		128.7		
47.266		131.4		49.5		3.69		3.69		0.02		0.02		0.952		125.7		
47.363		128.8		54.3		3.69		3.69		0.02		0.02		0.981		121.3		
47.461		124.9		62.1		3.69		3.69		0.02		0.02		0.990		114.8		
47.559		120.5		63.9		3.69		3.69		0.02		0.02		1.028		111.8		
47.656		114.9		72.6		3.69		3.69		0.02		0.02		1.077		111.4		
47.754		110.6		77.9		3.69		3.69		0.02		0.02		1.104		102.7		
47.852		109.7		80.1		3.69		3.69		0.02		0.02		1.132		96.2		
47.949		103.6		85.3		3.69		3.69		0.01		0.02		1.155		95.8		
48.047		98.0		95.0		3.69		3.69		0.01		0.01		1.178		94.9		
48.145		94.1		95.8		3.69		3.69		0.02		0.02		1.182		88.4		
48.242		88.9		102.8		3.68		3.69		0.01		0.01		1.189		85.8		
48.340		89.3		105.9		3.68		3.69		0.01		0.01		1.176		81.5		
48.438		82.8		109.8		3.68		3.69		0.02		0.01		1.161		79.3		
48.535		81.5		113.3		3.68		3.68		0.01		0.01		1.136		74.1		
48.633		76.7		117.3		3.68		3.69		0.01		0.02		1.100		70.6		
48.730		72.8		119.9		3.69		3.69		0.01		0.02		1.079		70.2		
48.828		72.0		123.9		3.68		3.69		0.01		0.02		1.058		66.3		
48.926		66.3		122.5		3.68		3.69		0.01		0.01		1.051		62.0		
49.023		62.0		130.9		3.68		3.69		0.01		0.01		1.028		58.1		
49.121		55.5		132.6		3.68		3.69		0.01		0.01		1.017		50.3		
49.219		50.7		134.4		3.68		3.69		0.01		0.01		0.990		46.4		
49.316		44.7		146.2		3.69		3.69		0.01		0.01		0.984		36.4		
49.414		34.3		148.8		3.68		3.69		0.01		0.02		0.956		31.2		
49.512		29.1		152.3		3.69		3.69		0.01		0.01		0.916		24.3		
49.609		19.9		155.8		3.68		3.69		0.01		0.01		0.852		19.9		
49.707		13.9		159.3		3.68		3.69		0.01		0.02		0.785		12.6		
49.805		6.9		160.2		3.69		3.69		0.01		0.01		0.711		5.2		
49.902		-0.4		166.3		3.68		3.69		0.01		0.01		0.637		0.0		
