Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
34.863		-198.2		104.2		0.02		3.69		3.68		0.01		0.556		-96.6		
34.961		-49.9		35.0		0.03		0.03		3.69		3.69		0.546		19.9		
35.059		-183.8		88.4		0.02		0.03		3.68		3.69		0.658		78.0		
35.156		-194.3		83.6		0.02		0.02		3.68		3.69		0.738		78.0		
35.254		-193.0		80.1		0.02		0.03		3.69		3.69		0.827		75.8		
35.352		-189.1		75.3		0.01		0.02		3.68		3.69		0.893		68.0		
35.449		-191.2		70.5		0.02		0.03		3.68		3.69		0.956		63.7		
35.547		-191.7		67.0		0.02		0.02		3.68		3.69		1.009		60.2		
35.645		-192.1		63.5		0.02		0.02		3.68		3.69		1.072		55.5		
35.742		-190.8		59.1		0.02		0.02		3.68		3.69		1.100		49.0		
35.840		-187.8		49.0		0.02		0.02		3.68		3.69		1.144		44.2		
35.938		-189.5		45.5		0.02		0.02		3.68		3.69		1.178		35.5		
36.035		-183.4		38.9		0.02		0.02		3.68		3.68		1.221		30.3		
36.133		-180.8		31.1		0.02		0.02		3.68		3.69		1.244		24.3		
36.230		-178.6		25.4		0.01		0.02		3.68		3.69		1.278		15.2		
36.328		-176.0		15.3		0.02		0.02		3.68		3.68		1.297		7.8		
36.426		-171.3		7.9		0.01		0.02		3.68		3.69		1.318		1.7		
36.523		-170.4		1.3		0.01		0.02		3.68		3.69		1.316		-5.2		
36.621		-163.0		-8.8		0.02		0.02		3.68		3.69		1.314		-14.3		
36.719		-161.7		-11.8		0.01		0.02		3.68		3.69		1.297		-22.1		
36.816		-155.2		-21.4		0.01		0.02		3.68		3.69		1.261		-28.6		
36.914		-153.9		-28.9		0.01		0.02		3.68		3.69		1.221		-33.8		
37.012		-145.3		-37.2		0.02		0.02		3.68		3.68		1.199		-42.5		
37.109		-144.8		-43.3		0.01		0.02		3.68		3.68		1.142		-47.2		
37.207		-138.3		-48.1		0.01		0.02		3.68		3.68		1.098		-53.7		
37.305		-137.9		-56.5		0.01		0.02		3.68		3.68		1.051		-56.8		
37.402		-132.7		-56.9		0.01		0.02		3.68		3.69		1.011		-62.0		
37.500		-127.0		-61.7		0.01		0.02		3.68		3.68		0.958		-66.3		
37.598		-126.2		-66.1		0.01		0.02		3.68		3.69		0.916		-73.2		
37.695		-122.7		-74.4		0.01		0.02		3.68		3.68		0.857		-76.3		
37.793		-118.8		-77.0		0.02		0.02		3.68		3.68		0.823		-81.9		
37.891		-115.8		-81.8		0.01		0.02		3.68		3.68		0.759		-85.4		
37.988		-111.0		-86.2		0.01		0.02		3.68		3.68		0.700		-88.4		
38.086		-108.4		-90.2		0.02		0.02		3.68		3.68		0.611		-93.2		
38.184		-106.7		-95.0		0.01		0.02		3.68		3.69		0.561		-95.8		
38.281		-0.9		-12.3		0.03		0.03		0.04		3.69		0.497		2.6		
38.379		-104.1		-91.0		0.02		0.02		0.02		3.68		0.611		90.6		
38.477		-86.7		-106.8		0.02		0.02		0.02		3.69		0.694		81.9		
38.574		-81.5		-112.0		0.01		0.02		0.02		3.69		0.774		73.7		
38.672		-81.5		-114.7		0.01		0.02		0.02		3.68		0.848		68.9		
38.770		-75.0		-119.0		0.01		0.02		0.02		3.68		0.914		68.0		
38.867		-72.0		-120.8		0.02		0.02		0.02		3.69		0.967		62.0		
38.965		-66.3		-127.4		0.02		0.02		0.02		3.68		1.017		57.6		
39.063		-63.3		-129.5		0.02		0.02		0.02		3.68		1.051		53.7		
39.160		-57.2		-134.8		0.01		0.02		0.02		3.69		1.134		47.7		
39.258		-49.9		-138.7		0.02		0.02		0.02		3.69		1.157		39.4		
39.355		-40.8		-143.5		0.02		0.02		0.02		3.68		1.197		31.6		
39.453		-31.7		-151.9		0.01		0.02		0.02		3.69		1.242		26.0		
39.551		-29.1		-152.7		0.02		0.02		0.02		3.69		1.269		13.9		
39.648		-19.5		-161.1		0.01		0.02		0.02		3.68		1.288		9.1		
39.746		-10.4		-162.8		0.01		0.02		0.02		3.69		1.297		2.2		
39.844		-3.5		-165.9		0.02		0.02		0.02		3.68		1.280		-5.6		
39.941		3.0		-167.6		0.01		0.02		0.02		3.68		1.278		-11.3		
40.039		13.9		-160.2		0.01		0.02		0.02		3.69		1.259		-17.8		
40.137		19.9		-177.7		0.01		0.02		0.02		3.69		1.244		-26.4		
40.234		25.6		-176.4		0.01		0.02		0.02		3.68		1.187		-32.1		
40.332		32.1		-177.7		0.01		0.02		0.02		3.69		1.174		-38.6		
40.430		37.7		-179.9		0.01		0.02		0.02		3.68		1.119		-45.5		
40.527		46.0		-185.1		0.02		0.02		0.02		3.69		1.075		-53.3		
40.625		48.6		-186.4		0.01		0.02		0.02		3.69		1.058		-58.1		
40.723		56.4		-184.7		0.02		0.02		0.02		3.68		0.998		-61.1		
40.820		58.5		-189.1		0.01		0.02		0.02		3.68		0.960		-64.1		
40.918		62.4		-188.2		0.01		0.02		0.02		3.68		0.918		-72.8		
41.016		68.1		-192.1		0.02		0.02		0.02		3.68		0.865		-75.0		
41.113		75.0		-193.9		0.02		0.02		0.01		3.69		0.802		-77.1		
41.211		78.0		-193.4		0.01		0.02		0.02		3.68		0.751		-81.9		
41.309		84.1		-196.5		0.01		0.02		0.02		3.68		0.681		-86.7		
41.406		87.2		-195.2		0.02		0.02		0.02		3.68		0.616		-90.6		
41.504		91.9		-196.1		0.01		0.02		0.02		3.68		0.539		-91.9		
41.602		92.8		-193.4		0.02		0.03		0.02		0.02		0.482		-84.1		
41.699		117.1		-198.2		0.02		0.02		0.02		0.02		0.592		79.7		
41.797		106.7		-193.4		0.02		0.02		0.02		0.02		0.694		80.6		
41.895		111.0		-192.6		0.02		0.02		0.02		0.02		0.768		74.5		
41.992		117.1		-190.8		0.02		0.02		0.02		0.02		0.844		69.8		
42.090		119.7		-189.5		0.02		0.02		0.01		0.02		0.907		66.7		
42.188		120.1		-190.4		0.02		0.02		0.02		0.02		0.971		61.1		
42.285		125.7		-189.1		0.02		0.02		0.02		0.02		1.011		56.3		
42.383		129.6		-189.5		0.02		0.02		0.02		0.02		1.072		52.0		
42.480		130.1		-189.5		0.02		0.02		0.02		0.02		1.117		47.2		
42.578		140.9		-186.0		0.02		0.02		0.02		0.02		1.142		39.4		
42.676		146.1		-182.5		0.02		0.02		0.02		0.02		1.185		32.5		
42.773		150.9		-183.4		0.02		0.03		0.02		0.02		1.210		20.4		
42.871		151.3		-177.7		0.02		0.02		0.02		0.02		1.244		18.2		
42.969		158.7		-175.1		0.02		0.02		0.02		0.02		1.248		9.1		
43.066		160.0		-171.1		0.02		0.02		0.02		0.02		1.267		2.6		
43.164		166.1		-168.1		0.02		0.02		0.02		0.02		1.278		-3.5		
43.262		168.7		-161.9		0.02		0.02		0.02		0.02		1.273		-10.4		
43.359		170.8		-159.7		0.02		0.02		0.02		0.02		1.259		-17.3		
43.457		173.9		-156.7		0.02		0.02		0.02		0.02		1.235		-24.3		
43.555		177.8		-151.4		0.02		0.02		0.01		0.02		1.216		-31.6		
43.652		181.7		-148.8		0.02		0.02		0.02		0.02		1.180		-38.1		
43.750		180.4		-143.1		0.02		0.02		0.02		0.02		1.146		-45.1		
43.848		184.7		-138.7		0.02		0.02		0.02		0.02		1.085		-51.6		
43.945		188.6		-136.1		0.02		0.02		0.02		0.02		1.036		-55.5		
44.043		190.4		-135.7		0.02		0.02		0.02		0.02		1.001		-62.8		
44.141		191.2		-128.7		0.02		0.02		0.02		0.02		0.954		-67.2		
44.238		189.1		-126.9		0.02		0.02		0.02		0.02		0.899		-71.1		
44.336		191.7		-124.3		0.02		0.02		0.02		0.02		0.852		-74.1		
44.434		192.1		-119.0		0.02		0.02		0.02		0.02		0.804		-79.7		
44.531		193.8		-111.6		0.02		0.02		0.02		0.02		0.742		-81.9		
44.629		196.0		-112.0		0.02		0.02		0.02		0.02		0.673		-87.1		
44.727		196.0		-109.4		0.02		0.02		0.02		0.02		0.620		-91.9		
44.824		193.8		-102.8		0.02		0.02		0.02		0.02		0.548		-93.2		
44.922		199.5		-97.6		3.67		0.02		0.05		0.02		0.467		-97.5		
45.020		179.9		-95.4		3.68		0.02		0.01		0.02		0.571		83.2		
45.117		190.8		-86.7		3.68		0.02		0.01		0.02		0.675		84.5		
45.215		191.2		-80.5		3.68		0.02		0.01		0.02		0.736		75.4		
45.313		190.8		-77.9		3.68		0.02		0.02		0.02		0.821		73.7		
45.410		190.8		-74.8		3.69		0.02		0.01		0.02		0.882		67.6		
45.508		190.4		-70.9		3.69		0.02		0.02		0.02		0.935		62.8		
45.605		190.8		-63.0		3.68		0.02		0.01		0.02		0.998		59.8		
45.703		191.7		-58.2		3.68		0.02		0.01		0.02		1.045		55.0		
45.801		192.5		-56.9		3.68		0.02		0.01		0.02		1.077		45.5		
45.898		186.9		-46.8		3.68		0.02		0.02		0.02		1.121		38.6		
45.996		184.7		-40.7		3.69		0.02		0.02		0.02		1.157		32.1		
46.094		181.7		-30.2		3.69		0.02		0.01		0.02		1.201		23.8		
46.191		178.2		-24.1		3.68		0.02		0.02		0.02		1.225		17.8		
46.289		176.0		-19.7		3.69		0.02		0.01		0.02		1.248		11.7		
46.387		173.0		-14.4		3.69		0.02		0.01		0.02		1.265		6.1		
46.484		170.0		-2.6		3.69		0.02		0.02		0.02		1.276		-3.0		
46.582		165.6		3.5		3.69		0.02		0.02		0.02		1.265		-10.0		
46.680		160.4		8.8		3.69		0.02		0.02		0.02		1.256		-16.0		
46.777		160.4		18.4		3.69		0.02		0.02		0.02		1.225		-26.0		
46.875		151.3		26.3		3.68		0.02		0.01		0.02		1.197		-33.8		
46.973		148.3		35.4		3.69		0.02		0.02		0.02		1.172		-37.3		
47.070		145.3		39.4		3.69		0.02		0.02		0.02		1.115		-42.9		
47.168		142.2		44.6		3.69		0.02		0.02		0.02		1.083		-50.7		
47.266		136.6		50.3		3.68		0.02		0.01		0.02		1.051		-55.0		
47.363		137.5		56.5		3.68		0.02		0.02		0.02		1.017		-59.8		
47.461		129.6		60.8		3.69		0.03		0.02		0.02		0.971		-66.7		
47.559		126.6		64.8		3.69		0.02		0.02		0.02		0.922		-72.8		
47.656		123.6		71.8		3.69		0.02		0.02		0.02		0.876		-74.1		
47.754		118.4		74.8		3.69		0.02		0.02		0.02		0.823		-75.8		
47.852		115.8		78.8		3.69		0.02		0.02		0.02		0.768		-83.6		
47.949		113.2		83.2		3.69		0.03		0.02		0.02		0.702		-87.1		
48.047		108.8		85.3		3.69		0.03		0.01		0.02		0.626		-91.4		
48.145		107.5		89.7		3.69		0.02		0.01		0.02		0.558		-91.4		
48.242		104.1		91.0		3.68		0.02		0.01		0.02		0.478		-98.8		
48.340		90.2		130.0		3.68		3.69		0.01		0.01		0.571		101.8		
48.438		88.9		104.6		3.68		3.69		0.01		0.02		0.660		84.9		
48.535		85.0		107.2		3.68		3.69		0.02		0.02		0.751		78.4		
48.633		76.7		115.5		3.69		3.69		0.02		0.01		0.838		74.1		
48.730		75.4		119.5		3.68		3.68		0.01		0.01		0.880		70.2		
48.828		73.3		124.3		3.68		3.69		0.01		0.02		0.956		63.7		
48.926		70.2		124.3		3.69		3.69		0.01		0.02		1.030		62.0		
49.023		62.4		132.6		3.68		3.69		0.01		0.01		1.089		56.8		
49.121		58.5		134.4		3.68		3.68		0.01		0.01		1.123		49.4		
49.219		51.6		136.5		3.69		3.69		0.01		0.02		1.174		43.3		
49.316		44.7		143.1		3.69		3.69		0.01		0.01		1.218		37.7		
49.414		36.9		145.7		3.69		3.69		0.02		0.02		1.237		29.9		
49.512		28.2		151.9		3.69		3.69		0.01		0.02		1.267		23.8		
49.609		19.1		157.1		3.68		3.68		0.01		0.01		1.295		16.0		
49.707		13.4		164.1		3.68		3.68		0.01		0.01		1.305		5.6		
49.805		3.0		166.7		3.69		3.68		0.01		0.02		1.305		0.0		
49.902		-5.2		167.2		3.68		3.69		0.02		0.01		1.307		-6.1		
