Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.449		-187.8		73.1		0.02		0.03		0.02		3.69		0.808		182.4		
35.547		-189.9		70.5		0.02		0.02		0.02		3.69		0.802		184.2		
35.645		-186.9		67.0		0.01		0.03		0.02		3.69		0.812		182.9		
35.742		-190.4		60.4		0.01		0.02		0.02		3.69		0.814		183.7		
35.840		-186.4		53.8		0.01		0.02		0.02		3.69		0.791		179.8		
35.938		-183.4		49.5		0.01		0.02		0.02		3.69		0.787		179.4		
36.035		-181.7		39.4		0.02		0.02		0.02		3.69		0.762		175.5		
36.133		-179.5		31.9		0.01		0.02		0.02		3.69		0.764		173.8		
36.230		-176.0		24.5		0.01		0.02		0.02		3.68		0.757		174.2		
36.328		-174.3		21.4		0.02		0.02		0.02		3.69		0.747		169.4		
36.426		-173.0		11.8		0.02		0.02		0.02		3.69		0.736		169.9		
36.523		-165.6		5.3		0.01		0.02		0.02		3.69		0.717		166.0		
36.621		-160.9		-2.2		0.01		0.02		0.02		3.69		0.709		156.9		
36.719		-161.7		-12.3		0.01		0.02		0.02		3.69		0.685		155.6		
36.816		-154.4		-17.1		0.01		0.02		0.02		3.69		0.671		152.1		
36.914		-150.0		-24.1		0.01		0.02		0.02		3.69		0.647		146.0		
37.012		-145.3		-30.6		0.01		0.02		0.01		3.69		0.618		142.6		
37.109		-141.8		-38.1		0.01		0.02		0.01		3.69		0.594		138.7		
37.207		-140.9		-44.6		0.01		0.02		0.02		3.68		0.592		134.8		
37.305		-137.0		-49.5		0.01		0.02		0.02		3.69		0.573		127.8		
37.402		-125.7		-57.3		0.01		0.02		0.02		3.69		0.556		126.5		
37.500		-128.3		-59.5		0.01		0.02		0.02		3.69		0.544		120.0		
37.598		-120.5		-64.8		0.01		0.02		0.02		3.69		0.531		118.3		
37.695		-115.8		-69.1		0.01		0.02		0.01		3.69		0.508		113.5		
37.793		-55.5		-125.6		0.02		0.02		0.02		0.02		0.778		173.3		
37.891		-111.4		-77.0		0.02		0.02		0.02		0.02		0.804		182.4		
37.988		-107.5		-82.7		0.02		0.02		0.02		0.02		0.802		185.0		
38.086		-103.6		-87.5		0.02		0.02		0.02		0.02		0.814		182.9		
38.184		-98.4		-92.8		0.02		0.02		0.02		0.02		0.804		187.2		
38.281		-95.8		-97.6		0.02		0.02		0.02		0.02		0.821		184.2		
38.379		-91.1		-98.9		0.02		0.02		0.02		0.02		0.816		188.5		
38.477		-85.9		-104.2		0.02		0.02		0.02		0.02		0.821		186.3		
38.574		-83.7		-107.7		0.02		0.02		0.02		0.02		0.823		187.6		
38.672		-79.3		-113.3		0.02		0.02		0.02		0.02		0.810		187.6		
38.770		-78.9		-116.8		0.02		0.03		0.02		0.02		0.810		186.8		
38.867		-72.0		-117.3		0.02		0.02		0.02		0.02		0.831		186.8		
38.965		-67.6		-121.2		0.02		0.02		0.02		0.02		0.814		186.8		
39.063		-62.4		-127.8		0.02		0.02		0.02		0.02		0.816		182.9		
39.160		-60.7		-126.9		0.02		0.02		0.02		0.02		0.808		183.3		
39.258		-49.4		-135.2		0.02		0.02		0.02		0.02		0.793		180.7		
39.355		-41.2		-141.8		0.02		0.02		0.02		0.02		0.783		178.5		
39.453		-36.4		-146.6		0.02		0.02		0.02		0.02		0.770		174.2		
39.551		-28.2		-148.4		0.02		0.02		0.02		0.02		0.755		171.2		
39.648		-22.1		-152.7		0.02		0.02		0.02		0.02		0.745		168.6		
39.746		-13.0		-155.8		0.02		0.02		0.02		0.02		0.732		168.1		
39.844		-8.2		-158.9		0.02		0.02		0.02		0.02		0.715		163.8		
39.941		1.7		-165.4		0.02		0.02		0.02		0.02		0.685		157.7		
40.039		8.2		-165.4		0.02		0.02		0.02		0.02		0.683		153.4		
40.137		14.7		-171.6		0.02		0.02		0.02		0.02		0.656		152.1		
40.234		23.0		-175.9		0.02		0.02		0.02		0.02		0.639		148.2		
40.332		31.2		-177.2		0.02		0.02		0.02		0.02		0.622		141.3		
40.430		35.6		-176.8		0.02		0.02		0.02		0.02		0.609		140.0		
40.527		43.8		-181.6		0.02		0.02		0.02		0.01		0.586		133.9		
40.625		51.6		-182.5		0.02		0.02		0.01		0.02		0.582		129.1		
40.723		55.9		-185.6		0.02		0.02		0.02		0.02		0.554		128.7		
40.820		57.7		-185.6		0.02		0.02		0.02		0.02		0.548		122.6		
40.918		66.3		-185.1		0.02		0.02		0.02		0.02		0.542		119.2		
41.016		68.5		-186.4		0.02		0.02		0.01		0.02		0.512		117.9		
41.113		21.2		-161.1		3.69		0.02		0.01		0.02		0.662		149.1		
41.211		73.3		-186.0		3.68		0.02		0.01		0.01		0.810		179.8		
41.309		79.3		-188.2		3.69		0.02		0.01		0.02		0.806		182.0		
41.406		83.7		-189.5		3.68		0.02		0.01		0.02		0.808		183.7		
41.504		87.6		-189.1		3.68		0.02		0.01		0.02		0.808		184.6		
41.602		93.2		-188.6		3.68		0.02		0.01		0.02		0.814		183.7		
41.699		97.1		-191.7		3.68		0.02		0.01		0.02		0.812		184.2		
41.797		104.1		-189.1		3.68		0.02		0.01		0.02		0.823		186.3		
41.895		108.4		-192.1		3.68		0.02		0.01		0.02		0.829		183.7		
41.992		110.6		-190.8		3.68		0.02		0.01		0.02		0.808		185.0		
42.090		113.2		-190.4		3.68		0.02		0.01		0.02		0.806		184.6		
42.188		120.1		-188.2		3.68		0.02		0.01		0.02		0.810		182.9		
42.285		122.3		-187.3		3.68		0.02		0.01		0.02		0.806		179.8		
42.383		124.0		-189.1		3.68		0.02		0.01		0.02		0.802		179.8		
42.480		128.8		-183.4		3.69		0.02		0.01		0.02		0.795		180.7		
42.578		134.9		-183.8		3.68		0.02		0.01		0.02		0.795		177.7		
42.676		140.1		-181.6		3.68		0.02		0.01		0.02		0.789		177.2		
42.773		141.8		-179.0		3.68		0.02		0.01		0.02		0.770		174.6		
42.871		149.6		-174.2		3.69		0.02		0.01		0.02		0.749		172.5		
42.969		156.1		-174.2		3.69		0.02		0.01		0.02		0.738		170.3		
43.066		155.7		-168.9		3.68		0.02		0.01		0.02		0.742		168.1		
43.164		157.4		-165.4		3.68		0.02		0.01		0.02		0.709		160.8		
43.262		161.7		-162.8		3.68		0.02		0.01		0.02		0.696		155.6		
43.359		169.1		-157.5		3.68		0.02		0.01		0.02		0.683		153.0		
43.457		170.8		-156.7		3.68		0.02		0.01		0.02		0.662		149.9		
43.555		174.3		-147.5		3.68		0.02		0.01		0.01		0.649		149.1		
43.652		175.6		-146.6		3.68		0.02		0.01		0.02		0.622		138.7		
43.750		180.8		-143.1		3.68		0.02		0.01		0.02		0.603		136.9		
43.848		181.2		-136.5		3.68		0.02		0.01		0.02		0.605		134.3		
43.945		184.7		-133.0		3.69		0.02		0.01		0.02		0.567		131.3		
44.043		184.7		-130.0		3.69		0.02		0.01		0.02		0.571		126.1		
44.141		185.1		-127.8		3.68		0.02		0.01		0.02		0.537		122.2		
44.238		188.6		-123.0		3.68		0.02		0.01		0.02		0.529		120.0		
44.336		187.3		-116.8		3.68		0.02		0.01		0.02		0.518		115.3		
44.434		157.8		-137.0		3.68		3.69		0.01		0.01		0.628		141.7		
44.531		187.8		-108.5		3.68		3.69		0.01		0.01		0.793		179.4		
44.629		186.4		-106.3		3.69		3.69		0.01		0.01		0.810		179.4		
44.727		185.6		-102.4		3.68		3.69		0.01		0.01		0.800		184.6		
44.824		185.6		-97.6		3.68		3.69		0.01		0.01		0.806		183.3		
44.922		189.1		-95.8		3.69		3.69		0.01		0.01		0.823		184.2		
45.020		189.5		-91.0		3.68		3.69		0.01		0.01		0.810		184.6		
45.117		189.5		-90.2		3.69		3.69		0.01		0.01		0.821		184.6		
45.215		188.6		-84.9		3.69		3.69		0.01		0.01		0.816		184.2		
45.313		190.8		-81.8		3.69		3.69		0.01		0.01		0.819		183.3		
45.410		189.1		-73.5		3.68		3.69		0.01		0.01		0.808		185.0		
45.508		189.9		-72.2		3.69		3.69		0.01		0.01		0.814		185.5		
45.605		191.2		-70.0		3.69		3.69		0.01		0.02		0.816		183.3		
45.703		189.1		-60.0		3.69		3.69		0.01		0.01		0.804		183.7		
45.801		186.9		-55.1		3.69		3.69		0.01		0.02		0.802		180.3		
45.898		181.7		-50.3		3.69		3.69		0.01		0.01		0.795		180.3		
45.996		182.5		-44.2		3.69		3.69		0.01		0.01		0.781		176.8		
46.094		178.6		-33.7		3.69		3.69		0.01		0.01		0.764		174.2		
46.191		179.1		-31.1		3.69		3.69		0.01		0.02		0.772		173.8		
46.289		175.2		-21.9		3.69		3.69		0.01		0.01		0.745		169.4		
46.387		172.1		-16.6		3.69		3.69		0.01		0.02		0.747		168.6		
46.484		170.4		-8.8		3.69		3.69		0.01		0.01		0.719		162.9		
46.582		163.0		2.6		3.69		3.69		0.01		0.02		0.690		160.3		
46.680		161.3		6.1		3.69		3.69		0.02		0.02		0.685		155.6		
46.777		156.1		15.8		3.69		3.69		0.01		0.02		0.664		152.1		
46.875		152.2		21.9		3.69		3.69		0.02		0.02		0.666		145.2		
46.973		149.2		30.6		3.69		3.69		0.01		0.01		0.637		144.7		
47.070		141.4		36.3		3.69		3.69		0.01		0.01		0.613		137.8		
47.168		137.5		40.7		3.69		3.69		0.02		0.02		0.592		136.5		
47.266		134.9		51.2		3.69		3.69		0.01		0.02		0.590		131.3		
47.363		130.1		53.8		3.69		3.69		0.02		0.02		0.565		128.3		
47.461		127.0		56.5		3.69		3.69		0.02		0.02		0.546		122.6		
47.559		123.6		63.0		3.69		3.69		0.01		0.01		0.531		119.6		
47.656		122.3		69.1		3.69		3.69		0.02		0.02		0.520		114.0		
47.754		119.7		30.2		0.02		3.69		3.69		0.02		0.552		123.1		
47.852		115.8		67.4		0.02		3.69		3.69		0.01		0.804		180.7		
47.949		106.7		81.0		0.02		3.69		3.68		0.01		0.816		182.9		
48.047		102.8		82.7		0.02		3.69		3.68		0.01		0.810		185.0		
48.145		98.4		92.3		0.02		3.69		3.68		0.02		0.821		185.0		
48.242		97.1		94.1		0.02		3.69		3.68		0.01		0.814		187.2		
48.340		92.8		96.7		0.02		3.69		3.68		0.01		0.838		186.8		
48.438		89.8		103.7		0.02		3.69		3.68		0.01		0.825		185.5		
48.535		84.1		108.5		0.02		3.69		3.68		0.02		0.833		185.5		
48.633		79.3		111.2		0.02		3.69		3.68		0.01		0.831		188.1		
48.730		79.3		112.9		0.02		3.69		3.68		0.01		0.833		185.9		
48.828		75.4		118.6		0.02		3.69		3.68		0.01		0.827		187.2		
48.926		68.5		118.6		0.02		3.69		3.68		0.01		0.819		185.9		
49.023		64.2		126.0		0.02		3.69		3.68		0.01		0.806		185.9		
49.121		59.0		126.9		0.02		3.69		3.68		0.01		0.806		185.0		
49.219		50.7		133.9		0.02		3.69		3.68		0.01		0.802		182.4		
49.316		43.4		138.3		0.02		3.69		3.68		0.01		0.789		180.3		
49.414		39.5		142.7		0.01		3.69		3.68		0.01		0.778		175.1		
49.512		28.6		147.5		0.02		3.69		3.68		0.01		0.749		173.8		
49.609		21.7		153.2		0.02		3.69		3.68		0.01		0.749		172.5		
49.707		18.6		155.4		0.02		3.69		3.68		0.01		0.726		167.3		
49.805		7.8		161.1		0.02		3.69		3.68		0.02		0.717		163.4		
49.902		0.0		164.1		0.02		3.69		3.68		0.02		0.704		161.2		
