Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.449		-195.6		71.8		0.01		0.02		3.68		3.69		0.324		74.5		
35.547		-195.1		70.9		0.02		0.03		3.68		3.69		0.307		67.2		
35.645		-190.4		63.5		0.01		0.02		3.68		3.69		0.275		62.0		
35.742		-193.0		59.5		0.02		0.03		3.68		3.69		0.247		59.4		
35.840		-193.8		55.1		0.01		0.03		3.68		3.69		0.235		52.9		
35.938		-188.6		46.8		0.01		0.02		3.68		3.69		0.197		46.4		
36.035		-183.8		38.9		0.02		0.03		3.68		3.69		0.180		37.7		
36.133		-182.5		33.3		0.02		0.02		3.68		3.69		0.133		30.8		
36.230		-179.5		26.7		0.01		0.02		3.68		3.69		0.129		27.7		
36.328		-179.9		21.4		0.02		0.02		3.68		3.69		0.097		19.9		
36.426		-176.5		13.1		0.01		0.03		3.68		3.69		0.057		12.1		
36.523		-173.9		6.6		0.02		0.02		3.68		3.69		0.025		7.4		
36.621		-85.4		-53.0		0.01		0.03		0.02		3.69		0.216		41.2		
36.719		-156.5		-13.6		0.02		0.02		0.02		3.69		0.654		149.9		
36.816		-152.2		-19.7		0.01		0.02		0.02		3.68		0.647		148.2		
36.914		-149.2		-30.2		0.01		0.02		0.02		3.69		0.632		147.3		
37.012		-143.5		-34.6		0.01		0.02		0.02		3.69		0.622		140.4		
37.109		-140.1		-40.7		0.01		0.02		0.02		3.68		0.601		135.6		
37.207		-136.6		-47.3		0.01		0.02		0.02		3.68		0.599		133.0		
37.305		-131.8		-51.2		0.01		0.02		0.02		3.68		0.569		130.0		
37.402		-128.8		-60.0		0.01		0.02		0.02		3.69		0.554		127.8		
37.500		-126.2		-63.0		0.01		0.02		0.01		3.69		0.542		120.0		
37.598		-118.4		-70.0		0.01		0.02		0.02		3.69		0.518		120.0		
37.695		-116.6		-74.8		0.01		0.02		0.02		3.69		0.508		116.1		
37.793		-114.0		-78.3		0.01		0.02		0.02		3.69		0.480		108.3		
37.891		-110.6		-83.6		0.01		0.02		0.02		3.69		0.474		105.3		
37.988		-108.4		-91.5		0.01		0.02		0.02		3.69		0.448		101.4		
38.086		-103.6		-92.3		0.02		0.02		0.02		3.69		0.429		98.8		
38.184		-101.5		-98.0		0.01		0.02		0.02		3.69		0.419		97.1		
38.281		-95.8		-103.7		0.01		0.02		0.02		3.69		0.410		91.4		
38.379		-88.5		-105.9		0.02		0.02		0.02		3.69		0.396		86.2		
38.477		-88.0		-110.7		0.01		0.02		0.02		3.69		0.370		84.1		
38.574		-83.3		-116.4		0.01		0.03		0.02		3.69		0.347		78.9		
38.672		-78.5		-116.8		0.01		0.03		0.02		3.69		0.353		75.0		
38.770		-79.8		-119.9		0.02		0.02		0.02		3.69		0.336		73.7		
38.867		-75.9		-120.8		0.02		0.02		0.02		3.69		0.315		71.5		
38.965		-68.5		-126.9		0.01		0.03		0.02		3.69		0.302		66.7		
39.063		-63.3		-126.5		0.02		0.02		0.02		3.69		0.279		62.8		
39.160		-60.3		-133.0		0.01		0.02		0.02		3.69		0.239		53.3		
39.258		-51.6		-140.5		0.01		0.02		0.02		3.69		0.214		49.4		
39.355		-44.7		-145.3		0.02		0.02		0.02		3.69		0.188		41.2		
39.453		-35.1		-149.7		0.01		0.02		0.02		3.69		0.144		35.5		
39.551		-30.4		-152.3		0.02		0.02		0.02		3.69		0.127		26.0		
39.648		-19.1		-158.0		0.01		0.02		0.02		3.69		0.085		20.4		
39.746		-14.7		-160.2		0.01		0.02		0.02		3.69		0.061		14.7		
39.844		-5.6		-162.4		0.01		0.02		0.02		3.69		0.034		4.8		
39.941		0.4		-168.9		0.02		0.03		0.02		0.03		-0.004		-1.7		
40.039		10.8		-167.2		0.02		0.02		0.02		0.02		0.668		150.4		
40.137		18.6		-172.0		0.02		0.02		0.02		0.02		0.660		150.4		
40.234		24.7		-175.9		0.02		0.02		0.02		0.01		0.635		145.2		
40.332		30.4		-177.2		0.02		0.02		0.02		0.02		0.635		140.8		
40.430		38.2		-181.2		0.02		0.02		0.02		0.02		0.590		135.2		
40.527		43.8		-179.4		0.02		0.02		0.01		0.02		0.586		131.7		
40.625		49.4		-183.8		0.02		0.02		0.02		0.02		0.565		127.0		
40.723		56.4		-185.1		0.02		0.02		0.02		0.02		0.556		123.9		
40.820		59.4		-184.2		0.02		0.02		0.02		0.02		0.554		121.8		
40.918		66.8		-184.7		0.02		0.02		0.02		0.02		0.529		120.0		
41.016		70.7		-187.7		0.02		0.02		0.02		0.02		0.497		113.1		
41.113		76.7		-192.1		0.02		0.02		0.02		0.02		0.489		110.9		
41.211		83.3		-189.9		0.02		0.02		0.01		0.02		0.484		107.5		
41.309		86.3		-191.2		0.02		0.02		0.02		0.02		0.459		107.5		
41.406		91.1		-193.0		0.02		0.02		0.02		0.02		0.453		99.2		
41.504		89.8		-189.5		0.02		0.02		0.02		0.02		0.421		95.3		
41.602		96.7		-195.2		0.02		0.02		0.02		0.02		0.400		91.0		
41.699		102.3		-196.9		0.02		0.02		0.02		0.02		0.404		88.8		
41.797		110.6		-197.4		0.02		0.02		0.02		0.02		0.383		84.9		
41.895		112.7		-199.6		0.02		0.02		0.02		0.02		0.351		79.7		
41.992		116.2		-193.4		0.02		0.02		0.02		0.02		0.326		75.4		
42.090		119.2		-196.5		0.02		0.02		0.01		0.02		0.322		71.9		
42.188		125.3		-195.2		0.02		0.02		0.02		0.01		0.300		68.5		
42.285		124.0		-192.6		0.02		0.02		0.01		0.02		0.298		64.6		
42.383		130.9		-194.7		0.02		0.02		0.02		0.02		0.264		58.1		
42.480		135.3		-192.1		0.02		0.02		0.02		0.02		0.245		53.7		
42.578		140.1		-188.2		0.02		0.02		0.02		0.02		0.216		44.6		
42.676		144.8		-185.6		0.02		0.02		0.02		0.02		0.190		39.9		
42.773		149.2		-184.7		0.02		0.02		0.02		0.02		0.144		33.8		
42.871		153.1		-182.9		0.02		0.02		0.02		0.02		0.125		26.0		
42.969		152.6		-178.6		0.02		0.02		0.02		0.02		0.095		19.9		
43.066		159.6		-173.3		0.02		0.02		0.02		0.02		0.066		11.7		
43.164		165.6		-173.3		0.02		0.02		0.02		0.02		0.030		7.4		
43.262		163.5		-163.7		0.02		0.02		0.03		0.02		0.002		0.9		
43.359		166.5		-155.4		3.68		0.02		0.01		0.02		0.662		149.5		
43.457		170.4		-153.2		3.68		0.02		0.01		0.02		0.662		150.4		
43.555		173.4		-150.1		3.68		0.02		0.01		0.02		0.639		144.7		
43.652		177.8		-142.7		3.68		0.02		0.01		0.02		0.618		143.0		
43.750		177.3		-130.0		3.68		0.02		0.01		0.02		0.601		134.3		
43.848		182.1		-139.2		3.68		0.02		0.01		0.02		0.590		134.3		
43.945		182.5		-133.5		3.68		0.02		0.01		0.02		0.577		128.3		
44.043		185.1		-130.4		3.68		0.02		0.01		0.02		0.565		126.5		
44.141		184.7		-124.3		3.68		0.02		0.01		0.02		0.539		121.8		
44.238		186.9		-121.7		3.68		0.02		0.01		0.02		0.520		117.0		
44.336		188.2		-115.1		3.68		0.02		0.01		0.02		0.499		112.2		
44.434		189.5		-113.8		3.68		0.02		0.01		0.02		0.480		109.6		
44.531		193.0		-109.8		3.69		0.02		0.01		0.02		0.465		103.6		
44.629		193.0		-106.3		3.69		0.02		0.01		0.02		0.446		104.0		
44.727		193.0		-103.3		3.68		0.02		0.01		0.02		0.440		100.1		
44.824		193.8		-101.5		3.68		0.02		0.01		0.02		0.421		96.6		
44.922		195.6		-95.0		3.68		0.02		0.01		0.02		0.402		91.0		
45.020		196.4		-90.2		3.68		0.02		0.01		0.02		0.391		85.4		
45.117		196.4		-84.5		3.69		0.02		0.01		0.02		0.370		84.1		
45.215		197.7		-84.9		3.68		0.02		0.01		0.02		0.353		78.0		
45.313		195.6		-77.0		3.69		0.02		0.01		0.02		0.338		76.7		
45.410		195.6		-74.8		3.69		0.02		0.01		0.02		0.322		71.5		
45.508		192.5		-70.0		3.69		0.02		0.01		0.02		0.305		66.3		
45.605		192.5		-66.1		3.69		0.02		0.02		0.02		0.292		63.7		
45.703		191.7		-58.6		3.69		0.02		0.01		0.02		0.264		58.9		
45.801		191.7		-56.0		3.68		0.02		0.01		0.02		0.241		54.6		
45.898		189.5		-49.9		3.69		0.02		0.02		0.02		0.220		48.1		
45.996		186.4		-42.0		3.69		0.03		0.01		0.02		0.180		39.4		
46.094		181.2		-37.2		3.69		0.02		0.01		0.02		0.157		34.7		
46.191		178.6		-29.3		3.68		0.03		0.02		0.02		0.127		29.5		
46.289		179.5		-22.3		3.68		0.03		0.01		0.02		0.089		19.9		
46.387		176.9		-17.9		3.69		0.03		0.01		0.02		0.070		14.3		
46.484		171.7		-7.0		3.68		0.03		0.01		0.02		0.040		8.2		
46.582		166.9		-1.8		3.69		0.03		0.01		0.02		-0.006		1.3		
46.680		156.1		10.5		3.69		3.69		0.01		0.01		0.668		151.2		
46.777		155.7		20.6		3.69		3.69		0.02		0.02		0.656		149.1		
46.875		151.8		26.3		3.69		3.69		0.01		0.01		0.645		146.0		
46.973		149.2		33.7		3.69		3.69		0.01		0.02		0.620		140.4		
47.070		139.6		38.1		3.69		3.69		0.01		0.02		0.609		137.4		
47.168		137.5		45.5		3.69		3.69		0.01		0.02		0.599		134.3		
47.266		133.6		51.6		3.69		3.69		0.02		0.02		0.563		131.3		
47.363		130.9		57.3		3.69		3.69		0.02		0.02		0.544		126.5		
47.461		126.6		60.0		3.69		3.70		0.02		0.02		0.539		125.2		
47.559		124.4		66.1		3.69		3.69		0.02		0.02		0.522		117.4		
47.656		119.7		71.8		3.69		3.69		0.02		0.02		0.512		116.6		
47.754		112.7		75.7		3.69		3.69		0.01		0.02		0.487		111.4		
47.852		108.8		80.1		3.69		3.69		0.02		0.01		0.474		111.4		
47.949		107.1		85.8		3.69		3.69		0.01		0.02		0.457		107.0		
48.047		104.5		91.9		3.69		3.69		0.02		0.02		0.442		101.4		
48.145		101.0		93.7		3.69		3.69		0.01		0.02		0.429		97.1		
48.242		97.1		100.2		3.69		3.69		0.01		0.01		0.402		91.9		
48.340		93.2		103.7		3.69		3.69		0.01		0.02		0.404		90.6		
48.438		90.2		108.1		3.69		3.69		0.01		0.01		0.387		86.2		
48.535		87.6		109.8		3.69		3.69		0.01		0.01		0.362		82.3		
48.633		82.4		114.7		3.69		3.69		0.01		0.01		0.351		78.4		
48.730		78.9		119.5		3.69		3.69		0.01		0.01		0.334		76.7		
48.828		74.1		120.4		3.69		3.69		0.01		0.01		0.328		71.1		
48.926		69.4		125.2		3.69		3.69		0.02		0.02		0.298		69.8		
49.023		67.2		127.8		3.69		3.69		0.01		0.01		0.273		64.1		
49.121		60.7		133.0		3.69		3.69		0.01		0.01		0.260		56.3		
49.219		53.8		135.7		3.69		3.69		0.02		0.02		0.218		52.0		
49.316		45.1		140.5		3.69		3.69		0.01		0.01		0.192		43.8		
49.414		37.7		144.9		3.68		3.69		0.01		0.01		0.159		37.7		
49.512		30.8		151.4		3.69		3.69		0.01		0.01		0.123		30.3		
49.609		23.8		153.2		3.69		3.69		0.01		0.01		0.097		23.8		
49.707		14.3		158.0		3.68		3.69		0.01		0.01		0.066		15.2		
49.805		8.2		163.2		3.69		3.69		0.01		0.02		0.032		9.5		
49.902		4.8		165.0		3.69		3.69		0.01		0.01		0.008		3.5		
