Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.840		-186.0		178.5		0.02		3.69		0.01		3.70		0.01		0.02		
35.938		-182.1		177.7		0.02		3.69		0.02		3.70		0.01		0.02		
36.035		-183.4		175.1		0.02		3.69		0.01		3.69		0.02		0.02		
36.133		-179.9		173.8		0.02		3.69		0.01		3.69		0.01		0.02		
36.230		-176.0		173.3		0.02		3.69		0.02		3.69		0.01		0.01		
36.328		-172.1		167.7		0.02		3.69		0.01		3.69		0.01		0.02		
36.426		-169.5		162.5		0.02		3.69		0.01		3.70		0.01		0.02		
36.523		-164.3		162.1		0.02		3.69		0.02		3.69		0.01		0.01		
36.621		-164.3		157.7		0.02		3.69		0.01		3.69		0.01		0.02		
36.719		-164.3		159.5		0.02		0.02		3.69		3.68		0.01		0.02		
36.816		-157.4		156.0		0.02		0.02		3.69		3.69		0.01		0.02		
36.914		-152.6		169.0		0.02		0.02		3.69		3.69		0.01		0.02		
37.012		-147.9		167.7		0.02		0.02		3.69		3.69		0.01		0.02		
37.109		-142.2		173.3		0.02		0.02		3.70		3.69		0.01		0.02		
37.207		-137.0		175.5		0.02		0.02		3.69		3.69		0.01		0.02		
37.305		-134.4		174.6		0.02		0.02		3.69		3.69		0.01		0.02		
37.402		-127.5		177.7		0.02		0.02		3.70		3.69		0.01		0.02		
37.500		-125.7		178.1		0.02		0.01		3.69		3.68		0.01		0.01		
37.598		-121.8		179.4		0.02		0.02		3.69		3.69		0.01		0.02		
37.695		-117.5		182.9		0.02		0.02		3.69		3.69		0.01		0.01		
37.793		-112.7		185.0		0.02		0.02		3.69		3.68		0.01		0.02		
37.891		-110.1		182.4		0.02		0.02		3.69		3.69		0.01		0.02		
37.988		-104.5		185.0		0.02		0.02		3.69		3.69		0.01		0.02		
38.086		-100.6		185.0		0.02		0.02		3.69		3.69		0.01		0.02		
38.184		-99.3		185.5		0.02		0.02		3.69		3.69		0.01		0.02		
38.281		-92.4		185.9		0.02		0.02		3.70		3.69		0.01		0.02		
38.379		-93.2		185.5		0.02		0.02		3.69		3.69		0.01		0.02		
38.477		-88.5		187.2		0.02		0.02		3.69		3.69		0.01		0.02		
38.574		-81.5		185.0		0.02		0.02		3.70		3.69		0.01		0.02		
38.672		-75.0		187.2		0.02		0.02		3.69		3.69		0.01		0.02		
38.770		-77.6		188.1		0.02		0.02		3.69		3.69		0.02		0.02		
38.867		-72.0		185.9		0.02		0.02		3.70		3.69		0.01		0.02		
38.965		-68.5		185.5		0.02		0.02		3.69		3.69		0.02		0.02		
39.063		-60.7		181.1		0.02		0.02		3.69		3.69		0.02		0.02		
39.160		-54.2		181.6		0.02		0.02		3.70		3.69		0.01		0.02		
39.258		-46.8		182.0		0.02		0.02		3.69		3.69		0.01		0.01		
39.355		-37.7		178.1		0.02		0.02		3.69		3.69		0.01		0.02		
39.453		-32.5		172.9		0.02		0.02		3.70		3.69		0.01		0.02		
39.551		-27.8		168.6		0.02		0.02		3.69		3.69		0.02		0.02		
39.648		-16.9		172.0		0.02		0.02		3.69		3.69		0.01		0.02		
39.746		-11.7		164.2		0.02		0.02		3.70		3.69		0.01		0.02		
39.844		-7.4		161.2		0.02		0.02		3.69		3.69		0.02		0.02		
39.941		2.6		155.6		0.02		0.02		3.69		3.69		0.01		0.02		
40.039		2.2		158.2		0.02		0.02		3.70		0.02		3.69		0.01		
40.137		3.0		162.9		0.02		0.02		3.69		0.02		3.69		0.01		
40.234		13.4		164.7		0.02		0.02		3.69		0.02		3.69		0.01		
40.332		28.6		168.6		0.02		0.02		3.69		0.02		3.69		0.01		
40.430		33.4		168.6		0.02		0.02		3.69		0.02		3.69		0.01		
40.527		40.8		172.5		0.02		0.02		3.69		0.02		3.69		0.01		
40.625		45.1		174.2		0.02		0.02		3.69		0.02		3.69		0.01		
40.723		47.7		175.9		0.02		0.02		3.69		0.02		3.69		0.01		
40.820		55.5		179.4		0.02		0.01		3.69		0.02		3.69		0.01		
40.918		59.0		180.3		0.02		0.02		3.70		0.02		3.69		0.01		
41.016		66.8		182.0		0.02		0.02		3.69		0.02		3.69		0.01		
41.113		72.8		182.0		0.02		0.02		3.68		0.02		3.69		0.01		
41.211		78.9		185.0		0.02		0.02		3.69		0.02		3.69		0.01		
41.309		82.8		182.9		0.02		0.02		3.69		0.02		3.69		0.01		
41.406		84.6		185.0		0.02		0.02		3.69		0.02		3.69		0.01		
41.504		90.6		182.4		0.02		0.02		3.70		0.02		3.69		0.01		
41.602		94.5		185.0		0.02		0.02		3.69		0.02		3.69		0.01		
41.699		98.0		185.0		0.02		0.02		3.69		0.02		3.69		0.01		
41.797		103.6		185.5		0.02		0.02		3.70		0.02		3.69		0.01		
41.895		109.3		187.6		0.02		0.02		3.69		0.02		3.69		0.01		
41.992		113.2		184.2		0.02		0.02		3.69		0.02		3.69		0.01		
42.090		118.8		185.9		0.02		0.02		3.70		0.02		3.69		0.01		
42.188		115.8		184.6		0.02		0.02		3.69		0.02		3.69		0.01		
42.285		123.6		185.5		0.02		0.02		3.69		0.02		3.68		0.01		
42.383		128.3		183.3		0.02		0.02		3.69		0.02		3.69		0.01		
42.480		135.7		181.6		0.02		0.02		3.69		0.02		3.69		0.01		
42.578		134.4		179.8		0.02		0.02		3.69		0.02		3.69		0.01		
42.676		140.1		177.7		0.02		0.02		3.70		0.02		3.69		0.01		
42.773		148.7		175.1		0.02		0.02		3.69		0.01		3.69		0.01		
42.871		147.0		172.0		0.02		0.02		3.69		0.02		3.69		0.01		
42.969		154.8		167.7		0.02		0.02		3.70		0.02		3.68		0.01		
43.066		157.4		164.2		0.02		0.02		3.69		0.02		3.69		0.01		
43.164		162.6		162.1		0.02		0.02		3.69		0.02		3.68		0.01		
43.262		166.5		159.5		0.02		0.01		3.70		0.02		3.69		0.01		
43.359		163.9		159.5		3.69		0.01		0.02		0.02		3.69		0.01		
43.457		163.9		157.3		3.69		0.01		0.01		0.02		3.69		0.01		
43.555		170.0		165.1		3.69		0.01		0.02		0.02		3.69		0.01		
43.652		173.4		166.4		3.69		0.01		0.02		0.02		3.69		0.01		
43.750		174.7		172.0		3.69		0.02		0.01		0.02		3.69		0.01		
43.848		177.3		172.9		3.69		0.01		0.02		0.02		3.69		0.01		
43.945		177.3		176.4		3.69		0.01		0.02		0.02		3.69		0.01		
44.043		180.8		176.4		3.69		0.01		0.02		0.02		3.69		0.01		
44.141		183.8		178.1		3.69		0.01		0.02		0.02		3.69		0.01		
44.238		183.8		179.4		3.69		0.01		0.02		0.02		3.69		0.01		
44.336		183.0		182.0		3.69		0.01		0.01		0.03		3.69		0.01		
44.434		185.6		178.1		3.69		0.01		0.02		0.02		3.69		0.01		
44.531		183.8		179.4		3.69		0.01		0.02		0.02		3.69		0.01		
44.629		186.4		182.4		3.69		0.01		0.01		0.02		3.69		0.01		
44.727		188.2		183.7		3.69		0.01		0.03		0.02		3.68		0.01		
44.824		187.3		182.0		3.69		0.01		0.02		0.02		3.69		0.01		
44.922		187.3		183.3		3.69		0.01		0.01		0.02		3.69		0.01		
45.020		193.4		187.2		3.69		0.01		0.02		0.02		3.69		0.01		
45.117		188.6		186.3		3.69		0.01		0.02		0.02		3.69		0.01		
45.215		192.5		187.2		3.69		0.01		0.02		0.02		3.69		0.01		
45.313		189.1		184.6		3.69		0.01		0.02		0.02		3.69		0.01		
45.410		189.1		185.5		3.69		0.02		0.02		0.02		3.69		0.01		
45.508		189.5		184.2		3.69		0.01		0.01		0.02		3.69		0.01		
45.605		186.0		185.5		3.69		0.01		0.02		0.02		3.69		0.01		
45.703		184.3		182.4		3.69		0.01		0.02		0.02		3.69		0.01		
45.801		186.9		182.4		3.69		0.01		0.01		0.02		3.69		0.01		
45.898		185.1		178.5		3.69		0.01		0.02		0.02		3.69		0.01		
45.996		179.5		175.5		3.69		0.01		0.02		0.02		3.69		0.01		
46.094		179.1		173.8		3.69		0.02		0.02		0.02		3.69		0.01		
46.191		174.7		172.9		3.69		0.01		0.02		0.02		3.69		0.01		
46.289		171.7		169.9		3.69		0.02		0.02		0.02		3.69		0.01		
46.387		170.8		166.8		3.69		0.01		0.01		0.02		3.69		0.01		
46.484		166.5		163.8		3.69		0.02		0.02		0.02		3.69		0.01		
46.582		162.6		158.6		3.69		0.02		0.02		0.02		3.69		0.02		
46.680		160.4		159.9		3.69		0.02		0.02		0.03		0.02		3.68		
46.777		162.2		159.0		3.69		0.01		0.02		0.02		0.02		3.69		
46.875		148.7		164.2		3.69		0.02		0.02		0.03		0.02		3.68		
46.973		146.1		168.1		3.69		0.01		0.02		0.02		0.02		3.69		
47.070		145.3		172.5		3.70		0.01		0.03		0.02		0.02		3.69		
47.168		139.6		170.7		3.69		0.02		0.02		0.02		0.02		3.69		
47.266		139.2		173.8		3.69		0.02		0.02		0.02		0.02		3.69		
47.363		129.6		175.5		3.69		0.02		0.02		0.03		0.02		3.69		
47.461		126.6		179.0		3.69		0.01		0.02		0.02		0.02		3.69		
47.559		123.1		179.4		3.69		0.02		0.02		0.02		0.02		3.69		
47.656		117.9		182.4		3.69		0.02		0.02		0.02		0.02		3.69		
47.754		114.0		182.4		3.69		0.01		0.02		0.03		0.02		3.69		
47.852		110.1		182.4		3.69		0.02		0.02		0.02		0.02		3.69		
47.949		107.5		182.9		3.69		0.02		0.03		0.02		0.02		3.69		
48.047		103.2		183.3		3.69		0.01		0.02		0.02		0.02		3.68		
48.145		99.7		184.2		3.69		0.01		0.02		0.03		0.02		3.69		
48.242		93.7		187.2		3.69		0.01		0.02		0.02		0.02		3.69		
48.340		93.2		190.2		3.69		0.01		0.02		0.02		0.02		3.68		
48.438		87.6		188.5		3.69		0.01		0.02		0.02		0.02		3.68		
48.535		85.0		188.5		3.69		0.01		0.02		0.02		0.02		3.69		
48.633		80.7		185.5		3.69		0.01		0.02		0.02		0.02		3.68		
48.730		76.7		185.5		3.69		0.01		0.02		0.03		0.02		3.68		
48.828		73.3		185.9		3.69		0.01		0.02		0.02		0.02		3.69		
48.926		72.4		184.2		3.69		0.01		0.02		0.02		0.02		3.68		
49.023		65.0		184.6		3.69		0.01		0.02		0.03		0.02		3.68		
49.121		59.4		180.7		3.69		0.01		0.02		0.02		0.02		3.69		
49.219		50.3		180.7		3.69		0.01		0.02		0.02		0.02		3.68		
49.316		40.8		178.5		3.69		0.01		0.02		0.03		0.02		3.69		
49.414		34.3		175.1		3.69		0.01		0.02		0.02		0.02		3.68		
49.512		27.8		174.6		3.69		0.01		0.02		0.02		0.02		3.69		
49.609		21.7		171.6		3.69		0.01		0.01		0.02		0.02		3.68		
49.707		13.0		168.1		3.69		0.01		0.02		0.02		0.01		3.68		
49.805		5.2		166.4		3.69		0.01		0.02		0.02		0.02		3.69		
49.902		-0.4		160.8		3.69		0.01		0.02		0.02		0.02		3.69		
