Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.645		-193.4		64.6		0.02		3.69		0.02		0.03		0.02		3.69		
35.742		-195.1		59.4		0.02		3.69		0.01		0.02		0.02		3.69		
35.840		-191.7		52.4		0.02		3.69		0.02		0.02		0.02		3.69		
35.938		-188.6		45.5		0.02		3.69		0.02		0.02		0.02		3.68		
36.035		-186.0		40.3		0.02		3.69		0.01		0.03		0.02		3.68		
36.133		-182.5		33.8		0.03		3.69		0.02		0.02		0.02		3.69		
36.230		-183.0		24.3		0.03		3.69		0.01		0.02		0.02		3.68		
36.328		-180.8		19.1		0.02		3.69		0.01		0.02		0.02		3.69		
36.426		-174.3		13.9		0.03		3.69		0.02		0.02		0.02		3.69		
36.523		-170.4		6.5		0.02		3.69		0.01		0.02		0.02		3.68		
36.621		-166.9		0.0		0.02		3.69		0.01		0.02		0.02		3.68		
36.719		-160.4		0.0		0.03		3.69		0.02		0.02		0.01		3.68		
36.816		-159.1		-1.3		0.01		3.69		0.01		0.02		0.02		3.68		
36.914		-154.8		-1.3		0.01		3.69		0.01		0.02		0.02		3.68		
37.012		-150.9		-0.4		0.02		3.69		0.02		0.02		0.02		3.68		
37.109		-143.5		1.3		0.02		3.69		0.01		0.02		0.02		3.68		
37.207		-140.5		-1.3		0.01		3.69		0.01		0.02		0.02		3.68		
37.305		-136.2		-0.9		0.03		3.69		0.02		0.02		0.01		3.68		
37.402		-134.4		-0.9		0.02		3.69		0.01		0.02		0.02		3.68		
37.500		-130.1		0.9		0.02		3.69		0.01		0.02		0.02		3.68		
37.598		-125.3		1.3		0.02		3.69		0.02		0.02		0.01		3.68		
37.695		-123.1		-0.4		0.03		3.69		0.01		0.02		0.02		3.68		
37.793		-116.2		0.0		0.02		3.69		0.01		0.02		0.02		3.68		
37.891		-114.0		0.4		0.02		3.69		0.02		0.02		0.01		3.68		
37.988		-108.8		0.4		0.02		3.69		0.01		0.02		0.04		3.69		
38.086		-106.7		1.7		0.02		3.69		0.01		0.02		0.02		3.68		
38.184		-104.9		0.4		0.03		3.69		0.02		0.02		0.02		3.69		
38.281		-98.4		-1.7		0.01		3.69		0.01		0.02		0.02		0.49		
38.379		-94.5		87.5		0.02		3.69		0.01		3.70		0.01		0.02		
38.477		-87.2		84.5		0.02		3.69		0.02		3.69		0.01		0.02		
38.574		-84.1		80.2		0.02		3.69		0.02		3.69		0.02		0.02		
38.672		-83.3		78.9		0.02		3.69		0.01		3.70		0.01		0.02		
38.770		-77.2		75.8		0.02		3.69		0.02		3.69		0.01		0.02		
38.867		-72.4		70.6		0.03		3.69		0.01		3.69		0.01		0.02		
38.965		-67.2		65.9		0.02		3.69		0.01		3.69		0.01		0.02		
39.063		-62.4		60.2		0.02		3.69		0.02		3.69		0.01		0.02		
39.160		-57.7		55.0		0.02		3.69		0.01		3.69		0.02		0.02		
39.258		-50.3		46.8		0.02		3.69		0.01		3.70		0.02		0.02		
39.355		-41.2		42.5		0.02		3.69		0.02		3.69		0.01		0.02		
39.453		-36.0		31.6		0.02		3.69		0.02		3.69		0.01		0.02		
39.551		-29.5		28.6		0.02		3.69		0.01		3.69		0.01		0.01		
39.648		-20.4		19.9		0.03		3.69		0.02		3.69		0.01		0.02		
39.746		-15.6		12.1		0.02		3.69		0.02		3.69		0.02		0.02		
39.844		-6.5		4.3		0.02		3.69		0.01		3.69		0.01		0.02		
39.941		-0.4		0.4		0.02		3.69		0.02		3.69		0.01		0.02		
40.039		8.7		1.7		0.02		3.69		0.01		3.69		0.01		0.02		
40.137		15.6		0.4		0.02		3.69		0.01		3.70		0.01		0.01		
40.234		22.5		0.4		0.02		3.69		0.02		3.69		0.01		0.02		
40.332		28.2		-0.9		0.02		3.69		0.01		3.69		0.01		0.02		
40.430		37.3		0.0		0.02		3.69		0.01		3.70		0.01		0.02		
40.527		43.4		-0.9		0.02		3.69		0.02		3.69		0.01		0.02		
40.625		49.0		0.9		0.02		3.69		0.01		3.69		0.01		0.02		
40.723		52.9		0.0		0.02		3.69		0.01		3.69		0.01		0.02		
40.820		57.7		-0.9		0.02		3.69		0.02		3.69		0.01		0.02		
40.918		62.4		-0.4		0.02		3.69		0.02		3.69		0.01		0.01		
41.016		67.6		0.0		0.02		3.69		0.01		3.69		0.01		0.01		
41.113		73.3		-1.7		0.01		3.69		0.02		3.69		0.01		0.01		
41.211		80.7		0.4		0.02		3.69		0.01		3.69		0.01		0.02		
41.309		86.7		0.4		0.02		3.69		0.01		3.69		0.01		0.01		
41.406		89.8		-0.4		0.03		3.69		0.02		3.69		0.01		0.02		
41.504		92.8		-1.7		0.01		3.69		0.01		3.69		0.01		0.02		
41.602		94.1		0.0		0.02		3.69		0.01		3.69		0.01		0.01		
41.699		104.5		88.0		0.02		0.02		3.69		3.69		0.01		0.02		
41.797		109.7		85.8		0.02		0.02		3.69		3.69		0.01		0.01		
41.895		111.0		79.7		0.02		0.02		3.69		3.69		0.01		0.01		
41.992		114.9		79.3		0.02		0.02		3.70		3.69		0.01		0.01		
42.090		118.8		74.5		0.02		0.01		3.69		3.69		0.01		0.02		
42.188		122.7		69.3		0.02		0.02		3.69		3.69		0.01		0.01		
42.285		127.0		68.9		0.02		0.02		3.69		3.69		0.01		0.02		
42.383		129.2		60.7		0.02		0.02		3.69		3.68		0.01		0.02		
42.480		133.6		53.7		0.02		0.02		3.69		3.69		0.01		0.02		
42.578		139.2		48.5		0.02		0.02		3.69		3.69		0.01		0.02		
42.676		146.1		42.0		0.02		0.02		3.69		3.69		0.01		0.02		
42.773		148.3		35.1		0.02		0.02		3.69		3.69		0.01		0.02		
42.871		150.9		27.7		0.02		0.02		3.69		3.69		0.01		0.01		
42.969		153.1		22.5		0.03		0.02		3.69		3.68		0.01		0.01		
43.066		159.1		11.3		0.02		0.02		3.69		3.69		0.01		0.02		
43.164		162.6		6.1		0.02		0.02		3.70		3.69		0.01		0.02		
43.262		168.2		0.9		0.02		0.02		3.69		3.69		0.01		0.02		
43.359		170.8		-2.2		0.01		0.02		3.69		3.69		0.01		0.02		
43.457		173.4		-0.9		0.02		0.02		3.69		3.68		0.01		0.01		
43.555		176.5		-1.3		0.01		0.02		3.69		3.69		0.01		0.02		
43.652		180.4		-0.4		0.02		0.02		3.69		3.69		0.01		0.01		
43.750		183.4		0.0		0.02		0.02		3.69		3.68		0.01		0.01		
43.848		181.2		-1.3		0.01		0.02		3.69		3.69		0.01		0.01		
43.945		186.0		2.2		0.02		0.02		3.69		3.68		0.01		0.01		
44.043		186.0		-0.4		0.02		0.02		3.70		3.69		0.01		0.01		
44.141		189.1		0.0		0.02		0.02		3.69		3.68		0.01		0.01		
44.238		188.2		-2.6		0.01		0.02		3.69		3.69		0.01		0.02		
44.336		189.5		-3.5		0.01		0.02		3.69		3.69		0.01		0.01		
44.434		191.7		-0.4		0.03		0.02		3.69		3.68		0.01		0.01		
44.531		193.0		0.0		0.02		0.02		3.69		3.69		0.01		0.01		
44.629		194.7		0.9		0.02		0.02		3.69		3.69		0.01		0.02		
44.727		194.3		-3.5		0.01		0.02		3.69		3.69		0.01		0.02		
44.824		193.4		-0.4		0.02		0.02		3.69		3.69		0.01		0.02		
44.922		194.7		2.2		0.02		0.01		3.69		3.69		0.01		0.02		
45.020		194.3		84.9		0.02		0.02		3.69		0.02		3.69		0.01		
45.117		195.1		85.8		0.02		0.02		3.69		0.02		3.69		0.01		
45.215		198.2		81.9		0.02		0.02		3.70		0.02		3.69		0.01		
45.313		191.7		76.3		0.02		0.02		3.69		0.02		3.69		0.01		
45.410		197.3		74.1		0.02		0.02		3.69		0.02		3.69		0.01		
45.508		196.0		68.5		0.02		0.02		3.70		0.02		3.68		0.01		
45.605		193.4		66.7		0.02		0.02		3.69		0.02		3.69		0.01		
45.703		195.1		58.9		0.02		0.02		3.69		0.02		3.69		0.01		
45.801		193.4		53.3		0.02		0.02		3.70		0.02		3.69		0.01		
45.898		188.6		49.0		0.02		0.02		3.69		0.02		3.69		0.01		
45.996		186.9		41.6		0.03		0.02		3.69		0.02		3.69		0.01		
46.094		184.3		34.7		0.02		0.02		3.70		0.02		3.69		0.01		
46.191		181.7		26.0		0.03		0.02		3.69		0.02		3.69		0.01		
46.289		179.9		23.0		0.02		0.02		3.69		0.02		3.69		0.01		
46.387		177.8		12.6		0.02		0.02		3.70		0.02		3.69		0.01		
46.484		173.4		9.5		0.02		0.02		3.69		0.02		3.69		0.01		
46.582		169.5		3.5		0.03		0.02		3.69		0.02		3.69		0.01		
46.680		163.0		-1.7		0.01		0.02		3.70		0.02		3.69		0.02		
46.777		161.3		-0.9		0.03		0.02		3.69		0.02		3.69		0.01		
46.875		154.4		0.9		0.02		0.02		3.69		0.02		3.69		0.01		
46.973		149.6		0.4		0.02		0.02		3.70		0.02		3.69		0.01		
47.070		147.4		-1.3		0.01		0.02		3.69		0.02		3.69		0.01		
47.168		142.2		1.3		0.02		0.02		3.69		0.02		3.69		0.01		
47.266		140.5		1.7		0.03		0.02		3.70		0.02		3.69		0.02		
47.363		130.9		-0.4		0.03		0.02		3.69		0.02		3.69		0.01		
47.461		132.2		-0.9		0.02		0.02		3.69		0.02		3.69		0.01		
47.559		125.3		1.3		0.03		0.02		3.70		0.02		3.69		0.02		
47.656		122.7		2.6		0.03		0.02		3.69		0.02		3.69		0.02		
47.754		117.1		0.0		0.03		0.02		3.69		0.02		3.69		0.02		
47.852		112.7		-1.7		0.01		0.02		3.70		0.02		3.69		0.01		
47.949		109.3		-3.0		0.01		0.02		3.69		0.02		3.69		0.01		
48.047		104.5		-1.3		0.01		0.02		3.69		0.02		3.69		0.01		
48.145		104.5		1.7		0.03		0.02		3.69		0.02		3.69		0.01		
48.242		100.6		-0.4		0.02		0.02		3.69		0.02		3.69		0.01		
48.340		91.9		81.9		3.69		0.01		0.02		0.02		3.69		0.01		
48.438		88.5		85.8		3.69		0.01		0.03		0.02		3.69		0.01		
48.535		84.6		81.0		3.69		0.01		0.02		0.02		3.69		0.01		
48.633		82.0		76.7		3.69		0.01		0.02		0.02		3.69		0.01		
48.730		80.7		73.7		3.69		0.01		0.02		0.02		3.69		0.01		
48.828		75.0		71.9		3.69		0.01		0.02		0.02		3.69		0.01		
48.926		67.2		66.3		3.69		0.01		0.01		0.02		3.69		0.01		
49.023		67.6		61.5		3.69		0.01		0.02		0.02		3.68		0.01		
49.121		57.7		57.2		3.69		0.01		0.02		0.02		3.69		0.01		
49.219		52.0		49.0		3.70		0.01		0.02		0.02		3.69		0.01		
49.316		47.3		43.8		3.69		0.01		0.02		0.02		3.69		0.01		
49.414		37.3		34.2		3.69		0.01		0.02		0.02		3.69		0.01		
49.512		30.8		29.5		3.69		0.01		0.01		0.02		3.69		0.01		
49.609		25.6		23.0		3.69		0.02		0.02		0.02		3.69		0.01		
49.707		16.0		15.6		3.69		0.01		0.02		0.02		3.69		0.01		
49.805		10.4		9.1		3.69		0.01		0.02		0.02		3.69		0.01		
49.902		1.3		0.4		3.69		0.02		0.02		0.02		3.69		0.01		
