Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.449		-193.8		75.7		0.02		0.02		0.02		3.69		0.806		184.2		
35.547		-189.5		71.3		0.02		0.02		0.02		3.69		0.823		185.0		
35.645		-187.8		67.4		0.02		0.02		0.02		3.69		0.797		184.6		
35.742		-187.3		61.7		0.02		0.02		0.02		3.69		0.806		184.2		
35.840		-186.0		55.1		0.01		0.02		0.02		3.69		0.783		179.0		
35.938		-183.4		47.3		0.02		0.02		0.02		3.69		0.797		182.0		
36.035		-179.1		41.1		0.02		0.02		0.02		3.69		0.787		180.3		
36.133		-178.2		35.4		0.02		0.02		0.02		3.69		0.770		175.5		
36.230		-176.9		28.9		0.01		0.02		0.02		3.69		0.762		172.0		
36.328		-173.4		22.3		0.01		0.02		0.02		3.69		0.751		171.6		
36.426		-173.9		13.1		0.02		0.02		0.02		3.69		0.747		166.0		
36.523		-169.1		9.6		0.01		0.02		0.02		3.69		0.717		163.8		
36.621		-164.3		-5.3		0.02		0.02		0.02		3.69		0.692		156.4		
36.719		-158.7		-8.8		0.01		0.02		0.02		3.69		0.692		156.0		
36.816		-156.1		-14.4		0.01		0.02		0.02		3.69		0.656		149.9		
36.914		-151.3		-24.5		0.01		0.02		0.02		3.69		0.652		148.6		
37.012		-144.8		-31.5		0.01		0.02		0.02		3.69		0.630		143.0		
37.109		-141.4		-36.3		0.01		0.02		0.02		3.69		0.624		138.7		
37.207		-139.2		-44.6		0.01		0.02		0.02		3.69		0.603		136.5		
37.305		-135.7		-49.5		0.01		0.02		0.02		3.69		0.573		130.9		
37.402		-133.6		-53.8		0.01		0.02		0.02		3.68		0.561		126.5		
37.500		-127.0		-60.0		0.01		0.02		0.02		3.68		0.546		123.1		
37.598		-125.3		-64.3		0.01		0.02		0.02		3.69		0.525		122.6		
37.695		-118.8		-68.3		0.01		0.02		0.02		3.69		0.503		117.4		
37.793		-116.6		-76.1		0.01		0.02		0.01		3.68		0.487		114.0		
37.891		-109.3		-81.0		0.01		0.02		0.02		3.69		0.472		107.5		
37.988		-110.1		-84.5		0.01		0.02		0.01		3.69		0.467		102.7		
38.086		-105.8		-88.4		0.02		0.02		0.02		3.69		0.446		101.4		
38.184		-101.5		-96.3		0.01		0.03		0.02		3.69		0.432		98.4		
38.281		-96.7		-98.5		0.02		0.02		0.02		3.69		0.419		94.5		
38.379		-94.5		-114.7		0.02		0.02		0.02		0.02		0.802		185.9		
38.477		-88.9		-101.5		0.02		0.02		0.02		0.02		0.810		187.2		
38.574		-84.1		-107.2		0.02		0.02		0.02		0.02		0.816		187.2		
38.672		-82.0		-113.3		0.02		0.02		0.02		0.02		0.816		186.8		
38.770		-76.7		-114.7		0.02		0.02		0.02		0.02		0.825		188.1		
38.867		-78.0		-119.9		0.02		0.02		0.02		0.02		0.821		186.3		
38.965		-70.7		-120.8		0.02		0.02		0.02		0.02		0.823		185.0		
39.063		-64.6		-125.2		0.02		0.02		0.02		0.02		0.821		187.2		
39.160		-58.5		-127.8		0.02		0.02		0.02		0.02		0.804		180.3		
39.258		-52.0		-130.9		0.02		0.02		0.02		0.02		0.793		182.4		
39.355		-45.5		-136.1		0.02		0.02		0.02		0.02		0.793		179.4		
39.453		-39.0		-141.4		0.02		0.03		0.02		0.02		0.770		177.7		
39.551		-31.2		-147.0		0.02		0.02		0.02		0.02		0.774		173.8		
39.648		-23.4		-153.2		0.02		0.02		0.02		0.02		0.749		172.9		
39.746		-18.6		-151.9		0.02		0.02		0.02		0.02		0.738		163.4		
39.844		-9.1		-158.0		0.02		0.02		0.02		0.02		0.723		163.8		
39.941		0.0		-162.8		0.02		0.02		0.02		0.02		0.709		159.0		
40.039		7.8		-165.4		0.02		0.02		0.02		0.02		0.692		154.7		
40.137		13.0		-165.9		0.02		0.02		0.02		0.02		0.666		150.8		
40.234		21.2		-171.1		0.02		0.02		0.02		0.02		0.641		147.8		
40.332		29.9		-174.2		0.01		0.02		0.02		0.02		0.630		143.0		
40.430		36.9		-178.6		0.02		0.02		0.02		0.02		0.603		139.1		
40.527		42.1		-176.8		0.02		0.02		0.02		0.02		0.597		135.6		
40.625		45.5		-181.2		0.02		0.02		0.02		0.02		0.586		131.7		
40.723		51.2		-183.4		0.02		0.02		0.02		0.02		0.563		126.5		
40.820		56.8		-184.7		0.02		0.02		0.02		0.02		0.552		123.5		
40.918		65.5		-188.2		0.02		0.02		0.02		0.02		0.537		120.0		
41.016		69.8		-192.1		0.02		0.02		0.02		0.02		0.518		114.0		
41.113		75.0		-189.9		0.02		0.02		0.01		0.02		0.503		112.2		
41.211		78.0		-191.2		0.02		0.02		0.02		0.02		0.480		108.8		
41.309		84.1		-190.4		0.02		0.02		0.02		0.02		0.487		105.7		
41.406		87.2		-191.7		0.02		0.02		0.02		0.02		0.453		102.3		
41.504		90.2		-194.3		0.02		0.02		0.02		0.02		0.442		101.8		
41.602		98.0		-196.5		0.02		0.02		0.01		0.02		0.410		96.6		
41.699		171.7		-182.5		3.69		0.02		0.02		0.02		0.774		174.2		
41.797		98.4		-189.1		3.68		0.02		0.01		0.02		0.816		183.3		
41.895		106.7		-188.6		3.68		0.02		0.01		0.02		0.816		188.5		
41.992		109.7		-189.9		3.68		0.02		0.01		0.02		0.810		182.4		
42.090		113.2		-190.4		3.68		0.02		0.01		0.02		0.816		185.5		
42.188		115.8		-187.7		3.69		0.02		0.01		0.02		0.821		183.7		
42.285		118.4		-189.1		3.69		0.02		0.01		0.02		0.810		184.2		
42.383		124.4		-187.3		3.68		0.02		0.01		0.02		0.804		185.9		
42.480		126.2		-186.4		3.69		0.02		0.01		0.02		0.797		186.8		
42.578		134.0		-187.3		3.68		0.02		0.01		0.02		0.797		178.5		
42.676		138.3		-182.1		3.68		0.02		0.01		0.02		0.776		176.8		
42.773		140.1		-177.2		3.68		0.02		0.01		0.01		0.772		175.9		
42.871		147.0		-178.1		3.68		0.02		0.01		0.02		0.774		170.7		
42.969		150.5		-174.2		3.68		0.02		0.01		0.02		0.745		169.9		
43.066		153.9		-171.6		3.68		0.02		0.01		0.02		0.734		166.8		
43.164		158.3		-168.5		3.69		0.02		0.01		0.02		0.728		162.1		
43.262		163.5		-162.8		3.68		0.02		0.01		0.02		0.700		158.2		
43.359		163.9		-157.5		3.69		0.02		0.01		0.02		0.687		154.7		
43.457		167.4		-155.4		3.68		0.02		0.01		0.02		0.664		152.5		
43.555		170.8		-151.0		3.68		0.02		0.01		0.02		0.656		145.6		
43.652		175.2		-144.9		3.68		0.02		0.01		0.02		0.632		143.0		
43.750		177.8		-143.1		3.68		0.02		0.01		0.02		0.605		137.8		
43.848		181.2		-137.0		3.68		0.02		0.01		0.02		0.594		134.8		
43.945		183.0		-137.0		3.68		0.02		0.01		0.02		0.590		131.3		
44.043		183.8		-132.6		3.68		0.02		0.01		0.02		0.561		127.4		
44.141		186.4		-127.4		3.68		0.02		0.01		0.02		0.556		126.1		
44.238		186.4		-123.4		3.68		0.02		0.01		0.02		0.537		120.9		
44.336		188.6		-122.1		3.68		0.02		0.01		0.02		0.514		118.3		
44.434		187.3		-114.2		3.68		0.02		0.01		0.02		0.484		111.8		
44.531		188.2		-112.0		3.68		0.02		0.01		0.02		0.487		107.9		
44.629		193.0		-108.1		3.68		0.02		0.01		0.02		0.467		106.6		
44.727		194.3		-103.7		3.69		0.02		0.01		0.02		0.455		101.4		
44.824		196.0		-101.5		3.69		0.02		0.01		0.02		0.429		97.9		
44.922		194.3		-96.7		3.68		0.02		0.01		0.02		0.419		96.2		
45.020		150.5		-123.0		3.68		3.69		0.01		0.01		0.635		139.5		
45.117		188.6		-85.8		3.69		3.69		0.01		0.01		0.812		182.9		
45.215		191.7		-84.9		3.69		3.68		0.01		0.01		0.814		184.2		
45.313		191.2		-81.4		3.68		3.69		0.01		0.02		0.804		188.1		
45.410		189.9		-79.2		3.69		3.69		0.01		0.01		0.814		184.2		
45.508		188.2		-73.1		3.69		3.69		0.01		0.01		0.808		183.3		
45.605		188.6		-71.8		3.69		3.69		0.01		0.01		0.812		184.2		
45.703		186.9		-65.2		3.69		3.69		0.01		0.01		0.795		183.3		
45.801		187.8		-57.3		3.69		3.69		0.01		0.01		0.806		182.0		
45.898		185.6		-54.3		3.68		3.69		0.01		0.01		0.791		179.0		
45.996		183.0		-45.1		3.69		3.69		0.01		0.01		0.781		177.2		
46.094		177.8		-38.9		3.69		3.69		0.01		0.02		0.774		176.4		
46.191		179.1		-31.5		3.69		3.69		0.02		0.02		0.774		174.2		
46.289		178.6		-24.5		3.69		3.69		0.01		0.02		0.759		172.5		
46.387		176.9		-18.4		3.69		3.69		0.02		0.01		0.745		169.4		
46.484		171.7		-10.5		3.68		3.69		0.01		0.01		0.726		164.7		
46.582		162.6		-1.8		3.69		3.69		0.01		0.01		0.709		160.3		
46.680		159.6		6.1		3.69		3.69		0.01		0.02		0.698		158.6		
46.777		159.1		12.7		3.69		3.69		0.02		0.02		0.671		155.6		
46.875		154.4		19.3		3.69		3.69		0.02		0.02		0.654		149.9		
46.973		147.9		28.9		3.69		3.69		0.01		0.02		0.641		144.3		
47.070		143.1		36.8		3.69		3.69		0.01		0.01		0.626		141.7		
47.168		139.2		38.5		3.69		3.69		0.02		0.02		0.603		135.2		
47.266		134.0		45.5		3.69		3.69		0.01		0.02		0.586		130.0		
47.363		134.9		48.1		3.69		3.69		0.01		0.02		0.573		130.0		
47.461		127.5		56.5		3.69		3.69		0.01		0.02		0.552		126.5		
47.559		124.4		61.7		3.69		3.69		0.02		0.02		0.535		120.9		
47.656		121.4		65.2		3.69		3.69		0.02		0.02		0.527		117.9		
47.754		119.7		72.2		3.69		3.69		0.01		0.02		0.497		116.6		
47.852		111.4		78.8		3.69		3.69		0.02		0.02		0.487		110.9		
47.949		110.6		81.8		3.69		3.69		0.01		0.02		0.478		108.8		
48.047		108.0		86.2		3.69		3.69		0.01		0.02		0.455		104.0		
48.145		103.6		90.6		3.69		3.69		0.01		0.01		0.446		100.5		
48.242		99.3		95.8		3.68		3.69		0.01		0.01		0.436		98.4		
48.340		111.9		17.5		0.02		3.69		3.68		0.02		0.539		120.0		
48.438		90.2		99.8		0.02		3.69		3.68		0.01		0.806		182.0		
48.535		89.3		107.2		0.02		3.69		3.68		0.02		0.825		187.2		
48.633		82.4		109.4		0.02		3.69		3.68		0.01		0.814		187.2		
48.730		77.2		112.9		0.02		3.69		3.68		0.01		0.816		188.9		
48.828		77.2		114.7		0.02		3.69		3.68		0.01		0.816		187.6		
48.926		75.0		117.3		0.02		3.69		3.68		0.02		0.814		185.9		
49.023		69.8		123.9		0.02		3.69		3.68		0.02		0.819		188.1		
49.121		62.9		125.2		0.02		3.69		3.68		0.01		0.814		182.9		
49.219		55.1		132.2		0.02		3.69		3.68		0.01		0.791		180.7		
49.316		46.4		136.1		0.02		3.69		3.68		0.01		0.787		179.8		
49.414		39.0		140.9		0.02		3.69		3.68		0.01		0.772		175.9		
49.512		32.5		146.6		0.02		3.69		3.68		0.02		0.772		175.5		
49.609		26.4		148.4		0.02		3.69		3.68		0.01		0.749		170.3		
49.707		16.9		154.0		0.02		3.69		3.68		0.01		0.732		169.0		
49.805		10.8		155.8		0.02		3.69		3.68		0.01		0.721		162.9		
49.902		2.2		162.4		0.02		3.69		3.68		0.01		0.702		162.1		
