Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.449		-191.7		72.2		0.02		0.02		0.02		3.69		0.808		182.9		
35.547		-186.4		67.8		0.01		0.02		0.02		3.69		0.797		184.2		
35.645		-186.0		67.0		0.01		0.02		0.02		3.69		0.819		183.7		
35.742		-186.9		59.1		0.02		0.02		0.02		3.69		0.804		180.7		
35.840		-184.3		52.1		0.01		0.02		0.02		3.69		0.787		179.0		
35.938		-181.2		47.7		0.01		0.02		0.02		3.69		0.787		177.7		
36.035		-182.1		41.1		0.02		0.02		0.02		3.69		0.781		175.1		
36.133		-177.8		33.3		0.02		0.02		0.02		3.69		0.757		176.4		
36.230		-175.2		25.4		0.01		0.02		0.02		3.69		0.759		172.5		
36.328		-174.7		17.5		0.02		0.02		0.02		3.69		0.749		169.0		
36.426		-170.8		13.6		0.01		0.02		0.02		3.69		0.734		169.0		
36.523		-167.8		6.1		0.01		0.02		0.02		3.69		0.715		164.7		
36.621		-162.2		-3.9		0.02		0.02		0.02		3.69		0.696		159.5		
36.719		-161.7		-6.1		0.02		0.02		0.02		0.02		0.711		158.6		
36.816		-157.8		-9.2		0.01		0.02		0.02		0.02		0.707		158.2		
36.914		-153.9		-19.7		0.02		0.02		0.01		0.02		0.738		167.3		
37.012		-146.1		-27.6		0.02		0.02		0.02		0.02		0.745		167.7		
37.109		-141.8		-32.4		0.02		0.02		0.02		0.02		0.757		172.0		
37.207		-137.0		-40.7		0.02		0.02		0.02		0.02		0.757		171.2		
37.305		-137.5		-45.1		0.02		0.02		0.02		0.02		0.766		175.1		
37.402		-133.6		-50.8		0.02		0.02		0.01		0.02		0.768		176.8		
37.500		-127.9		-55.6		0.02		0.02		0.02		0.02		0.793		179.4		
37.598		-121.8		-58.6		0.02		0.02		0.02		0.02		0.787		177.2		
37.695		-119.2		-66.5		0.02		0.02		0.02		0.02		0.802		182.0		
37.793		-113.2		-73.1		0.02		0.02		0.02		0.02		0.800		181.1		
37.891		-110.1		-79.6		0.02		0.02		0.02		0.02		0.804		182.9		
37.988		-106.7		-83.2		0.02		0.02		0.01		0.02		0.806		181.6		
38.086		-103.2		-84.0		0.02		0.02		0.02		0.02		0.806		184.2		
38.184		-101.0		-90.2		0.02		0.02		0.02		0.02		0.816		186.3		
38.281		-90.6		-94.5		0.02		0.02		0.02		0.02		0.827		184.6		
38.379		-90.2		-102.8		0.02		0.02		0.02		0.02		0.821		186.8		
38.477		-87.6		-103.3		0.02		0.03		0.02		0.02		0.821		185.9		
38.574		-85.0		-108.1		0.02		0.02		0.02		0.02		0.825		185.0		
38.672		-78.5		-116.8		0.02		0.02		0.02		0.02		0.819		187.6		
38.770		-75.4		-116.0		0.02		0.02		0.02		0.02		0.819		186.3		
38.867		-74.6		-120.8		0.02		0.02		0.02		0.02		0.819		185.0		
38.965		-67.6		-120.8		0.02		0.02		0.02		0.02		0.812		185.5		
39.063		-64.6		-126.9		0.02		0.02		0.02		0.02		0.814		185.0		
39.160		-58.5		-130.9		0.02		0.02		0.02		0.02		0.812		182.0		
39.258		-46.8		-134.8		0.02		0.02		0.02		0.02		0.791		179.8		
39.355		-43.8		-138.7		0.02		0.02		0.02		0.02		0.787		176.8		
39.453		-33.4		-146.2		0.02		0.02		0.02		0.02		0.774		174.2		
39.551		-27.3		-151.9		0.02		0.02		0.02		0.02		0.747		175.9		
39.648		-19.9		-153.2		0.02		0.02		0.02		0.02		0.740		171.6		
39.746		-13.4		-157.5		0.02		0.02		0.02		0.02		0.730		164.2		
39.844		-6.1		-162.4		0.02		0.02		0.02		0.02		0.707		162.9		
39.941		1.7		-164.6		0.02		0.02		0.02		0.02		0.696		157.7		
40.039		0.0		-164.6		3.68		0.02		0.01		0.02		0.692		157.7		
40.137		4.8		-165.4		3.69		0.02		0.01		0.02		0.700		157.7		
40.234		14.7		-168.9		3.68		0.02		0.01		0.02		0.717		161.2		
40.332		27.8		-170.2		3.69		0.02		0.01		0.02		0.755		168.1		
40.430		31.7		-172.0		3.69		0.02		0.01		0.02		0.740		170.7		
40.527		38.2		-176.8		3.69		0.02		0.01		0.02		0.766		170.7		
40.625		45.5		-178.1		3.68		0.02		0.01		0.02		0.774		173.3		
40.723		49.4		-177.7		3.68		0.02		0.01		0.02		0.781		172.5		
40.820		55.9		-185.1		3.68		0.02		0.01		0.02		0.778		177.7		
40.918		61.1		-184.7		3.68		0.02		0.01		0.02		0.781		181.6		
41.016		62.0		-183.8		3.69		0.02		0.01		0.02		0.785		179.4		
41.113		70.2		-186.0		3.68		0.02		0.01		0.02		0.789		181.1		
41.211		75.4		-186.9		3.68		0.02		0.01		0.02		0.814		183.7		
41.309		80.2		-186.4		3.68		0.02		0.01		0.02		0.814		183.3		
41.406		87.2		-189.1		3.69		0.02		0.01		0.02		0.810		183.7		
41.504		91.5		-188.6		3.68		0.02		0.01		0.02		0.821		184.6		
41.602		94.1		-185.6		3.69		0.02		0.01		0.02		0.793		183.7		
41.699		97.6		-189.9		3.69		0.02		0.01		0.02		0.802		183.7		
41.797		104.1		-189.5		3.68		0.02		0.01		0.02		0.810		183.3		
41.895		107.1		-191.7		3.68		0.02		0.01		0.02		0.810		182.4		
41.992		111.0		-188.6		3.69		0.02		0.01		0.02		0.800		183.7		
42.090		114.9		-190.4		3.68		0.02		0.01		0.02		0.814		182.0		
42.188		118.4		-189.5		3.68		0.02		0.01		0.02		0.821		187.2		
42.285		123.1		-189.1		3.69		0.02		0.01		0.02		0.812		183.3		
42.383		125.7		-186.0		3.69		0.02		0.01		0.02		0.800		185.9		
42.480		131.8		-187.7		3.69		0.02		0.01		0.02		0.791		182.4		
42.578		134.9		-183.8		3.69		0.02		0.01		0.02		0.793		181.6		
42.676		139.2		-180.7		3.68		0.02		0.01		0.02		0.785		177.7		
42.773		144.8		-178.1		3.69		0.02		0.01		0.02		0.772		172.5		
42.871		150.0		-174.6		3.68		0.02		0.01		0.02		0.764		174.6		
42.969		154.4		-173.3		3.68		0.02		0.01		0.02		0.747		170.3		
43.066		158.7		-168.9		3.68		0.02		0.01		0.02		0.738		168.1		
43.164		159.1		-165.0		3.69		0.02		0.01		0.01		0.715		159.0		
43.262		160.9		-163.2		3.68		0.02		0.01		0.02		0.704		157.7		
43.359		160.9		-160.6		3.69		3.69		0.01		0.01		0.719		159.5		
43.457		165.2		-158.9		3.68		3.69		0.01		0.01		0.707		158.6		
43.555		165.6		-154.0		3.68		3.69		0.01		0.01		0.704		162.5		
43.652		172.6		-145.3		3.69		3.69		0.01		0.01		0.736		166.4		
43.750		177.8		-140.9		3.69		3.69		0.01		0.01		0.753		169.4		
43.848		180.4		-137.0		3.68		3.69		0.01		0.01		0.747		171.2		
43.945		176.5		-133.9		3.68		3.69		0.01		0.01		0.776		175.1		
44.043		184.3		-132.2		3.68		3.69		0.01		0.01		0.776		176.8		
44.141		180.8		-130.0		3.68		3.69		0.01		0.01		0.793		175.5		
44.238		180.8		-123.9		3.69		3.69		0.01		0.01		0.791		176.8		
44.336		186.4		-118.2		3.69		3.69		0.01		0.01		0.800		176.8		
44.434		186.0		-116.8		3.69		3.69		0.01		0.01		0.791		180.3		
44.531		188.6		-109.8		3.68		3.69		0.01		0.01		0.793		181.6		
44.629		187.3		-107.7		3.68		3.69		0.01		0.01		0.800		182.9		
44.727		189.9		-102.4		3.68		3.69		0.01		0.01		0.806		182.9		
44.824		189.9		-97.2		3.69		3.69		0.01		0.01		0.804		183.7		
44.922		189.5		-92.8		3.69		3.69		0.01		0.01		0.814		183.7		
45.020		190.4		-88.4		3.68		3.69		0.01		0.01		0.812		183.3		
45.117		189.9		-88.0		3.69		3.69		0.01		0.01		0.819		183.7		
45.215		191.7		-83.6		3.69		3.69		0.01		0.01		0.816		183.7		
45.313		187.8		-81.0		3.68		3.69		0.01		0.02		0.806		183.7		
45.410		191.7		-72.6		3.69		3.69		0.01		0.01		0.812		182.4		
45.508		190.4		-69.1		3.68		3.69		0.01		0.01		0.802		185.0		
45.605		188.6		-66.1		3.68		3.69		0.01		0.02		0.810		183.3		
45.703		184.3		-61.3		3.69		3.69		0.01		0.02		0.806		183.3		
45.801		183.4		-51.6		3.69		3.69		0.01		0.01		0.806		181.6		
45.898		187.3		-48.6		3.69		3.69		0.01		0.02		0.793		177.7		
45.996		180.4		-41.1		3.69		3.69		0.01		0.01		0.785		178.1		
46.094		179.9		-33.7		3.69		3.69		0.01		0.02		0.776		172.9		
46.191		176.0		-26.3		3.69		3.69		0.01		0.01		0.759		173.3		
46.289		174.7		-19.7		3.69		3.69		0.01		0.01		0.745		169.9		
46.387		168.7		-15.3		3.69		3.69		0.02		0.01		0.745		167.3		
46.484		166.9		-5.7		3.69		3.69		0.02		0.02		0.715		162.9		
46.582		164.8		0.0		3.69		3.69		0.01		0.01		0.698		155.6		
46.680		163.5		1.3		0.02		3.69		3.68		0.01		0.704		158.2		
46.777		162.6		3.5		0.02		3.69		3.68		0.01		0.707		159.0		
46.875		156.5		7.0		0.02		3.69		3.68		0.02		0.698		158.2		
46.973		149.6		26.7		0.03		3.69		3.69		0.02		0.738		167.7		
47.070		146.1		33.3		0.02		3.69		3.69		0.02		0.753		171.6		
47.168		140.1		38.5		0.03		3.70		3.68		0.02		0.762		172.5		
47.266		136.6		42.0		0.02		3.69		3.68		0.02		0.768		175.5		
47.363		130.9		48.6		0.02		3.69		3.69		0.02		0.768		174.6		
47.461		128.3		52.1		0.02		3.69		3.69		0.01		0.789		177.7		
47.559		124.4		59.5		0.02		3.69		3.69		0.02		0.787		179.0		
47.656		118.8		64.8		0.02		3.69		3.69		0.02		0.797		179.8		
47.754		117.9		71.8		0.02		3.69		3.69		0.01		0.791		181.6		
47.852		111.9		75.7		0.02		3.69		3.68		0.02		0.808		183.3		
47.949		107.1		78.3		0.02		3.69		3.68		0.02		0.808		185.5		
48.047		104.1		85.3		0.02		3.69		3.68		0.02		0.812		185.5		
48.145		100.6		88.4		0.02		3.69		3.68		0.01		0.816		183.7		
48.242		97.6		93.2		0.02		3.69		3.68		0.02		0.821		185.9		
48.340		91.9		99.3		0.02		3.69		3.68		0.01		0.825		186.3		
48.438		89.8		98.9		0.02		3.69		3.68		0.01		0.819		188.5		
48.535		82.4		104.6		0.02		3.69		3.68		0.01		0.816		185.5		
48.633		78.9		110.7		0.02		3.69		3.68		0.02		0.823		189.8		
48.730		76.3		116.0		0.02		3.69		3.68		0.01		0.829		188.1		
48.828		72.4		116.8		0.02		3.69		3.68		0.02		0.819		185.5		
48.926		68.5		123.0		0.02		3.69		3.68		0.01		0.823		187.2		
49.023		64.2		125.2		0.02		3.69		3.68		0.02		0.816		185.0		
49.121		57.7		130.0		0.02		3.69		3.68		0.01		0.810		185.0		
49.219		52.5		135.7		0.02		3.69		3.68		0.01		0.791		182.4		
49.316		42.9		141.8		0.02		3.69		3.68		0.01		0.783		175.9		
49.414		36.4		141.8		0.02		3.69		3.68		0.02		0.774		177.2		
49.512		30.4		147.9		0.02		3.69		3.68		0.01		0.759		172.5		
49.609		22.5		151.0		0.02		3.69		3.68		0.01		0.757		169.0		
49.707		17.8		154.0		0.02		3.69		3.68		0.01		0.732		167.3		
49.805		10.0		157.1		0.02		3.69		3.68		0.01		0.715		163.4		
49.902		0.9		163.7		0.02		3.69		3.68		0.01		0.700		159.5		
