Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.19		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
35.449		-186.9		65.2		0.02		0.02		0.02		3.69		0.810		185.5		
35.547		-187.8		60.8		0.01		0.02		0.02		3.69		0.802		183.3		
35.645		-184.3		57.8		0.01		0.02		0.02		3.69		0.810		184.2		
35.742		-185.6		51.2		0.02		0.02		0.02		3.69		0.783		182.0		
35.840		-183.4		45.1		0.01		0.02		0.02		3.69		0.783		176.8		
35.938		-181.2		38.1		0.02		0.02		0.02		3.69		0.776		174.2		
36.035		-179.1		31.5		0.02		0.02		0.02		3.69		0.764		172.9		
36.133		-176.5		24.1		0.02		0.02		0.02		3.69		0.762		172.0		
36.230		-175.6		20.1		0.01		0.02		0.02		3.69		0.738		168.6		
36.328		-170.4		10.9		0.02		0.02		0.02		3.69		0.732		166.0		
36.426		-166.1		2.2		0.01		0.02		0.02		3.69		0.707		161.2		
36.523		-159.6		-2.2		0.01		0.02		0.02		3.69		0.698		155.1		
36.621		-159.6		-4.4		0.02		0.02		0.02		0.02		0.702		157.3		
36.719		-160.4		-7.0		0.02		0.02		0.02		0.02		0.702		157.7		
36.816		-149.6		-23.2		0.02		0.02		0.02		0.02		0.745		167.3		
36.914		-148.7		-25.8		0.02		0.02		0.02		0.02		0.745		170.3		
37.012		-141.4		-36.3		0.02		0.02		0.02		0.02		0.742		170.3		
37.109		-139.2		-41.6		0.02		0.02		0.02		0.02		0.766		175.1		
37.207		-134.4		-47.7		0.02		0.02		0.02		0.02		0.772		175.1		
37.305		-133.1		-49.5		0.02		0.02		0.01		0.02		0.791		177.7		
37.402		-124.4		-57.8		0.02		0.02		0.01		0.02		0.783		177.7		
37.500		-123.1		-61.3		0.02		0.02		0.01		0.02		0.789		179.8		
37.598		-120.5		-67.4		0.01		0.02		0.01		0.02		0.785		179.8		
37.695		-117.5		-70.9		0.02		0.02		0.02		0.02		0.800		182.9		
37.793		-111.0		-77.9		0.02		0.02		0.02		0.01		0.806		181.6		
37.891		-107.5		-84.9		0.02		0.02		0.02		0.02		0.804		183.3		
37.988		-101.0		-88.4		0.02		0.02		0.02		0.02		0.812		185.9		
38.086		-96.7		-95.4		0.02		0.02		0.02		0.01		0.812		185.5		
38.184		-95.0		-96.7		0.02		0.02		0.02		0.02		0.808		187.6		
38.281		-93.7		-103.3		0.02		0.02		0.02		0.02		0.823		184.6		
38.379		-86.3		-105.9		0.02		0.02		0.02		0.02		0.812		184.6		
38.477		-82.0		-111.2		0.02		0.02		0.02		0.02		0.825		188.5		
38.574		-78.0		-115.5		0.02		0.02		0.02		0.02		0.825		184.2		
38.672		-74.6		-117.7		0.02		0.02		0.02		0.02		0.819		185.9		
38.770		-71.5		-119.9		0.02		0.02		0.02		0.02		0.825		187.2		
38.867		-65.9		-121.2		0.02		0.02		0.02		0.02		0.806		184.6		
38.965		-59.8		-128.2		0.02		0.02		0.02		0.02		0.810		187.2		
39.063		-54.2		-130.9		0.02		0.02		0.02		0.02		0.787		183.7		
39.160		-46.8		-135.2		0.02		0.02		0.02		0.02		0.797		179.8		
39.258		-41.6		-141.4		0.02		0.02		0.02		0.02		0.776		176.4		
39.355		-35.1		-145.7		0.02		0.02		0.02		0.02		0.770		173.8		
39.453		-26.4		-151.9		0.02		0.02		0.02		0.02		0.755		170.7		
39.551		-18.2		-156.2		0.02		0.02		0.02		0.02		0.738		172.9		
39.648		-12.6		-156.7		0.02		0.02		0.02		0.02		0.723		165.1		
39.746		-5.6		-159.7		0.02		0.02		0.02		0.02		0.719		160.3		
39.844		3.5		-166.3		0.02		0.02		0.02		0.02		0.687		155.6		
39.941		1.7		-160.6		3.69		0.02		0.01		0.02		0.715		157.7		
40.039		6.9		-165.0		3.68		0.02		0.01		0.02		0.707		160.8		
40.137		26.4		-169.8		3.68		0.02		0.01		0.02		0.728		162.9		
40.234		26.9		-171.1		3.69		0.02		0.01		0.02		0.740		167.7		
40.332		32.1		-175.5		3.68		0.02		0.01		0.02		0.749		168.1		
40.430		37.3		-176.8		3.69		0.02		0.01		0.02		0.774		171.2		
40.527		41.6		-178.6		3.68		0.02		0.01		0.02		0.757		175.5		
40.625		50.7		-182.5		3.69		0.02		0.01		0.02		0.785		175.5		
40.723		54.2		-181.6		3.69		0.02		0.01		0.02		0.791		178.1		
40.820		59.4		-181.2		3.69		0.02		0.01		0.02		0.797		180.3		
40.918		66.8		-184.2		3.68		0.02		0.01		0.02		0.800		179.4		
41.016		70.7		-186.0		3.69		0.02		0.01		0.02		0.791		181.6		
41.113		77.6		-187.7		3.68		0.02		0.01		0.02		0.795		181.6		
41.211		82.0		-189.1		3.68		0.02		0.01		0.02		0.806		182.4		
41.309		84.1		-188.2		3.69		0.02		0.01		0.02		0.810		184.6		
41.406		88.5		-189.9		3.69		0.02		0.01		0.02		0.821		182.9		
41.504		94.5		-188.2		3.68		0.02		0.01		0.02		0.814		182.4		
41.602		98.9		-187.7		3.69		0.02		0.01		0.02		0.812		182.0		
41.699		103.2		-186.9		3.69		0.02		0.01		0.02		0.827		185.0		
41.797		108.0		-191.7		3.68		0.02		0.01		0.02		0.819		184.2		
41.895		109.3		-190.4		3.69		0.02		0.01		0.02		0.819		183.7		
41.992		114.9		-191.2		3.68		0.02		0.01		0.02		0.819		183.7		
42.090		119.2		-187.7		3.68		0.02		0.01		0.02		0.808		188.1		
42.188		122.7		-189.5		3.69		0.02		0.01		0.02		0.819		183.7		
42.285		124.0		-186.9		3.69		0.02		0.01		0.02		0.814		184.6		
42.383		130.5		-183.8		3.68		0.02		0.01		0.02		0.804		180.3		
42.480		135.3		-182.9		3.69		0.02		0.01		0.02		0.789		179.8		
42.578		141.4		-181.6		3.69		0.02		0.01		0.02		0.787		177.7		
42.676		144.8		-175.5		3.68		0.02		0.01		0.02		0.778		174.2		
42.773		151.8		-175.9		3.69		0.02		0.01		0.02		0.749		174.6		
42.871		154.4		-174.2		3.69		0.02		0.01		0.02		0.734		166.4		
42.969		155.2		-170.7		3.68		0.02		0.01		0.02		0.730		166.4		
43.066		157.4		-167.2		3.69		0.02		0.01		0.02		0.723		161.6		
43.164		163.9		-161.9		3.69		0.02		0.01		0.02		0.698		158.2		
43.262		162.6		-161.5		3.68		3.69		0.01		0.01		0.687		157.7		
43.359		167.4		-160.2		3.69		3.69		0.01		0.01		0.698		157.7		
43.457		166.5		-143.5		3.69		3.69		0.01		0.01		0.715		160.8		
43.555		171.7		-145.3		3.69		3.69		0.01		0.01		0.747		168.1		
43.652		173.4		-141.8		3.69		3.69		0.01		0.01		0.751		169.9		
43.750		175.2		-139.6		3.68		3.69		0.01		0.01		0.759		172.9		
43.848		177.3		-134.4		3.68		3.69		0.01		0.01		0.757		174.6		
43.945		179.9		-133.5		3.69		3.69		0.01		0.01		0.772		174.2		
44.043		186.9		-124.7		3.69		3.69		0.01		0.01		0.778		178.5		
44.141		186.4		-122.5		3.69		3.69		0.01		0.01		0.785		179.4		
44.238		184.7		-112.9		3.69		3.69		0.01		0.01		0.785		176.4		
44.336		183.4		-114.2		3.69		3.69		0.01		0.01		0.774		179.0		
44.434		187.8		-112.5		3.69		3.69		0.01		0.01		0.802		182.9		
44.531		186.0		-106.8		3.69		3.69		0.01		0.01		0.814		182.9		
44.629		190.8		-103.3		3.69		3.69		0.01		0.02		0.800		182.0		
44.727		190.4		-100.2		3.69		3.69		0.01		0.02		0.808		182.9		
44.824		188.2		-94.5		3.69		3.69		0.01		0.01		0.814		184.2		
44.922		189.1		-91.0		3.69		3.69		0.01		0.01		0.812		182.9		
45.020		190.4		-85.8		3.68		3.69		0.01		0.01		0.810		182.9		
45.117		191.2		-80.5		3.69		3.69		0.01		0.01		0.823		183.7		
45.215		192.1		-78.3		3.69		3.69		0.01		0.01		0.812		183.7		
45.313		189.1		-73.5		3.69		3.69		0.01		0.01		0.814		184.6		
45.410		188.2		-70.5		3.69		3.69		0.01		0.01		0.816		183.3		
45.508		188.2		-63.9		3.69		3.69		0.01		0.01		0.810		181.1		
45.605		183.4		-59.1		3.69		3.69		0.01		0.01		0.800		183.7		
45.703		184.7		-55.6		3.69		3.69		0.01		0.01		0.800		181.6		
45.801		179.9		-49.0		3.69		3.69		0.01		0.02		0.787		180.3		
45.898		182.1		-42.0		3.69		3.69		0.01		0.02		0.778		175.9		
45.996		180.8		-36.3		3.69		3.69		0.01		0.02		0.762		174.2		
46.094		174.3		-28.0		3.69		3.69		0.01		0.01		0.766		173.8		
46.191		174.3		-20.6		3.69		3.69		0.01		0.01		0.747		169.9		
46.289		170.8		-12.3		3.69		3.69		0.01		0.01		0.728		165.1		
46.387		166.9		-7.4		3.69		3.69		0.01		0.01		0.723		162.1		
46.484		163.9		3.5		3.69		3.69		0.01		0.02		0.700		159.5		
46.582		161.7		1.3		0.02		3.69		3.69		0.02		0.702		158.6		
46.680		159.6		3.5		0.02		3.69		3.68		0.01		0.698		158.6		
46.777		160.0		10.9		0.02		3.69		3.69		0.02		0.690		160.8		
46.875		147.4		25.4		0.02		3.69		3.69		0.02		0.732		167.7		
46.973		142.7		32.8		0.02		3.69		3.69		0.01		0.742		172.9		
47.070		140.9		36.8		0.02		3.69		3.69		0.02		0.770		175.5		
47.168		133.1		41.1		0.02		3.69		3.69		0.02		0.781		173.3		
47.266		133.1		49.9		0.02		3.69		3.68		0.02		0.772		172.9		
47.363		124.0		54.7		0.02		3.69		3.69		0.02		0.793		179.4		
47.461		124.0		60.0		0.02		3.69		3.68		0.01		0.791		177.7		
47.559		118.8		65.2		0.02		3.69		3.69		0.02		0.791		178.5		
47.656		116.6		68.7		0.02		3.69		3.69		0.02		0.787		182.4		
47.754		111.0		75.3		0.02		3.69		3.69		0.02		0.793		181.6		
47.852		108.8		79.6		0.02		3.69		3.69		0.01		0.808		182.0		
47.949		105.8		83.6		0.02		3.69		3.68		0.01		0.812		184.6		
48.047		99.7		88.8		0.02		3.69		3.69		0.01		0.827		184.2		
48.145		97.6		95.0		0.02		3.69		3.68		0.01		0.827		185.9		
48.242		92.8		100.2		0.02		3.69		3.69		0.02		0.812		189.4		
48.340		89.3		105.0		0.02		3.69		3.68		0.01		0.825		188.1		
48.438		84.1		111.2		0.02		3.69		3.68		0.01		0.814		186.8		
48.535		80.2		114.7		0.02		3.69		3.68		0.01		0.829		184.6		
48.633		76.7		113.3		0.02		3.69		3.68		0.01		0.804		185.9		
48.730		74.1		116.0		0.02		3.69		3.68		0.01		0.825		186.8		
48.828		65.5		120.4		0.02		3.69		3.69		0.02		0.827		184.6		
48.926		63.3		122.5		0.02		3.69		3.68		0.01		0.823		183.3		
49.023		59.4		129.1		0.02		3.69		3.68		0.01		0.806		181.1		
49.121		51.2		135.2		0.02		3.69		3.69		0.01		0.793		179.4		
49.219		41.6		138.7		0.02		3.69		3.68		0.01		0.776		180.7		
49.316		35.6		142.2		0.02		3.69		3.68		0.01		0.778		177.7		
49.414		27.8		146.2		0.02		3.69		3.68		0.01		0.766		173.8		
49.512		22.1		151.0		0.02		3.69		3.68		0.02		0.753		169.9		
49.609		11.3		153.6		0.02		3.69		3.68		0.01		0.730		164.2		
49.707		7.8		160.6		0.02		3.69		3.68		0.02		0.717		163.8		
49.805		-0.4		165.4		0.02		3.69		3.68		0.01		0.687		159.9		
49.902		-0.4		162.4		0.01		0.02		3.69		3.69		0.702		157.7		
